"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,36.531349,4.526671,0.573933,0.010429,0.050261,31.370054
1991,37.209970,5.144145,0.595052,0.012514,0.051631,31.406627
1992,37.875737,5.975514,0.650192,0.009068,0.053534,31.187430
1993,39.376378,6.172763,0.654854,0.015643,0.055461,32.477658
1994,39.887600,6.870747,0.592366,0.011335,0.057417,32.355735
1995,40.317927,7.539753,0.702791,0.009295,0.059414,32.006673
1996,38.304655,7.183136,0.631082,0.009522,0.061444,30.419471
1997,39.097884,8.408286,0.709297,0.014611,0.063509,29.902181
1998,39.901338,9.383987,0.829437,0.009975,0.065641,29.612297
1999,40.485529,9.202000,0.969006,0.015643,0.067843,30.231038
2000,41.718025,10.722154,1.036314,0.018590,0.059853,29.881114
2001,43.064078,11.183978,1.000130,0.016776,0.060686,30.802508
2002,43.292188,11.545053,1.068440,0.028933,0.064447,30.585315
2003,49.107340,10.559299,1.078373,0.033165,0.069187,37.367316
2004,39.433450,10.759030,1.081199,0.042973,0.072121,27.478127
2005,44.023601,10.746523,1.010353,0.033560,0.077249,32.155916
2006,41.933563,11.494830,1.375734,0.031894,0.082021,28.949084
2007,45.193086,12.421877,1.432062,0.021006,0.087539,31.230602
2008,42.506326,11.203763,1.159770,0.019469,0.097616,30.025708
2009,43.895948,12.176627,1.183955,0.030264,0.102928,30.402174
2010,41.781360,11.340187,1.162154,0.038176,0.111061,29.129782
2011,44.346261,11.666046,1.261949,0.042919,0.119872,31.255475
2012,41.760278,12.157741,1.266088,0.046102,0.127339,28.163007
2013,45.046303,13.201543,1.202651,0.035332,0.135158,30.471620
2014,44.762338,14.143753,1.350510,0.039024,0.143402,29.085649
2015,48.606328,16.841676,1.321379,0.045422,0.137668,30.260183
2016,56.629947,18.059043,1.249144,0.039263,0.156930,37.125568
2017,49.370198,17.368020,1.352097,0.038286,0.164102,30.447693
2018,49.513170,18.100923,1.309096,0.037309,0.171513,29.894329
2019,54.347487,18.538181,1.421726,0.036358,0.176563,34.174660
2020,58.733745,16.769969,1.731533,0.039371,0.183386,40.009485
2021,55.417554,19.659885,2.031185,0.038446,0.190248,33.497789
2022,51.325963,17.991036,2.212413,0.032387,0.197140,30.892987
