"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,463.106959,59.392649,1.254189,246.450826,156.004244,0.005052
1991,462.325830,54.707784,1.201482,245.124752,161.286761,0.005052
1992,457.491783,47.673678,1.243383,243.444629,165.125839,0.004254
1993,449.286422,49.172126,1.345400,246.477026,152.286319,0.005551
1994,451.187059,43.706286,1.396722,246.322068,159.757707,0.004277
1995,453.117054,43.092288,1.304947,249.291517,159.428037,0.000266
1996,446.485893,43.115592,1.344571,245.988985,155.805532,0.231213
1997,440.576172,39.781945,1.391338,242.462179,156.938186,0.002524
1998,431.720833,37.725078,1.420609,240.227396,152.344029,0.003721
1999,421.362233,37.113224,1.559887,240.544958,142.143435,0.000729
2000,405.667927,36.081611,1.584070,232.056536,135.945689,0.000021
2001,387.870651,36.125911,1.552453,230.454488,119.737571,0.000229
2002,370.972528,33.624743,1.717514,222.972563,112.655586,0.002122
2003,349.748622,33.436685,1.828883,215.157379,99.324362,0.001313
2004,348.212331,34.030156,2.268283,213.091440,98.822451,0
2005,338.135845,33.460144,3.634048,210.236527,90.805119,0.000007
2006,333.730610,33.680314,4.210870,207.958584,87.880815,0.000027
2007,329.726915,33.500581,4.340140,210.739833,81.146058,0.000303
2008,323.167104,34.585097,3.725828,209.697712,75.158467,0
2009,320.275381,35.749656,1.605342,210.515081,72.405302,0
2010,319.067218,40.044617,1.746682,211.828170,65.447748,0
2011,308.056324,34.908987,1.334272,208.626894,63.121396,0.064775
2012,305.016057,34.351617,1.475968,208.926316,60.262157,0
2013,298.760197,35.595406,1.485253,207.590530,54.089007,0
2014,292.514098,31.189334,1.850089,208.664193,50.810483,0
2015,291.718918,33.599218,1.535740,210.611151,45.972809,0
2016,289.744425,33.422855,1.746081,211.213784,43.361705,0
2017,283.311688,32.544397,1.587371,207.272247,41.907674,0
2018,279.948141,31.970535,1.635818,207.678135,38.663652,0
2019,277.080004,32.416941,1.334771,206.871247,36.457044,0
2020,272.072227,30.869284,1.026844,206.502419,33.673680,0
2021,269.525467,32.506749,0.791707,205.305776,30.914122,0.007112
2022,260.963859,28.700837,0.985740,201.740094,29.537188,0
2023,257.505010,29.244434,0.699988,199.492448,28.060734,0.007407
2024,247.483919,28.432050,0.779005,193.694444,24.578421,
