"Year","Coal","Oil","Gas","Cement"
1950,0.468992,0.817072,0,0.032709
1951,0.512960,1.007600,0,0.036343
1952,0.578912,0.923328,0,0.032709
1953,0.378193,1.318169,0,0.032778
1954,0.381056,1.366672,0,0.050880
1955,0.475393,1.345729,0,0.058035
1956,0.219840,1.842992,0,0.058149
1957,0.446316,1.865747,0,0.050801
1958,0.384720,1.912608,0,0.076320
1959,0.399376,2.235040,0,0.069051
1960,0.418215,2.461598,0,0.072776
1961,0.450672,2.828608,0,0.090857
1962,0.410368,3.165696,0,0.105394
1963,0.359072,3.777584,0,0.109029
1964,0.333424,3.781248,0,0.105394
1965,0.330012,4.352488,0,0.120023
1966,0.282128,4.755872,0,0.123566
1967,0.230832,5.715840,0,0.105394
1968,0.168544,5.844080,0,0.185348
1969,0.102592,7.463568,0,0.185348
1970,0.062288,8.119424,0,0.210788
1971,0.076975,8.819114,0,0.254502
1972,0.054938,9.017207,0,0.203440
1973,0.021984,9.046416,0,0.218057
1974,0.032976,10.350800,0,0.283474
1975,0.025657,10.698776,0,0.283569
1976,0.040316,12.076420,0,0.373648
1977,0.032976,13.674048,0,0.496880
1978,0.029312,15.095680,0,0.589104
1979,0.029312,15.205600,0,0.602735
1980,0.018320,15.890768,0,0.691128
1981,0.113606,17.806870,0,0.696180
1982,2.905552,16.066640,0,0.650575
1983,6.686800,13.457872,0,0.767434
1984,9.053744,12.355008,0,0.816035
1985,11.208176,10.871088,0,0.802141
1986,12.970560,11.592896,0,0.962462
1987,16.249840,10.889408,0,0.946397
1988,18.792656,9.574032,0,0.918093
1989,20.130016,9.127024,0,0.884139
1990,18.108720,8.301509,0,0.737462
1991,19.533944,8.246607,0,0.682521
1992,20.710295,11.540320,0,0.667947
1993,23.989353,10.093260,0,0.695231
1994,17.136528,13.161088,0,0.781677
1995,18.471732,11.965227,0.054954,0.775140
1996,13.730740,11.213255,3.144109,0.820424
1997,11.581904,13.223376,4.913424,0.778277
1998,14.311584,19.382560,4.609312,0.621528
1999,11.698147,25.209817,5.081531,0.559520
2000,14.461808,20.719920,4.583664,0.517394
2001,15.139648,17.455296,4.693584,0.513171
2002,19.661024,14.769584,4.572672,0.481799
2003,25.058096,14.751264,2.920208,0.472761
2004,23.169096,13.768100,4.220556,0.411648
2005,25.464800,13.652064,4.217264,0.396422
2006,25.235428,11.826359,4.458699,0.394322
2007,27.604576,11.732128,3.850864,0.384870
2008,25.963104,11.710144,4.572672,0.544664
2009,27.113600,8.863216,5.173568,0.429016
2010,23.588832,9.438464,6.477952,0.557655
2011,28.062576,9.236944,5.268832,0.581364
2012,27.626560,9.599680,4.884112,0.631710
2013,29.447568,9.427472,4.755872,0.675979
2014,30.853363,9.267002,4.646326,0.725063
2015,25.371010,10.210686,6.081715,0.736512
2016,25.373200,11.054288,6.236128,0.702167
2017,23.768368,11.842048,6.217808,0.602948
2018,24.409568,11.504960,6.060256,0.625844
2019,23.379984,11.622208,6.287424,0.610580
2020,12.446608,11.046960,9.431136,0.572419
2021,13.831600,9.889136,9.423808,0.572419
2022,13.603869,8.183989,9.171511,0.572419
2023,13.291000,10.109817,9.897821,0.572419
