"Year","Forest land","Cropland","Grassland","Wetlands","Settlements","Other land","HWP","Other"
2005,-0.410117,0,-0.001430,0,0,0,0,0
2020,-0.462231,0,0.002860,0,0,0,0,0
2021,-0.469059,0,0.002145,0,0,0,0,0
