"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,61.410000,6.446900,34.091600,260.371000
1962,60.590900,7.266100,35.453000,260.411000
1963,59.839900,8.426400,38.156800,252.418000
1964,63.512200,9.483200,39.624600,259.334600
1965,64.047500,10.460700,41.911800,258.848900
1966,63.941002,12.026000,45.046800,266.186700
1967,64.291600,13.157200,46.745800,270.295200
1968,66.111000,14.751500,51.106600,262.787700
1969,68.923500,16.603900,56.253800,267.278000
1970,70.341300,18.064100,59.154800,283.962700
1971,72.785700,19.887500,59.860200,284.390016
1972,73.107000,22.842200,64.384000,270.936716
1973,76.769300,25.788700,69.542400,283.098016
1974,73.888400,24.926000,72.966800,285.259716
1975,64.701900,23.611300,60.979200,260.073700
1976,69.324100,25.909900,69.758000,263.256008
1977,70.892200,26.242500,71.048600,260.418000
1978,70.959900,27.064200,75.112200,265.199000
1979,74.953900,27.908200,81.533400,276.067000
1980,75.352500,27.740600,81.571600,281.733000
1981,69.352500,25.977100,82.036000,278.328016
1982,67.991700,25.052900,80.430800,278.674008
1983,70.404500,25.258100,84.226000,282.783000
1984,72.323800,25.576400,91.712000,288.523708
1985,69.442900,25.524700,91.710000,288.386000
1986,68.497200,26.006200,94.858000,289.237400
1987,68.462500,26.533200,99.648000,289.298308
1988,69.411100,29.286200,107.614000,315.388818
1989,71.521450,30.905200,111.118000,329.504656
1990,72.540100,30.443000,113.390000,355.049600
1991,67.247330,29.526100,115.668000,290.956300
1992,69.169760,29.046100,119.192200,305.252599
1993,71.491160,30.980300,124.104000,320.342899
1994,79.079900,32.609000,134.423800,347.751898
1995,80.589900,35.594700,135.821800,365.398520
1996,80.329600,36.059100,135.888000,356.663159
1997,86.005600,39.019200,148.620000,375.261907
1998,88.649389,42.801666,152.065458,378.632461
1999,92.248750,44.171801,157.752600,388.417284
2000,98.084944,48.493011,166.997094,420.149734
2001,95.605334,48.508292,164.549094,399.323267
2002,96.953783,50.328830,169.588018,404.731846
2003,99.916624,52.206515,173.789526,419.523373
2004,103.623652,56.220056,182.485266,428.551326
2005,105.926438,58.007930,184.274146,460.364531
2006,109.900252,61.224228,193.054262,434.590765
2007,113.070022,63.560773,193.515054,468.675274
2008,97.227751,57.088002,186.655332,432.919051
2009,88.861809,51.107198,168.790470,398.029016
2010,97.747279,53.229196,182.035786,446.610051
2011,98.711064,53.104706,180.853650,445.559008
2012,95.079828,52.565341,177.982060,441.668993
2013,96.323708,53.508989,175.848262,448.469865
2014,99.369889,54.643690,174.971572,453.458474
2015,101.321501,55.958712,175.070254,461.155499
2016,104.590403,58.188686,175.329612,467.899619
2017,107.130822,59.977621,177.613806,474.683788
2018,108.795645,59.747591,177.383120,500.441139
2019,108.755033,59.514141,170.901102,501.528865
2020,108.474379,57.879253,163.040372,491.114386
2021,112.405349,65.856649,173.335270,516.092289
2022,110.168063,58.972119,164.177932,511.846817
2023,101.936854,56.107548,143.131686,481.342848
