"Year","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2019","2020","2021","2022","2023","2024","2025"
1990,3168.336749,3131.282096,3128.968985,3129.613452,3130.761917,3132.254305,3149.673132,4114.016392,3156.875488,4136.056646,4120.988960,4119.914953,4111.645075,4122.184605,4120.784442,4127.551539,4093.765495,3545.561506,3539.445116,3540.322874
1991,3202.253173,3164.054389,3162.402739,3163.866675,3163.904511,3167.284575,3182.894056,4089.511687,3190.657202,4106.382495,4087.065991,4090.755596,4080.783285,4100.315020,4098.465285,4096.001440,4071.434076,3509.942529,3501.947116,3502.924558
1992,3132.815639,3098.817206,3095.893592,3093.888352,3095.250072,3098.758407,3114.072783,3935.965535,3122.374913,3958.888277,3958.329893,3963.870532,3954.721881,3971.823186,3972.893546,3973.889338,3944.781427,3400.708895,3390.263185,3391.114603
1993,3084.790401,3052.219774,3049.907138,3048.691883,3048.182613,3051.341928,3067.374094,3869.910675,3071.199075,3889.986011,3885.625326,3887.805486,3878.106498,3896.257542,3895.275746,3896.781780,3870.945933,3338.759149,3331.877347,3332.760608
1994,3075.454825,3037.796970,3035.053676,3035.067295,3036.678846,3038.501101,3056.800828,3834.399787,3064.837062,3854.470854,3850.174802,3855.504263,3848.319786,3860.858092,3859.855914,3851.735555,3830.174409,3305.319409,3298.304780,3299.117349
1995,3106.909719,3064.021119,3063.310743,3062.594296,3065.410671,3071.078318,3090.377678,3872.761523,3097.155021,3894.509962,3887.605423,3887.963828,3879.116309,3895.834211,3892.347299,3881.654190,3861.674629,3343.507744,3338.517918,3339.421774
1996,3188.843884,3151.635879,3149.862114,3149.096063,3152.056348,3157.153704,3172.731837,3982.568918,3178.821342,4003.361643,3993.876412,3996.052280,3989.007115,4006.319667,4004.638979,3995.136284,3972.416240,3436.433480,3430.929495,3431.875379
1997,3129.123000,3091.214569,3087.365573,3086.173083,3087.989731,3092.902432,3113.430539,3893.758376,3119.174930,3907.003844,3901.306753,3902.475244,3894.372128,3914.253548,3910.741603,3898.091386,3877.390553,3363.118525,3357.662089,3358.732995
1998,3170.288807,3135.419576,3131.827573,3131.781183,3134.491299,3139.435449,3160.456678,3892.487377,3168.184683,3906.673742,3896.238733,3896.935556,3889.921151,3908.518304,3908.870459,3897.229423,3877.780463,3355.380307,3349.714502,3350.609638
1999,3144.549059,3115.461885,3110.459650,3110.109262,3110.912143,3116.039324,3139.309978,3832.421320,3146.197672,3849.181915,3837.136719,3837.626683,3830.586281,3852.103679,3852.530149,3842.733003,3823.346596,3308.431885,3302.520379,3303.243736
2000,3165.352942,3131.714687,3130.402219,3130.010038,3129.049233,3137.264203,3156.809904,3844.230106,3167.400944,3863.770923,3852.206232,3851.439160,3844.639219,3861.684753,3859.290418,3848.452355,3832.078808,3305.876621,3300.167650,3300.932640
2001,3234.587818,3202.092303,3203.614938,3203.909787,3202.851518,3208.311142,3231.037224,3929.316804,3236.554356,3944.380583,3931.515204,3930.395912,3925.931576,3944.782682,3936.889302,3927.359469,3913.071696,3373.780326,3367.899281,3368.627598
2002,3227.560748,3196.306257,3194.029674,3193.525404,3190.724706,3194.698304,3222.667171,3900.476745,3228.814821,3918.123251,3909.529446,3907.908824,3904.630484,3923.624380,3923.305526,3912.565245,3899.352841,3374.186555,3367.718348,3368.045406
2003,3284.901048,3263.560266,3270.833563,3270.391817,3254.129321,3258.078535,3274.377533,3989.166959,3288.977890,4005.805111,3996.474789,3994.651923,3986.568447,4003.135040,4008.025491,3998.724254,3982.185476,3450.621957,3439.535392,3439.965707
