"Year","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2019","2020","2021","2022","2023","2024","2025"
1990,3334.937997,3360.068948,3357.426624,3352.983877,3360.246682,3367.325285,3359.414402,4419.839483,3367.101258,4437.028493,4460.311446,4462.205145,4457.424171,4467.663044,4466.227834,4485.268827,4470.262009,3873.588214,3873.235831,3873.392405
1991,3359.111587,3381.916480,3379.611004,3377.134005,3383.484546,3392.438436,3383.353057,4365.205338,3391.489943,4378.850038,4397.135148,4403.723161,4397.335676,4415.448165,4413.593528,4421.858459,4415.704477,3808.218143,3808.035197,3808.166852
1992,3284.578479,3308.133525,3304.568247,3298.271433,3305.960116,3314.744666,3307.206029,4200.096410,3315.827026,4220.160450,4250.192288,4259.922812,4254.609341,4270.774109,4271.808703,4283.182054,4271.724024,3682.599386,3681.479470,3681.699772
1993,3231.519678,3254.492839,3251.488300,3246.328344,3251.978642,3260.368261,3254.845016,4123.736276,3259.052424,4142.068058,4171.156446,4177.106509,4170.872903,4188.391660,4187.802391,4198.906478,4190.488603,3614.210878,3612.265404,3612.559524
1994,3230.134191,3252.072324,3248.666675,3244.727285,3251.949407,3258.986972,3252.951898,4102.137076,3261.694792,4121.269778,4153.081596,4161.321317,4158.152712,4170.274544,4169.946812,4170.536326,4166.665751,3595.411698,3593.870818,3594.103742
1995,3267.232889,3283.082907,3282.192643,3277.476345,3286.054931,3297.537360,3290.118463,4149.095087,3297.510121,4169.432300,4201.309597,4204.480856,4199.258282,4215.679150,4212.988597,4209.475022,4207.186997,3642.022646,3640.451459,3640.783933
1996,3343.262547,3361.203555,3359.347631,3354.638936,3363.437535,3373.915166,3365.552208,4250.197580,3372.483089,4270.285077,4299.411209,4304.793283,4301.704024,4318.801848,4317.840994,4316.004388,4311.780910,3727.043412,3725.398107,3725.774444
1997,3287.863809,3309.903389,3305.881763,3300.500086,3308.032663,3318.599640,3311.763717,4166.989576,3318.056586,4179.310815,4211.872643,4216.524733,4212.777519,4230.849028,4227.943483,4223.649876,4221.882952,3660.964054,3659.221484,3659.757455
1998,3330.534147,3354.458148,3350.777628,3346.654846,3355.332398,3366.153015,3359.121303,4160.853138,3367.624750,4175.864743,4204.211201,4207.666032,4204.907299,4223.671724,4224.534866,4221.162275,4218.831446,3651.592595,3649.917215,3650.283079
1999,3304.376633,3331.040195,3325.966473,3321.160705,3327.836553,3339.264256,3336.916246,4092.931993,3344.234732,4109.800089,4135.436261,4139.002995,4136.339570,4158.137857,4158.896767,4158.823475,4157.213763,3596.459805,3594.890427,3595.111151
2000,3328.295627,3355.018418,3353.686291,3348.820726,3353.536271,3368.341252,3361.565609,4116.848131,3372.961141,4135.979679,4161.878167,4165.145441,4162.645817,4180.135175,4177.734741,4176.879510,4176.856605,3607.844115,3606.392121,3606.615970
2001,3394.289004,3420.364035,3421.894622,3418.230751,3422.105461,3432.806466,3428.025256,4190.167905,3434.560315,4205.763599,4229.157660,4232.036863,4232.125887,4251.235201,4243.023942,4243.231685,4243.880793,3664.990179,3663.478926,3663.698118
2002,3387.884567,3415.514452,3413.218986,3409.022814,3411.153674,3420.966752,3419.065225,4161.039685,3426.686775,4179.713503,4207.007544,4208.860123,4209.833006,4229.293947,4228.876175,4228.055659,4227.744468,3665.762535,3664.376436,3664.157276
2003,3447.354190,3485.007340,3492.277485,3488.119020,3476.750768,3486.172467,3477.643870,4259.095770,3493.595416,4276.585735,4304.228296,4306.103945,4302.148764,4319.656325,4324.440216,4324.283869,4322.450020,3750.173796,3743.389256,3743.357917
2004,,3506.538812,3508.073955,3507.820193,3488.222061,3494.935692,3490.414863,4273.191322,3502.867026,4286.727150,4312.063905,4314.560871,4314.174519,4329.977559,4336.433661,4337.127693,4335.704425,3761.613680,3751.261012,3750.890039
2005,,,3482.238418,3485.727494,3458.891674,3477.178691,3472.834265,4254.692531,3484.095141,4262.335864,4286.470062,4290.586668,4290.134126,4306.543294,4313.650093,4313.812343,4313.101018,3742.850942,3743.282347,3742.767686
