"Year","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2019","2020","2021","2022","2023","2024","2025"
1990,-223.716222,-209.717024,-222.085386,-268.035024,-222.684758,-215.467626,-234.416867,-294.117416,-143.111172,-269.425663,-275.211729,-270.756398,-251.718407,-272.991845,-277.291875,-223.478213,-228.520336,-234.402939,-245.629118,-266.650560
1991,-270.833693,-257.017797,-278.601494,-328.705985,-261.399130,-248.543586,-265.536356,-330.655416,-175.120305,-309.472050,-302.294195,-295.954045,-277.944383,-296.192835,-303.395490,-306.743084,-315.997702,-335.747859,-343.942300,-349.291806
1992,-261.763989,-238.940816,-263.941233,-294.945137,-255.448487,-242.336984,-255.751533,-322.089034,-166.377598,-273.334618,-264.840066,-262.698830,-246.599176,-265.338851,-271.795483,-282.819237,-290.554331,-310.098527,-316.264435,-321.354564
1993,-261.870062,-246.310338,-268.722245,-243.607883,-248.113745,-236.376796,-249.678028,-305.768387,-160.345551,-274.599940,-270.561842,-268.700750,-248.968815,-264.686029,-273.131958,-286.121949,-295.278133,-325.154047,-330.135927,-337.876130
1994,-266.311520,-255.191866,-285.630971,-308.526453,-256.775089,-247.975673,-263.521363,-314.305603,-168.878338,-280.786942,-283.578193,-282.843643,-266.350124,-276.716369,-284.996261,-286.198850,-297.407266,-319.512384,-324.028399,-333.539849
1995,-263.544633,-243.548597,-288.760168,-271.004403,-262.552651,-253.054493,-264.175032,-309.783172,-170.005713,-303.097708,-298.064376,-300.632104,-283.874915,-295.257041,-306.922967,-314.836675,-311.083275,-342.149099,-346.451274,-345.591771
1996,-280.026991,-257.379037,-305.493312,-323.085560,-283.407326,-275.814151,-284.117831,-316.361790,-184.366377,-323.672406,-327.900610,-334.176828,-315.190167,-330.647654,-334.363665,-336.042032,-340.422439,-358.765544,-372.871202,-365.921069
1997,-279.549009,-253.721543,-301.838947,-291.498138,-283.396368,-279.404693,-283.488449,-316.890533,-185.995703,-317.136785,-326.105424,-331.170962,-313.759925,-324.140532,-331.755875,-332.265907,-336.178788,-350.976403,-365.064671,-363.787192
1998,-277.635867,-258.349006,-290.154030,-284.173094,-278.782978,-279.597052,-279.459471,-324.099880,-179.875230,-327.526707,-342.259265,-348.118103,-332.408266,-339.511242,-347.243364,-348.603005,-349.937354,-364.286848,-375.929000,-384.720463
1999,-294.722128,-269.370540,-300.375152,-278.666404,-290.925223,-297.017453,-293.597176,-329.449372,-196.795315,-348.331526,-353.456544,-360.978541,-351.979413,-346.915751,-354.728981,-357.488673,-361.379934,-376.732979,-387.425793,-386.528552
2000,-284.545307,-257.438930,-291.938960,-293.258253,-266.355903,-274.313208,-281.852524,-306.829611,-183.939061,-314.556321,-326.128780,-334.878537,-321.735726,-325.660657,-337.147021,-324.628851,-319.069672,-328.474000,-337.806810,-345.822800
2001,-308.295174,-285.297183,-316.977400,-298.794403,-286.834767,-285.865002,-301.585485,-336.973713,-210.787351,-333.730358,-343.440389,-354.064621,-342.436085,-351.742555,-352.951718,-349.500913,-349.352701,-376.233023,-384.415719,-381.008835
2002,-329.847203,-295.103558,-329.527883,-320.328768,-299.945376,-254.214272,-262.483870,-284.830614,-169.250588,-300.037014,-310.380264,-318.834036,-321.562567,-328.735102,-336.281060,-334.822079,-327.863381,-345.379790,-353.148645,-361.199627
2003,-309.033440,-282.699228,-317.480597,-341.319908,-321.062421,-238.866352,-250.451932,-267.251100,-145.712122,-286.673911,-298.339329,-306.565386,-301.422553,-308.741608,-317.005290,-310.403387,-307.253683,-335.591839,-343.396545,-331.105919
2004,,-290.344409,-305.047385,-325.040601,-298.112748,-253.221536,-259.928119,-292.535342,-162.531654,-312.345871,-334.766216,-340.802815,-336.633154,-340.660208,-345.556812,-338.680451,-335.316899,-372.485221,-378.002102,-372.850413
2005,,,-318.569855,-288.262871,-302.467834,-249.674638,-260.698651,-309.018325,-165.274808,-315.459061,-334.199400,-339.763268,-335.768333,-336.131528,-341.960304,-331.726814,-331.276889,-365.623781,-374.675921,-373.898022
2006,,,,-357.568340,-294.337651,-256.356101,-285.299608,-328.567997,-185.523975,-344.268311,-367.048822,-359.230735,-351.082616,-343.033554,-364.168924,-349.284160,-353.817629,-373.702137,-378.769455,-385.826947
2007,,,,,-265.232525,-205.592039,-257.488867,-306.867867,-159.193097,-281.003152,-314.331019,-323.153084,-315.703980,-313.766562,-330.431766,-302.236213,-309.238943,-324.600074,-330.361490,-352.397909
2008,,,,,,-255.601235,-283.475397,-329.640143,-188.304612,-338.890538,-350.800264,-358.254275,-349.255255,-348.142090,-359.335798,-342.666210,-351.885583,-366.312642,-377.252482,-383.054930
2009,,,,,,,-298.203244,-349.720628,-191.228987,-344.638929,-344.212297,-354.379351,-349.117281,-348.066149,-358.902478,-350.675531,-358.462463,-369.660654,-374.681594,-372.254778
2010,,,,,,,,-319.778601,-175.394088,-322.664049,-327.142460,-339.250898,-338.984515,-341.083430,-355.629611,-337.466631,-345.001637,-375.158041,-376.623269,-371.840083
2011,,,,,,,,,-179.342146,-322.615101,-328.783923,-338.166568,-328.622406,-329.375963,-350.643755,-335.448654,-343.898675,-369.675323,-370.134247,-372.894439
2012,,,,,,,,,,-315.664670,-325.934276,-334.582492,-331.283924,-328.985561,-353.917569,-343.238770,-351.366939,-366.231765,-365.558760,-364.643491
2013,,,,,,,,,,,-330.143062,-337.547847,-336.524193,-332.752052,-353.894753,-344.204643,-349.882674,-364.381502,-372.100101,-372.120202
2014,,,,,,,,,,,,-324.866444,-327.877456,-319.860850,-332.613098,-325.358062,-332.373934,-349.156471,-355.880667,-353.783497
2015,,,,,,,,,,,,,-323.624228,-322.704031,-323.839507,-321.337758,-325.880402,-344.769353,-348.920365,-343.456884
2016,,,,,,,,,,,,,,-314.068181,-318.224591,-320.452724,-320.042397,-341.025314,-344.180469,-343.022832
2017,,,,,,,,,,,,,,-285.938936,-285.414926,-283.407798,-270.552785,-275.861648,-276.748849,-295.030069
2018,,,,,,,,,,,,,,,-293.974841,-285.507397,-273.215019,-280.004801,-281.178006,-227.599637
2019,,,,,,,,,,,,,,,,-272.649518,-259.496811,-269.599538,-266.217402,-217.435541
2020,,,,,,,,,,,,,,,,,-252.268767,-263.375986,-265.985922,-218.708590
2021,,,,,,,,,,,,,,,,,,-253.522942,-266.797927,-222.100882
2022,,,,,,,,,,,,,,,,,,,-262.739933,-209.497180
2023,,,,,,,,,,,,,,,,,,,,-226.475925
