"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,164.127965,7.562740,,85.639531,70.925694,
1991,175.755389,8.048431,,88.327616,79.379342,
1992,180.427301,8.456865,,86.066337,85.904099,
1993,186.659371,8.809084,,86.696040,91.154247,
1994,193.534563,9.169434,,88.846492,95.518637,
1995,201.716403,9.433411,,92.839133,99.443859,
1996,206.918821,9.695889,,94.303397,102.919535,
1997,212.501414,10.042710,,96.252308,106.206396,
1998,218.392825,10.075710,,98.944433,109.372682,
1999,222.035860,10.205047,,99.335503,112.495310,
2000,229.620146,10.119700,,100.470109,119.030337,
2001,233.176711,10.097184,,101.376563,121.702964,
2002,237.975890,10.294501,,104.761302,122.920087,
2003,244.106537,10.366968,,107.190088,126.549481,
2004,251.300163,10.844726,,110.200122,130.255314,
2005,259.004164,13.408907,,111.219558,134.375699,
2006,268.600594,14.025821,,113.450656,141.124117,
2007,296.885617,13.871546,,114.710732,168.303338,
2008,302.033433,12.268281,,118.235604,171.529548,
2009,305.613042,7.350517,,122.193821,176.068705,
2010,321.885464,15.647186,,125.634654,180.603624,
2011,374.168019,40.599032,,130.373876,203.195111,
2012,374.617878,32.557440,,133.931302,208.129136,
2013,408.780848,45.075699,,139.608392,224.096757,
2014,440.569484,50.581988,,144.991450,244.996045,
2015,445.629443,49.239070,,150.879578,245.510795,
2016,457.534203,46.327613,,155.663411,255.543179,
2017,488.746510,75.073603,,160.881227,252.791679,
2018,504.255320,80.417706,,163.849453,259.988161,
2019,531.255966,101.617957,,170.040221,259.597789,
2020,569.269084,131.668176,,177.034355,260.566554,
2021,581.580677,132.429528,,183.319423,265.831726,
2022,621.494305,138.240997,,188.606523,294.646785,
