"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,9.547088,2.493564,0.292279,0.009346,0.088995,6.662905
1991,9.480854,2.373587,0.297364,0.006917,0.088455,6.714532
1992,11.323709,4.144694,0.310757,0.012643,0.087827,6.767788
1993,11.541368,4.319746,0.307447,0.004308,0.087107,6.822760
1994,11.774077,4.517580,0.286793,0.003917,0.086290,6.879496
1995,10.691279,3.377223,0.286804,0.003779,0.085372,6.938102
1996,10.669572,3.297040,0.288760,0.002070,0.083050,6.998651
1997,11.677638,4.250197,0.279340,0.006298,0.080549,7.061254
1998,13.127164,5.857906,0.126441,0.004564,0.077862,7.060390
1999,12.457695,4.955245,0.203189,0.001118,0.074981,7.223163
2000,9.845192,4.084871,0.297198,0.005168,0.073338,5.384617
2001,10.681435,4.369905,0.294707,0.009648,0.073756,5.933420
2002,12.742237,6.268988,0.249187,0.003102,0.074142,6.146818
2003,12.390130,6.452390,0.070461,0.006110,0.074478,5.786691
2004,11.183466,5.803736,0.054266,0.014077,0.074794,5.236593
2005,12.513074,6.865930,0.229977,0.008059,0.084445,5.324663
2006,13.862121,7.881233,0.377327,0.021182,0.084706,5.497673
2007,16.036805,10.082497,0.312092,0.019879,0.092936,5.529401
2008,13.979681,7.866496,0.417603,0.014533,0.100823,5.580227
2009,14.259404,8.443626,0.356971,0.030705,0.108045,5.320057
2010,17.467964,11.308370,0.415314,0.035867,0.113964,5.594450
2011,18.243013,12.065279,0.546901,0.034891,0.116813,5.479129
2012,20.177787,13.824361,0.597240,0.048557,0.119734,5.587894
2013,19.964630,13.558759,0.311121,0.052293,0.122727,5.919730
2014,18.745845,12.383078,0.395719,0.017843,0.125795,5.823410
2015,19.663512,12.910153,0.412067,0.035749,0.134671,6.170873
2016,20.449727,14.351488,0.421992,0.036368,0.128660,5.511219
2017,22.136213,16.095611,0.597426,0.064723,0.190692,5.187761
2018,23.756948,17.605740,0.636239,0.030801,0.194925,5.289242
2019,26.535244,18.637878,0.621119,0.056408,0.199194,7.020645
2020,28.602899,21.292358,0.598493,0.066018,0.200134,6.445896
2021,28.463655,21.175675,0.772973,0.002531,0.292562,6.219915
2022,28.892455,20.521630,0.780455,0.017831,0.775020,6.797519
