"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1961,,,,,0.007700,
1962,,,,,0.007200,
1963,,,,,0.011800,
1964,,,,,0.022800,
1965,,,,,0.036600,
1966,,,,,0.042700,
1967,,,,,0.024800,
1968,,,,,0.019700,
1969,,,,,0.017500,
1970,,,,,0.020200,
1971,,,,,0.017500,
1972,,,,,0.013400,
1973,,,,,0.022600,
1974,,,,,0.040000,
1975,,,,,0.031000,
1976,,,,,0.013200,
1977,,,,,0.011800,
1978,,,,,0.009600,
1979,,,,,0.008000,
1980,,,,,0.006700,
1981,,,,,0.010700,
1982,,,,,0.004000,
1983,,,,,0.006900,
1984,,,,,0.007800,
1985,,,,,0.014600,
1986,,,,,0.013100,
1987,,,,,0.023100,
1988,,,,,0.020600,
1989,,,,,0.016200,
1990,0.029000,,0.001900,,0.019600,
1991,0.035000,,0.001400,,0.017600,
1992,0.032000,0.000927,0.000518,,0.014305,0.000034
1993,0.032000,0.000712,0.002800,,0.016051,0.000004
1994,0.023000,0.000400,0.001200,,0.019834,0.000030
1995,0.038000,0.000900,0.003800,,0.012800,0
1996,0.038000,0.000900,0.019100,,0.015900,0
1997,0.068000,0.000700,0.026000,,0.021700,0
1998,0.079000,0.000700,0.012000,,0.038769,0
1999,0.083000,0.000100,0.025000,,0.036400,0
2000,0.098000,,0.047000,,0.036400,0
2001,0.122000,,0.053000,,0.036200,0
2002,0.112000,0.000140,0.090280,,0.044500,0
2003,0.113000,0.000234,0.080156,,0.059576,0.000563
2004,0.135000,0.000606,0.074151,,0.076317,0.000263
2005,0.128000,0.000566,0.069923,,0.075937,0.000263
2006,0.136000,0.000552,0.111695,,0.065269,0.000263
2007,0.181000,0.001047,0.139283,,0.065269,0.000263
2008,0.221000,0.002340,0.146655,,0.065269,0.000263
2009,0.199000,0.000255,0.034365,,0.067429,0.000103
2010,0.171000,0.001080,0.052837,,0.082725,0.001955
2011,0.179000,0.003224,0.045113,,0.082898,0.001831
2012,0.181000,0.001683,0.047660,,0.080412,0.002169
2013,0.184000,0.002807,0.029681,,0.077872,0.001416
2014,0.184000,0.006373,0.055657,,0.079196,0.002370
2015,0.187890,0.007235,0.050918,,0.101509,0.001928
2016,0.187890,0.011021,0.017890,,0.108001,0.001980
2017,0.188000,0.018452,0.024557,,0.136735,0.003368
2018,0.188000,0.021219,0.018713,,0.232493,0.004208
2019,0.188000,0.025391,0.026020,,0.225599,0.004305
2020,0.188257,0.042089,0.026095,,0.210842,0.000835
2021,0.188257,0.074499,0.022747,,0.132470,0.025410
2022,0.185684,0.025488,0.054059,,0.114708,0.019464
2023,,,,,0.112571,0.014900
