"YYYYMM","Natural gas","Oil","Others"
202108,,234.936000,
202109,73.419371,926.100000,
202110,106.969291,421.992000,
202111,85.057121,467.100000,
202112,45.136031,165.888000,
202201,28.037060,339.300000,
202202,91.830785,582.516000,
202203,62.536748,299.124000,
202204,31.490478,0.288000,
202205,0,0,
202206,59.483353,399.528000,
202207,27.702915,359.892000,
202208,10.845031,418.176000,
202209,82.990816,360.720000,
202210,76.635514,347.760000,
202211,64.900588,316.008000,
202212,66.813786,283.644000,
202301,84.720563,307.116000,
202302,36.017022,160.740000,
202303,25.154013,131.040000,
202304,28.162603,128.412000,
202305,26.586807,147.420000,
202306,60.976508,170.640000,
202307,29.108882,1.440000,
202308,0,142.812000,
202309,103.601445,305.136000,
202310,3.545938,75.204000,
202311,53.928252,199.152000,
202312,23.881192,1.440000,
202401,1.751275,130.356000,
202402,23.904781,121.356000,
202403,44.942214,117.216000,
202404,50.680776,112.824000,
202405,22.211658,175.284000,
202406,7.527595,89.064000,
202407,38.856785,174.420000,
202408,16.008646,160.884000,
202409,6.496729,226.512000,
202410,59.348742,127.512000,
202411,6.613707,0,
202412,9.318791,72.396000,
202501,39.070766,148.572000,
202502,34.489946,109.080000,
202503,28.363446,129.096000,
202504,28.019056,131.184000,
