"YYYYMM","Natural gas","Oil","Others"
201011,5.573138,4.041216,0.146664
201012,,4.634460,0.098388
201101,5.925347,6.486516,
201102,5.540858,7.794576,0.134244
201103,6.550195,8.873208,
201104,6.405171,8.066196,0.279504
201105,7.017426,8.329932,0.307116
201106,7.010625,7.236540,0.253008
201107,6.376324,6.131736,0.217116
201108,6.910668,6.352380,0.364500
201109,6.864065,5.399316,0.410508
201110,5.426469,4.484340,0.307692
201111,1.008832,1.895616,0.078804
201112,2.862807,6.327000,0.205416
201201,11.091022,12.055680,0.599580
201202,9.667929,10.747044,0.741240
201203,11.101588,11.356344,0.589356
201204,10.971919,10.456524,0.637236
201205,11.417061,10.021644,0.631332
201206,10.803375,8.505792,0.614412
201207,10.955411,8.345988,0.551988
201208,7.421247,5.505372,0.341964
201209,4.625191,5.024484,0.179244
201210,6.888728,6.257304,0.368712
201211,4.336971,4.048848,0.198612
201212,11.747934,7.126380,0.754884
201301,11.800864,6.846264,0.586512
201302,11.102215,6.037956,0.557604
201303,10.589844,5.955156,0.506232
201304,12.210340,6.014556,0.601776
201305,12.023971,5.924808,0.594576
201306,12.404831,5.805900,0.610488
201307,12.537499,5.571684,0.624852
201308,12.177719,6.075252,0.649692
201309,14.143102,5.880348,0.494208
201310,12.138854,5.311224,0.675288
201311,13.621939,5.164740,0.433836
201312,13.660746,5.064408,0.603144
201401,12.577799,5.086800,0.556920
201402,10.992214,4.516704,0.508428
201403,12.658710,4.965876,0.558000
201404,10.762244,4.305096,0.603108
201405,10.974381,4.356144,0.512640
201406,11.727170,4.641048,0.524052
201407,12.275288,4.620312,0.515484
201408,7.157354,2.668824,0.373212
201409,11.788911,4.033116,0.443016
201410,10.135034,4.009464,0.396576
201411,10.648824,3.848436,0.498924
201412,11.928276,4.260744,0.529236
201501,11.929308,4.073184,0.580752
201502,10.222815,3.513060,0.488592
201503,13.169637,4.364784,0.623160
201504,12.330583,4.047876,0.570888
201505,12.408214,4.057272,0.616896
201506,12.537392,3.998340,0.621432
201507,11.920806,3.754584,0.520524
201508,11.873130,3.710340,0.481140
201509,12.561284,3.627324,0.401616
201510,13.667922,4.006548,0.648396
201511,12.727409,3.895308,0.620280
201512,13.236627,4.265820,0.634320
201601,13.927983,4.250484,
201602,12.130790,3.625884,
201603,14.904745,4.192416,
201604,14.454363,4.114188,
201605,14.509963,4.215384,
201606,9.532409,2.372904,
201607,13.979309,3.859380,
201608,14.042685,3.682980,
201609,12.299227,3.024936,
201610,13.351045,3.194568,
201611,13.384177,3.100932,
201612,13.986306,3.209904,
201701,14.537401,3.101580,
201702,11.403536,2.484108,
201703,13.617708,2.984220,
201704,13.951998,2.922120,
201705,12.719111,2.877012,
201706,8.918735,1.987524,
201707,9.691865,1.971900,
201708,11.601734,2.587680,
201709,6.671240,1.103580,
201710,11.535934,2.110392,
201711,11.820163,2.434212,
201712,12.235569,2.600640,
201801,12.726154,2.704320,
201802,9.884269,2.168172,
201803,12.242586,2.511360,
201804,12.971142,2.439324,
201805,12.307779,2.238048,
201806,12.524016,2.072196,
201807,12.746429,2.199240,
201808,12.044872,2.082096,
201809,10.810835,1.729656,
201810,10.523206,1.704492,
201811,11.254615,1.958616,
201812,10.797630,1.973880,
201901,10.982608,1.954764,
201902,8.271933,1.438272,
201903,10.279332,1.838232,
201904,10.392114,1.917648,
201905,10.043765,1.822212,
201906,9.772244,1.727244,
201907,9.880405,1.754460,
201908,5.057717,0.860004,
201909,9.872679,1.486548,
201910,11.062031,1.613016,
201911,4.236175,0.668952,
201912,8.808678,1.330956,
202001,10.025415,1.542024,
202002,8.656108,1.453968,
202003,8.868994,1.326168,
202004,7.987633,1.270332,
202005,4.088181,0.664776,
202006,7.910837,1.436256,
202007,8.106938,1.383048,
202008,3.060373,0.518544,
202009,8.051734,1.333836,
202010,7.044146,1.282716,
202011,7.643537,1.247184,
202012,8.327596,1.317420,
202101,8.248581,1.334196,
202102,6.703588,1.337832,
202103,8.629324,3.269844,
202104,4.168056,1.545192,
202105,4.550736,1.494576,
202106,8.669349,2.935152,
202107,8.481267,3.077460,
202108,8.095897,2.953296,
202109,7.356048,3.289716,
202110,9.271440,2.218248,
202111,9.869472,1.209600,
202112,10.641102,1.704708,
202201,10.199861,2.681784,
202202,9.565053,2.193732,
202203,5.735804,1.091844,
202204,7.367799,1.273752,
202205,10.972256,1.477764,
202206,9.137854,1.290168,
202207,9.108615,1.697904,
202208,8.773915,2.003220,
202209,7.753834,1.753560,
202210,9.676531,2.535120,
202211,8.018855,0.868824,
202212,8.687568,0.904212,
202301,8.939306,1.017936,
202302,7.969548,0.775476,
202303,8.174639,0.901908,
202304,8.000449,0.898164,
202305,7.687074,0.698436,
202306,7.572688,0.614448,
202307,7.556649,0.478332,
202308,5.907401,0.419796,
202309,7.029574,0.615096,
202310,5.758849,0.571788,
202311,6.691654,0.734580,
202312,6.623668,0.507924,
202401,5.089486,0.363420,
202402,4.318820,0.502956,
202403,4.245874,0.461700,
202404,3.825921,0.221508,
202405,4.226529,0.420300,
202406,4.284816,1.941516,
202407,4.811329,0.646560,
202408,4.245092,0.606168,
202409,3.320679,0.497808,
202410,4.821569,0.560448,
202411,4.096622,0.615852,
202412,4.246306,0.529344,
202501,3.479679,0.519048,
202502,4.065345,0.597924,
202503,4.397935,0.725724,
202504,4.106647,0.603864,
202505,4.142178,0.641664,
202506,3.648132,0.452520,
202507,3.808335,0.548496,
