"YYYYMM","Diesel","Natural gas","Flaring"
201011,0,5.273300,10.671260
201012,1.040881,3.491258,17.013340
201101,0,5.249872,6.589748
201102,0,4.347491,1.054589
201103,0,5.556413,0.677507
201104,0,5.390586,0.525165
201105,0,5.720406,0.495557
201106,0.221556,5.110883,1.687756
201107,0,5.020815,1.092615
201108,0,5.536955,3.275631
201109,0,5.495462,1.320796
201110,0,4.600603,0.374946
201111,0,1.820211,0.815825
201112,0.242683,4.640501,2.915664
201201,0,7.767611,0.080575
201202,0,7.229092,0.106096
201203,0,7.731035,0.231200
201204,0,7.870094,0.404587
201205,0,8.201577,0.304247
201206,0.314187,7.529365,1.504225
201207,0,8.327942,0.143405
201208,0,5.858212,0.636882
201209,0,4.253047,0.236675
201210,0,6.431273,0.111783
201211,0,3.896973,0.425382
201212,0,9.246677,0.069753
201301,0,9.372650,0.032635
201302,0,8.679173,0.011596
201303,0,8.071449,0.132732
201304,0,9.207844,0.022190
201305,0,8.891672,0.629491
201306,0,9.425942,0.040702
201307,0,9.186373,0.081054
201308,0,8.991738,0.313842
201309,0,9.554662,0.171936
201310,0,8.903986,0.427365
201311,0,9.771584,0.133725
201312,0.325021,9.796616,0.441163
201401,0,9.281263,0.119014
201402,0,8.986613,0.046370
201403,0,9.936608,0.024957
201404,0,8.503613,0.833192
201405,0,8.804624,0.163581
201406,0.191104,9.586136,0.071528
201407,0,9.943293,0.285160
201408,0,5.445874,0.750883
201409,0,9.221911,0.139548
201410,0,8.856528,0.094353
201411,0,8.856279,0.187231
201412,0.169764,9.996302,0.041318
201501,0,9.413059,0.048942
201502,0,7.938186,0.127779
201503,0,9.932630,0.019572
201504,0,9.894682,0.009485
201505,0,10.122337,0.064408
201506,0.233040,9.922640,0.006583
201507,0,9.234842,0.034741
201508,0,9.165769,0.169250
201509,0,9.477771,0.002605
201510,0,10.050710,0.126605
201511,0,9.815997,0.014064
201512,0.160425,10.291605,0.025392
201601,0,10.294398,0.035916
201602,0,9.003585,0.108495
201603,0,10.670070,0.011891
201604,0,10.382088,0.005970
201605,0,10.603421,0.029235
201606,0.153665,7.098707,0.421360
201607,0,10.421564,0.008228
201608,0,10.444692,0.009925
201609,0,9.499992,0.012870
201610,0,10.051195,0.025651
201611,0,9.883985,0.451565
201612,0.124594,10.321531,0.325397
201701,0,10.179397,0.061720
201702,0,8.231831,0.176867
201703,0,9.860716,0.038403
201704,0,9.930241,0.021807
201705,0,9.604731,0.019907
201706,0.139491,6.822978,0.092080
201707,0,7.556466,0.088171
201708,0,9.002491,0.268710
201709,0,5.052941,0.291048
201710,0,8.699120,0.167937
201711,0,8.916683,0.044955
201712,0.253124,9.189868,0.036963
201801,0,9.468206,0.013920
201802,0,7.638300,0.162438
201803,0,8.959724,0.036308
201804,0,9.456924,0.001696
201805,0,9.112712,0.102019
201806,0.188144,9.244187,0.015374
201807,0,9.750539,0.002797
201808,0,9.058912,0.041605
201809,0,8.297407,0.250591
201810,0,8.906412,0.100681
201811,0,9.038012,0.060147
201812,0.194458,8.748395,0.021671
201901,0,9.091879,0.013891
201902,0,7.213163,0.464229
201903,0,8.954354,0.037887
201904,0,9.052214,0.020987
201905,0,8.963605,0.057835
201906,0.144551,8.795893,0.012408
201907,0,8.996060,0.019153
201908,0,4.878854,2.326011
201909,0,8.887536,1.613305
201910,0,9.658785,0.395387
201911,0,4.019269,0.236312
201912,0.323738,8.398273,0.039841
202001,0,9.402352,0.251780
202002,0,8.408835,0.018823
202003,0,9.306347,0
202004,0,8.713590,0.090148
202005,0,4.371392,0.345560
202006,0.153995,8.318915,0
202007,0,8.532273,0.075164
202008,0,3.621115,0.684751
202009,0,8.550038,0.087480
202010,0,8.190608,0.089890
202011,0,8.454874,0.036475
202012,0.249860,8.910412,0.047770
202101,0,8.890844,0.044467
202102,0,7.639325,0.225831
202103,0,8.711828,0.045138
202104,0,2.742014,0.324269
202105,0,3.326137,0.243333
202106,0.233877,5.782442,0.305737
202107,0,5.779299,0.114860
202108,0,8.532334,0.325079
202109,0,8.265181,0.207985
202110,0,7.042888,0.686299
202111,0,8.066648,0.149831
202112,0.014645,9.734358,0.247756
202201,0,9.560391,0.574191
202202,0,9.218563,0.041410
202203,0,5.458138,0.381904
202204,0,6.916384,0.500236
202205,0,10.150997,0.113703
202206,0.386369,9.431870,0.003786
202207,0,9.650395,0.417284
202208,0,9.097962,0.033414
202209,0,8.397067,0.165369
202210,0,10.041826,0.007029
202211,0,8.797611,0.054320
202212,0.149727,9.692753,0.031036
202301,0,10.127311,0.321476
202302,0,9.068206,0.007562
202303,0,10.052095,0.016653
202304,0,9.722306,0.001632
202305,0,9.428784,0.066376
202306,0.189217,9.237069,0.038370
202307,0,9.447748,0.009075
202308,0,7.514931,0.313554
202309,0,8.827309,0.001709
202310,0,7.816398,1.355129
202311,0,8.563037,0.069083
202312,0.208366,9.375609,0.007185
202401,0,9.088598,0.007855
202402,0,8.102701,0.144521
202403,0,8.052767,0.014693
202404,0,7.554401,0.001549
202405,0,8.265679,0.001634
202406,0.161752,8.221318,0.013401
202407,0,8.053328,0.062675
202408,0,8.211979,0.001612
202409,0,5.444343,0.665115
202410,0,7.366919,0.001647
202411,0,6.957848,0.002806
202412,0.189515,7.547878,0.001631
202501,0,7.395056,0.001105
202502,0,6.591935,0.003225
202503,0,7.403339,0.052743
202504,0,7.125870,0.147807
202505,0,7.223092,0.076298
202506,0.196735,6.465582,0.109917
202507,0,6.745289,0.031230
