"YYYYMM","Natural gas","Oil","Others"
199710,,3.455280,
199711,,5.095764,
199712,,4.661712,
199801,,3.960252,
199802,,3.902904,
199803,,3.906252,
199804,,3.920220,
199805,,3.849336,
199806,,2.822004,
199807,,3.534156,
199808,,3.701844,
199809,,6.179508,
199810,,6.595848,
199811,,10.654704,
199812,,8.014752,
199901,,9.797832,
199902,,7.749612,
199903,,9.436212,
199904,,10.273248,
199905,,13.494672,
199906,,11.007648,
199907,,9.817632,
199908,,5.367708,
199909,,12.561264,
199910,,12.669012,
199911,,12.203064,
199912,,12.436992,
200001,,11.480256,
200002,,10.304820,
200003,,11.938392,
200004,,12.089700,
200005,,9.223416,
200006,,12.955680,
200007,,13.052808,
200008,,12.225204,
200009,,7.186104,
200010,,13.836888,
200011,,13.055940,
200012,,13.815000,
200101,,13.174308,
200102,,9.624780,
200103,,9.440208,
200104,,8.378280,
200105,,8.417844,
200106,,7.572564,
200107,,9.481500,
200108,,8.449812,
200109,,7.852176,
200110,,8.383320,
200111,,7.363152,
200112,,7.586892,
200201,,6.674256,
200202,,5.495400,
200203,,3.341124,
200204,,5.702616,
200205,,5.476464,
200206,,5.765688,
200207,,6.725916,
200208,,6.311952,
200209,,4.019220,
200210,,5.855004,
200211,,5.970168,
200212,,5.734980,
200301,,5.358744,
200302,,4.505112,
200303,,4.834008,
200304,,4.485564,
200305,,4.982076,
200306,,4.794408,
200307,,5.219388,
200308,,6.228432,
200309,,5.448240,
200310,,6.069708,
200311,,5.690772,
200312,,5.891040,
200401,,5.435100,
200402,,5.077908,
200403,,5.112648,
200404,,5.755932,
200405,,5.578092,
200406,,5.120208,
200407,,5.656608,
200408,,5.429232,
200409,,5.188392,
200410,,4.574556,
200411,,3.942468,
200412,,3.934656,
200501,,4.209660,
200502,,3.706704,
200503,,4.044744,
200504,,6.292188,
200505,,5.973984,
200506,,6.327540,
200507,,6.789348,
200508,,6.086484,
200509,,5.677200,
200510,,5.566068,
200511,,5.023656,
200512,,6.189588,
200601,,5.606460,
200602,,4.545144,
200603,,4.353768,
200604,,2.806488,
200605,,4.840488,
200606,,4.652424,
200607,,4.637700,
200608,,4.103028,
200609,,3.700260,
200610,,4.379760,
200611,,2.420208,
200612,,4.070736,
200701,,3.900420,
200702,,3.182544,
200703,,3.701772,
200704,,3.382272,
200705,,2.967984,
200706,,2.651040,
200707,,3.138552,
200708,,3.118356,
200709,0,2.776716,
200710,0,3.322692,
200711,0,3.020580,
200712,2.966149,2.744208,
200801,6.136089,3.268656,
200802,7.236388,2.663820,
200803,8.017519,3.235320,
200804,6.586635,3.015036,
200805,6.282680,2.823624,
200806,3.994874,2.146860,
200807,6.754003,2.629224,
200808,7.966099,3.157560,
200809,3.767135,2.685996,
200810,7.096863,2.568996,
200811,7.307453,2.535156,
200812,7.986369,3.377268,
200901,7.984991,3.143376,
200902,5.553201,2.450736,
200903,6.392483,2.598264,
200904,6.135095,2.444688,
200905,5.546906,2.029896,
200906,6.129846,2.106540,
200907,5.741435,2.071728,
200908,5.558547,2.172456,
200909,5.406349,2.040480,
200910,5.818054,1.831608,
200911,5.920813,1.942524,
200912,5.854372,1.915920,
201001,5.465549,2.143656,
201002,1.803565,2.116332,
201003,3.884179,2.501640,
201004,5.449613,3.269376,
201005,6.813850,3.401604,
201006,5.983634,3.272400,
201007,6.735572,3.128328,
201008,4.052905,1.817748,
201009,5.613212,3.216672,
201010,8.474300,3.470724,
201011,7.279699,2.762244,
201012,8.577329,3.501540,
201101,9.114964,4.157820,
201102,8.506773,3.870684,
201103,4.333973,1.994688,
201104,0.659082,0.223848,
201105,3.270555,0.749016,
201106,3.681897,0.990684,
201107,3.632921,0.780588,
201108,2.451323,0.410400,
201109,6.056616,1.715220,
