"Year","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
1990,39.713229,39.675354,40.267289,41.303011,41.261277,41.307134,41.252865,41.234268,41.206032,41.135526,41.178362,41.198898,40.906826,40.899336,40.899472,40.899697,40.899697,40.899697,40.906960,40.907828,40.924376,40.924376
1991,,41.801385,42.351370,43.295806,43.256440,43.295586,43.240699,43.221751,43.204040,43.217935,43.273782,43.296956,43.288150,43.283454,43.237255,43.237478,43.237478,43.237478,43.238796,43.240794,43.260495,43.259463
1992,,41.782436,42.449124,43.479630,43.439713,43.470241,43.415931,43.396646,43.381923,43.271143,43.335629,43.360200,43.268016,43.265872,43.266034,43.266213,43.266213,43.266213,43.273975,43.274045,43.296306,43.296716
1993,,39.546044,40.186569,41.148400,41.115362,41.148721,41.102750,41.078861,41.067402,41.017785,41.077224,41.101328,41.104151,41.105291,41.114731,41.114925,41.114925,41.114925,41.125935,41.118354,41.143873,41.143249
1994,,38.701479,39.326758,40.218219,40.186695,40.233760,40.203119,40.184969,40.169548,40.139987,40.198639,40.222907,40.000764,40.005538,40.024250,40.024375,40.024375,40.024375,40.025220,40.013229,40.040042,40.038404
1995,,39.530606,40.229134,40.930737,40.902175,40.911236,40.892802,40.870128,40.863838,40.735152,41.077012,41.098486,40.909714,40.915755,40.915925,40.916026,40.916026,40.916026,40.924071,40.911335,40.939636,40.939429
1996,,40.288890,40.976253,41.853087,41.826521,41.802584,41.775602,41.751812,41.758039,41.788609,41.926329,41.947836,41.801094,41.821593,41.775408,41.775513,41.775513,41.775513,41.784034,41.771736,41.800387,41.799142
1997,,39.623849,40.389560,41.400923,41.375627,41.332792,41.297173,41.276004,41.291171,41.225101,41.295061,41.314717,40.860133,40.891404,40.891561,40.891640,40.891640,40.891640,40.903869,40.888752,40.917054,40.917512
1998,,40.820050,41.593986,42.616048,42.591867,42.557273,42.535174,42.510525,42.533038,42.468528,42.614464,42.637030,42.422309,42.468475,42.482524,42.482630,42.482630,42.482630,42.489105,42.477431,42.504710,42.504000
1999,,40.861126,41.673887,42.793846,42.769037,42.751311,42.736747,42.714451,42.736512,42.723867,42.706404,42.729807,42.249859,42.285056,42.306514,42.306685,42.306685,42.306685,42.306910,42.295738,42.322118,42.323051
2000,,39.679312,40.561171,41.741989,41.718344,41.722342,41.707634,41.682486,41.709117,41.642669,41.657219,41.674681,41.312297,41.330536,41.344732,41.344793,41.344793,41.344793,41.346399,41.336123,41.361930,41.361638
2001,40.644180,40.584996,41.371154,42.496169,42.471860,42.481325,42.467179,42.443907,42.481910,42.464794,42.593194,42.610978,42.745442,42.769292,42.784390,42.784513,42.784513,42.784513,42.776948,42.777464,42.802891,42.801209
2002,,39.541491,40.596390,41.657181,41.635531,41.621499,41.617895,41.589925,41.623471,41.630268,41.610205,41.626609,41.179494,41.210127,41.232606,41.232816,41.232816,41.232816,41.232952,41.227387,41.252520,41.252745
2003,,,41.721170,42.792342,42.772618,42.778369,42.759469,42.732428,42.775816,42.774878,42.846320,42.859884,42.428542,42.457264,42.452994,42.453110,42.453110,42.453110,42.448768,42.443259,42.466863,42.467829
2004,,,,43.140550,43.120647,43.140384,43.131034,43.099234,43.146504,43.212348,43.341693,43.356882,42.842035,42.887316,42.887668,42.887934,42.887934,42.887933,42.888900,42.879698,42.901948,42.900262
2005,,,,,43.668547,43.749258,43.740307,43.714339,43.761002,43.832895,43.872858,43.887767,43.356703,43.351848,43.342875,43.343222,43.343222,43.343221,43.340168,43.337604,43.358677,43.358024
2006,,,,,,43.285626,43.312279,43.285457,43.336253,43.436492,43.546518,43.563029,42.988846,42.984060,42.979855,42.980130,42.980130,42.980129,42.983306,42.974764,42.994845,42.995165
2007,,,,,,,41.357630,41.329790,41.317238,41.435265,41.566562,41.578658,40.985691,40.980737,40.962780,40.963135,40.963135,40.963135,40.966986,40.958589,40.978575,40.979830
2008,,,,,,,,42.775137,42.828147,42.992081,43.113857,43.126276,42.341785,42.343591,42.353113,42.353508,42.353508,42.353508,42.352204,42.345372,42.364722,42.367019
2009,,,,,,,,,41.688392,41.900171,42.003694,42.017546,41.248994,41.259026,41.259494,41.259890,41.259890,41.259890,41.263384,41.252206,41.271062,41.273541
2010,,,,,,,,,,43.426366,43.494638,43.503327,42.603310,42.613995,42.614449,42.611876,42.611139,42.611139,42.610223,42.604541,42.622847,42.622417
2011,,,,,,,,,,,39.466305,39.478762,38.601478,38.599335,38.595250,38.593562,38.593562,38.593562,38.595197,38.588273,38.606571,38.607075
2012,,,,,,,,,,,,41.000152,39.994010,39.991740,39.992293,39.988794,39.988794,39.988794,39.987444,39.981360,39.999737,40.001317
2013,,,,,,,,,,,,,40.933446,40.931294,40.922144,40.916430,40.916430,40.916430,40.919629,40.913634,40.930629,40.941998
2014,,,,,,,,,,,,,36.960435,36.943689,36.921197,36.912000,36.911131,36.908051,36.911113,36.905343,36.922142,36.945072
2015,,,,,,,,,,,,,,36.595172,36.590633,36.580060,36.579269,36.576959,36.578427,36.573220,36.590358,36.627246
2016,,,,,,,,,,,,,,,36.979606,36.961917,36.960165,36.960165,36.965195,36.960277,36.977936,37.030364
2017,,,,,,,,,,,,,,,,35.974036,35.976954,35.977045,35.981903,35.977337,35.994416,36.063349
2018,,,,,,,,,,,,,,,,,34.713627,34.686483,34.692070,34.687702,34.705270,34.790979
2019,,,,,,,,,,,,,,,,,,34.567403,34.569427,34.565210,34.583085,34.684183
2020,,,,,,,,,,,,,,,,,,,32.150361,32.147823,32.165637,32.280417
2021,,,,,,,,,,,,,,,,,,,,33.617459,33.635324,33.757702
2022,,,,,,,,,,,,,,,,,,,,,30.730158,30.861578
2023,,,,,,,,,,,,,,,,,,,,,,30.065613
