"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,1.181000,0.146900,1.020000,3.690000
1962,1.250000,0.155400,1.080000,4.555000
1963,1.380000,0.188300,1.110000,3.830000
1964,1.355000,0.221300,1.140000,4
1965,1.055000,0.232600,1.220000,3.650000
1966,1.130000,0.276900,1.260000,3.920000
1967,1.180000,0.301000,1.290000,4.665000
1968,1.320000,0.321200,1.300000,3.635000
1969,1.350000,0.367600,1.380000,3.690000
1970,1.450000,0.438300,1.462000,4.190000
1971,1.650000,0.445400,1.400000,4.135000
1972,1.685000,0.474100,1.400000,4
1973,1.660000,0.501000,1.562000,3.900000
1974,1.640000,0.521200,1.650000,4.450000
1975,1.305000,0.480000,1.200000,3.845000
1976,1.345000,0.590000,1.406000,3.510000
1977,1.670000,0.656000,1.554000,4.250000
1978,1.540000,0.642000,1.630000,4.230000
1979,1.600000,0.730000,1.774000,4
1980,1.745000,0.736000,1.828000,4.600000
1981,1.785000,0.683000,1.840000,4.580000
1982,1.850000,0.584000,1.774000,4.240000
1983,1.760000,0.597000,1.836000,4.040000
1984,1.515000,0.620000,1.982000,4.965000
1985,1.689000,0.614000,2.038000,4.186000
1986,1.719000,0.640000,2.184000,4.698000
1987,1.650000,0.643000,2.304000,4.640000
1988,1.693000,0.685000,2.442000,4.565000
1989,1.700000,0.894000,2.528000,4.612000
1990,1.985000,0.827000,2.590000,6.332000
1991,1.727000,0.780500,2.518000,4.607000
1992,1.525000,0.849000,2.610000,4.553000
1993,1.410000,0.847400,2.664000,4.407000
1994,1.320000,0.767200,2.900000,4.679000
1995,1.479000,0.673700,2.870000,4.749000
1996,1.355000,0.673000,2.922000,4.064000
1997,1.280000,0.648000,3.166000,4.486000
1998,1.400000,0.671000,3.184000,4.276000
1999,1.525000,0.681000,3.496000,4.736000
2000,1.625000,0.870000,3.232000,9.238000
2001,1.400000,0.902000,3.499060,5.662000
2002,1.392000,0.881000,3.609258,4.557000
2003,1.345000,0.850000,3.636000,5.120000
2004,1.505000,0.887000,3.554000,5.132000
2005,1.591000,0.955000,3.502000,5.284639
2006,1.668000,0.959400,3.051866,5.701527
2007,1.541451,1.080400,3.409466,5.520012
2008,1.540140,0.972456,3.396582,4.950358
2009,1.481278,1.044676,3.048938,4.701775
2010,1.456513,1.089624,3.117458,4.938036
2011,1.313450,1.082582,2.751136,4.861007
2012,1.135279,0.956066,2.497268,4.658595
2013,1.044000,0.915619,2.429164,4.733800
2014,1.140474,0.834501,2.516408,4.913390
2015,1.164000,0.819373,2.558654,4.551980
2016,1.153122,0.769298,2.466882,4.458680
2017,1.085235,0.778427,2.485572,4.483970
2018,1.123944,0.783076,2.187174,4.975120
2019,1.125811,0.580836,2.336288,4.397440
2020,1.168196,0.565158,2.336288,4.577330
2021,1.248288,0.567088,2.336288,4.769550
2022,1.248288,0.505781,2.336288,4.945050
2023,1.248288,0.505781,2.336288,4.945050
