"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1960,0.154680,,,,,
1961,0.165900,0.045100,0.005900,0.146900,0.040600,0.001700
1962,0.174400,0.057700,0.005300,0.155400,0.053300,0.001900
1963,0.209300,0.052500,0.005100,0.188300,0.047900,0.001800
1964,0.242300,0.052100,0.009600,0.221300,0.047300,0.004900
1965,0.257600,0.051700,0.012400,0.232600,0.046700,0.006800
1966,0.300900,0.059135,0.010348,0.276900,0.054635,0.004148
1967,0.323000,0.075325,0.015890,0.301000,0.070625,0.009190
1968,0.340200,0.085030,0.022222,0.321200,0.080530,0.015422
1969,0.388100,0.109098,0.033033,0.367600,0.104898,0.025233
1970,0.459800,0.128783,0.038948,0.438300,0.124183,0.032548
1971,0.464700,0.142057,0.041843,0.445400,0.137957,0.035943
1972,0.490600,0.186247,0.032444,0.474100,0.180947,0.026744
1973,0.519300,0.219626,0.025188,0.501000,0.213526,0.019288
1974,0.540800,0.153678,0.047313,0.521200,0.147378,0.043013
1975,0.496900,0.082946,0.099423,0.480000,0.079046,0.094823
1976,0.607000,0.097900,0.164900,0.590000,0.091600,0.159000
1977,0.676000,0.119100,0.222200,0.656000,0.110900,0.215100
1978,0.662000,0.142700,0.217600,0.642000,0.133100,0.211600
1979,0.750000,0.174000,0.317400,0.730000,0.165800,0.311100
1980,0.756000,0.200400,0.277100,0.736000,0.190900,0.271000
1981,0.703000,0.212000,0.230000,0.683000,0.202000,0.224000
1982,0.604000,0.222000,0.209000,0.584000,0.210000,0.204000
1983,0.617000,0.241000,0.237000,0.597000,0.230000,0.231000
1984,0.640000,0.277000,0.275000,0.620000,0.262000,0.269000
1985,0.638000,0.291000,0.310000,0.614000,0.276000,0.304000
1986,0.666000,0.289500,0.331000,0.640000,0.274500,0.326000
1987,0.667000,0.321000,0.365000,0.643000,0.308000,0.359000
1988,0.709000,0.356000,0.442000,0.685000,0.342000,0.435000
1989,0.918000,0.386000,0.406000,0.894000,0.369000,0.412000
1990,0.857000,0.383000,0.431000,0.827000,0.368000,0.436000
1991,0.810500,0.380000,0.433000,0.780500,0.369000,0.439000
1992,0.879000,0.331879,0.522146,0.849000,0.324270,0.512796
1993,0.877400,0.365830,0.532517,0.847400,0.359663,0.521809
1994,0.797200,0.473000,0.493000,0.767200,0.468000,0.485000
1995,0.703700,0.508000,0.437000,0.673700,0.502000,0.429000
1996,0.703000,0.479000,0.467000,0.673000,0.475000,0.460000
1997,0.678000,0.515000,0.484000,0.648000,0.511000,0.474000
1998,0.701000,0.545000,0.513000,0.671000,0.540000,0.500000
1999,0.711000,0.542000,0.395000,0.681000,0.538000,0.383000
2000,0.900000,0.516910,0.674130,0.870000,0.512450,0.661140
2001,0.932000,0.487150,0.676580,0.902000,0.481900,0.666500
2002,0.896000,0.490636,0.665086,0.881000,0.486093,0.656559
2003,0.860000,0.571000,0.801000,0.850000,0.566000,0.793000
2004,0.897000,0.586304,0.877752,0.887000,0.580682,0.871011
2005,0.965000,0.568557,0.833001,0.955000,0.563314,0.827161
2006,0.963900,0.491039,0.797258,0.959400,0.486496,0.791447
2007,1.086400,0.628333,0.778868,1.080400,0.623379,0.774023
2008,0.977456,0.587870,0.566902,0.972456,0.582748,0.563476
2009,1.049676,0.473374,0.728199,1.044676,0.468611,0.725804
2010,1.094624,0.562252,0.718478,1.089624,0.557975,0.715239
2011,1.087582,0.525526,0.677436,1.082582,0.520797,0.674126
2012,0.961066,0.550117,0.687447,0.956066,0.545539,0.684324
2013,0.916619,0.563399,0.646949,0.915619,0.559183,0.644223
2014,0.834871,0.659868,0.616819,0.834501,0.655037,0.613899
2015,0.819923,0.667274,0.599362,0.819373,0.662090,0.597095
2016,0.769978,0.688740,0.601508,0.769298,0.683667,0.599571
2017,0.778927,0.683259,0.569470,0.778427,0.678433,0.567351
2018,0.783396,0.650429,0.546360,0.783076,0.645792,0.544286
2019,0.581036,0.625732,0.503546,0.580836,0.620627,0.502688
2020,0.565398,0.625732,0.503546,0.565158,0.620627,0.502688
2021,0.567450,0.751991,0.453862,0.567088,0.747652,0.452851
2022,0.506152,0.751991,0.453862,0.505781,0.747652,0.452851
2023,0.506152,0.751991,0.453862,0.505781,0.747652,0.452851
