"Year","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026"
1990,44.328674,44.304698,44.372117,44.553345,44.511610,44.557634,44.503981,44.721249,44.700405,44.630787,44.671972,44.639310,44.115534,44.171275,44.161940,44.162475,44.154421,44.152768,44.159882,44.161001,44.148589,44.148693,44.148606
1991,,46.030644,46.022222,46.194085,46.155051,46.194462,46.142241,46.357229,46.339245,46.353020,46.404169,46.368569,46.144810,46.195688,46.140164,46.140526,46.133821,46.132169,46.133385,46.136914,46.131671,46.130730,46.130641
1992,,45.849484,45.942732,46.224944,46.185691,46.216498,46.160783,46.379860,46.356606,46.245057,46.302160,46.258484,45.974703,46.024743,46.015493,46.015720,46.009704,46.008823,46.016512,46.018556,46.017529,46.018065,46.017967
1993,,43.360045,43.371822,43.623337,43.591295,43.624877,43.578456,43.793624,43.769541,43.716850,43.765877,43.717705,43.556276,43.604545,43.604679,43.605008,43.601023,43.600912,43.611870,43.605820,43.610237,43.609674,43.609587
1994,,42.642626,42.636417,42.835368,42.805172,42.852412,42.825613,43.051393,43.013365,42.979344,43.026013,42.981091,42.613304,42.669273,42.678570,42.678901,42.675894,42.675783,42.676629,42.666301,42.669575,42.667984,42.667913
1995,,43.400723,43.368731,43.355471,43.328569,43.337739,43.322124,43.523838,43.491691,43.357387,43.685123,43.683457,43.368457,43.423379,43.414061,43.414377,43.412830,43.412719,43.419264,43.407792,43.413913,43.413746,43.413685
1996,,44.019339,43.921692,44.075676,44.050770,44.026946,44.001531,44.221999,44.199527,44.223083,44.345360,44.340466,44.088335,44.152853,44.098465,44.098786,44.098820,44.098704,44.107436,44.099082,44.108031,44.106826,44.106761
1997,,43.211166,43.150716,43.426756,43.403120,43.360337,43.323965,43.559106,43.543313,43.472428,43.526749,43.514051,42.971624,43.042810,43.035016,43.035313,43.037267,43.037152,43.047483,43.035150,43.045788,43.046314,43.046258
1998,,44.508325,44.438246,44.642998,44.620476,44.585916,44.560020,44.787551,44.774087,44.701381,44.831530,44.811932,44.522371,44.607610,44.612347,44.612677,44.614821,44.614714,44.622854,44.613703,44.623134,44.622477,44.622434
1999,,44.616812,44.555304,44.857828,44.834679,44.816962,44.802323,45.027473,45.007807,44.985746,44.953842,44.893758,44.354543,44.429547,44.441710,44.442131,44.445841,44.445861,44.445646,44.436974,44.445531,44.446549,44.446507
