"YYYYMM","Natural gas","Oil","Others"
202108,,918.360000,
202109,,3875.796000,
202110,,3951.828000,
202111,,5340.420000,
202112,,4304.196000,
202201,,2711.340000,
202202,,2618.136000,
202203,,1900.008000,
202204,,2430.828000,
202205,523.925443,3833.676000,
202206,1755.681960,3833.820000,
202207,1753.960773,3505.644000,
202208,1390.485746,3657.564000,
202209,1982.007568,3296.808000,
202210,1783.459875,4093.272000,
202211,1823.593363,3298.392000,
202212,2588.453029,3443.724000,
202301,2684.980663,3641.760000,
202302,1722.489038,3017.016000,
202303,2961.868361,3324.420000,
202304,2460.271800,2984.184000,
202305,2140.063499,2829.888000,
202306,2344.270231,2712.132000,
202307,2679.146979,2940.696000,
202308,1815.071901,2256.624000,
202309,2469.434614,2692.116000,
202310,1989.638952,2339.208000,
202311,1979.620744,2024.712000,
202312,2784.329940,2322.252000,
202401,3365.436998,2328.516000,
202402,2688.618122,1997.748000,
202403,2521.289000,1995.480000,
202404,2788.482364,2218.932000,
202405,2833.211630,2335.572000,
202406,2623.547883,377.640000,
202407,2262.600677,1778.796000,
202408,2177.263947,1685.484000,
202409,1214.783907,705.060000,
202410,2073.773495,1558.440000,
202411,2394.053388,1433.736000,
202412,2559.050945,1373.148000,
202501,1801.291550,1328.472000,
202502,1346.887158,1214.172000,
202503,1687.313801,1245.096000,
202504,2056.592863,1424.448000,
202505,2178.685142,1500.084000,
202506,1511.665612,1257.732000,
202507,1944.044308,1407.924000,
202508,1589.520821,1282.932000,
