"Year","Living biomass (gains)","Living biomass (losses)","Dead wood (net)","Litter (net)","Mineral Soils (net)","Organic Soils (net)"
1990,-4.044886,0.536920,,,-0.182533,
2020,-4.050726,0.279000,,,-0.069651,
2021,-4.052284,0.464071,,,-0.074454,
2022,-4.052284,0.576269,,,-0.088865,
