"Year","Forest land","Cropland","Grassland","Wetlands","Settlements","Other land","HWP","Other"
1990,-3.692579,-0.832978,0.703533,0,-0.177870,0,0,0
2020,-3.843688,-0.751095,0.215205,0,-0.177870,0,-0.974130,0
2021,-3.661492,-0.754580,0.194500,0,-0.177870,0,-0.987770,0
2022,-3.558691,-0.760049,0.200021,0,-0.177870,0,-0.909269,0
