"Year","Living biomass (net)","Dead wood (net)","Litter (net)","Mineral Soils (net)","Organic Soils (net)"
1990,-3.507966,,,-0.182533,
2020,-3.771727,,,-0.069651,
2021,-3.588213,,,-0.074454,
2022,-3.476015,,,-0.088865,
