"Year","Coal","Oil","Gas","Cement"
1950,0.470182,7.533276,0.908247,0.041188
1951,0.511072,8.148898,0.985721,0.048660
1952,0.520348,8.840186,0.965143,0.055430
1953,0.524498,9.396015,0.998240,0.062825
1954,0.561770,10.274315,1.074541,0.074847
1955,0.613449,11.638348,1.250408,0.088728
1956,0.615828,12.628106,1.575337,0.098230
1957,0.614879,13.312770,2.291869,0.114332
1958,0.581146,13.618134,3.116922,0.131961
1959,0.556383,13.925005,3.713452,0.153867
1960,0.515717,14.052040,4.362552,0.180823
1961,0.463504,13.894354,5.168392,0.202294
1962,0.421600,14.202453,5.876464,0.228301
1963,0.415511,14.759660,6.832713,0.243321
1964,0.408541,15.090195,7.924447,0.259289
1965,0.408795,15.562549,8.870142,0.289440
1966,0.412263,16.224484,9.588957,0.320258
1967,0.398738,16.966555,10.070089,0.339777
1968,0.379003,17.364206,10.478968,0.351289
1969,0.374448,18.114208,10.921007,0.360937
1970,0.407959,20.172152,10.339438,0.383335
1971,0.404278,20.866864,11.357910,0.403494
1972,0.408938,22.241520,11.724517,0.419140
1973,0.403245,23.322456,12.093678,0.439670
1974,0.393386,24.321716,12.476148,0.461942
1975,0.398808,25.299872,13.396369,0.489219
1976,0.405069,25.629630,14.569952,0.491452
1977,0.406002,26.176853,15.411035,0.495967
1978,0.393071,27.335087,15.739632,0.488989
1979,0.388340,27.094796,16.525991,0.467506
1980,0.412462,27.957812,17.385985,0.468825
1981,0.355187,26.843570,17.707929,0.473894
1982,0.357857,26.800340,18.628429,0.458116
1983,0.350064,26.393797,19.703798,0.471786
1984,0.343621,25.467938,21.063306,0.476163
1985,0.402193,26.413475,23.757669,0.475345
1986,0.404199,27.560676,24.739677,0.487321
1987,0.401203,22.682146,26.849568,0.491501
1988,0.414049,23.509744,26.853164,0.494882
1989,0.412541,22.598745,27.765508,0.494065
1990,0.342518,22.466131,27.840652,0.477970
1991,0.251069,22.515470,26.635744,0.466890
1992,0.065952,31.224608,22.599552,0.379008
1993,0.010992,30.817904,17.283088,0.294114
1994,0.003664,25.032448,16.671200,0.236592
1995,0.014656,19.884528,13.307648,0.102518
1996,0.014658,19.370177,11.737170,0.120304
1997,0.014656,18.550832,11.061616,0.175112
1998,0.003664,20.948326,10.598724,0.115040
1999,0,16.777456,11.688160,0.104212
2000,0,17.964592,11.420688,0.121040
2001,0,11.277792,16.575936,0.303717
2002,0,11.286520,16.621966,0.471692
2003,0,12.697284,17.054304,0.538514
2004,0,12.730940,18.621977,0.724144
2005,0,14.637680,18.532512,0.742500
2006,0,12.976669,20.465182,0.783078
2007,0.021981,11.455945,17.577750,0.817232
2008,0.014656,10.607280,20.738240,0.769991
2009,0.014656,9.240608,18.788992,0.620800
2010,0.021984,8.694672,17.968256,0.617400
2011,0.018322,10.264000,19.025594,0.465090
2012,0.014656,11.640528,19.833232,0.658060
2013,0.010992,12.065552,19.935824,0.721760
2014,0.007328,11.633200,21.199904,0.924519
2015,0.010993,11.531741,21.934859,0.843416
2016,0.003664,12.138832,21.507680,0.726161
2017,0.003664,12.589504,20.892128,0.928920
2018,0.003664,11.827392,21.284176,1.082954
2019,0.003663,12.107328,24.119409,1.096472
2020,0.003664,10.622943,24.334931,1.017568
2021,0,11.739456,25.219312,1.081383
2022,0,12.147813,26.790969,1.081383
2023,0,12.448075,29.752908,1.081383
