"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,-7.252566,12.102407,0.262120,11.575686,0.059350,-31.252129
1991,-7.283127,12.314081,0.148175,12.164879,0.067748,-31.978010
1992,-9.894394,10.479513,0.109922,11.422218,0.066834,-31.972882
1993,-10.369666,9.872219,0.076655,11.587079,0.068770,-31.974389
1994,-10.806259,8.686812,0.086355,12.309099,0.071481,-31.960005
1995,-10.186246,8.712456,0.082862,12.841783,0.076535,-31.899882
1996,-8.995788,8.478903,0.084533,14.308440,0.080645,-31.948309
1997,-9.517794,7.774070,0.089173,14.359866,0.085677,-31.826580
1998,-9.222661,8.309770,0.086912,14.236165,0.089272,-31.944780
1999,-7.707025,8.361496,0.080477,15.587654,0.095201,-31.831852
2000,-8.893160,8.774682,0.065799,13.927012,0.108086,-31.768739
2001,-12.530395,8.812883,0.051636,10.249728,0.116899,-31.761542
2002,-13.295226,9.356086,0.094414,8.889652,0.128243,-31.763622
2003,-13.003870,9.014973,0.099888,9.484588,0.137545,-31.740865
2004,-10.886243,9.402515,0.052274,11.260696,0.146100,-31.747829
2005,-10.907048,9.109492,0.111030,11.472170,0.154978,-31.754718
2006,-8.493965,10.056692,0.107065,12.938671,0.164973,-31.761366
2007,-6.990728,10.460989,0.111181,14.010404,0.194644,-31.767945
2008,-6.921878,10.331198,0.155232,14.158871,0.207112,-31.774292
2009,-6.129644,10.873094,0.131115,14.428795,0.217928,-31.780576
2010,-7.878444,11.809306,0.172555,11.719707,0.230201,-31.810212
2011,-6.549909,11.699540,0.210977,13.125724,0.253399,-31.839549
2012,-3.635034,12.770196,0.233179,14.983365,0.277711,-31.899484
2013,1.110838,15.807398,0.214156,16.669774,0.294474,-31.874964
2014,2.974281,15.477156,0.300253,18.787260,0.316974,-31.907363
2015,3.818315,14.934535,0.303003,20.098962,0.333849,-31.852034
2016,6.338206,15.274163,0.310770,22.216537,0.359532,-31.822797
2017,8.509486,16.840523,0.415437,22.729984,0.392086,-31.868545
2018,10.894476,18.253141,0.526662,23.569367,0.424025,-31.878720
2019,13.730947,19.207580,0.607363,25.285671,0.474588,-31.844255
2020,11.688959,18.107975,0.635019,24.324210,0.537570,-31.915814
2021,13.816549,19.623206,0.666110,24.862926,0.587772,-31.923465
2022,16.603674,20.394810,0.709935,26.762238,0.642123,-31.905433
