"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,315.727964,3.831924,,310.083219,1.812821,
1991,338.193475,3.722341,,332.393988,2.077146,
1992,309.284301,1.332475,,305.905576,2.046251,
1993,313.535680,1.373641,,310.033273,2.128767,
1994,334.703910,0.969758,,331.521830,2.212322,
1995,344.974368,1.088415,,341.515120,2.370833,
1996,393.627470,0.864299,,390.255388,2.507783,
1997,420.762725,1.021475,,417.066738,2.674512,
1998,411.083542,0.895198,,407.362976,2.825369,
1999,423.242420,0.905856,,419.350454,2.986110,
2000,344.708510,1.224592,,340.120414,3.363503,
2001,271.063348,1.320747,,266.023692,3.718909,
2002,248.813308,2.090686,,242.690182,4.032441,
2003,268.607611,2.241094,,262.027147,4.339370,
2004,305.288696,2.453623,,298.193258,4.641815,
2005,306.131422,3.064881,,298.161921,4.904619,
2006,343.720404,2.324275,,336.150311,5.245818,
2007,364.738695,2.546677,,355.897119,6.294899,
2008,382.054798,2.538913,,372.839318,6.676567,
2009,391.099957,3.790302,,380.252107,7.057548,
2010,311.186084,3.818538,,299.902279,7.465268,
2011,349.580300,3.910039,,337.407262,8.262999,
2012,401.100215,3.893717,,388.085279,9.121219,
2013,447.127550,4.659432,,432.655998,9.812120,
2014,497.607977,3.627533,,483.543396,10.437048,
2015,555.876405,3.325895,,541.516691,11.033819,
2016,587.536247,4.427855,,571.124608,11.983784,
2017,621.040172,4.191233,,603.840702,13.008238,
2018,620.748327,4.675369,,601.960185,14.112773,
2019,665.993295,3.694813,,646.365702,15.932780,
2020,645.647409,3.790793,,623.758689,18.097927,
2021,663.874888,3.976065,,639.984730,19.914094,
2022,717.074376,3.912379,,691.344262,21.817734,
