"YYYYMM","Diesel","Natural gas","Flaring"
201001,0.622958,5.344384,0.327689
201002,0.934437,4.671618,0.187118
201003,0.698796,5.404946,0.343368
201004,1.774075,2.408624,0.163953
201005,0.333147,6.058686,0.214174
201006,0.639209,4.854528,0.375648
201007,0.868349,4.974811,0.334930
201008,1.075279,5.414754,0.308202
201009,0.127300,5.775621,0.163493
201010,0.226432,5.495083,0.448930
201011,0.433362,5.739627,0.189333
201012,0.184179,5.891721,0.199314
201101,1.037360,4.258262,0.398552
201102,0.308770,4.794148,0.322091
201103,0.119175,6.506561,0.400637
201104,0.479407,5.587701,0.288657
201105,0.910060,3.129577,0.287082
201106,1.390821,4.300582,0.410996
201107,0.092089,7.106046,0.535632
201108,0.249183,5.833179,0.407344
201109,0.222098,5.751482,0.374165
201110,0.189596,6.967391,0.452644
201111,0,6.713444,0.365023
201112,0.341272,5.866114,0.431191
201201,0.398151,4.525885,0.324081
201202,0.972356,4.259033,0.566810
201203,1.161952,3.952292,0.560798
201204,0,6.105495,0.438242
201205,0.113757,6.675225,0.473136
201206,0.896517,5.273943,0.422772
201207,1.527871,3.806149,0.276851
201208,0,5.620816,0.366719
201209,1.175494,3.211644,0.420391
201210,0,5.279369,0.298571
201211,0.336668,4.786443,0.408469
201212,0.073130,5.334338,0.454661
201301,0.157094,5.289714,0.446729
201302,0.346690,4.679716,0.368759
201303,0.972356,3.357156,0.352014
201304,0.051462,5.012459,0.625522
201305,0.121883,5.472696,0.219632
201306,1.015692,4.084726,0.286996
201307,0.135426,5.233407,0.239603
201308,0.368358,4.943038,0.277601
201309,0.923603,4.585670,0.298349
201310,0,5.322086,0.351141
201311,0.643272,3.442846,0.448055
201312,0,5.804090,0.538744
201401,0.184179,5.930614,0.364809
201402,0.130009,5.277381,0.271261
201403,0,5.897104,0.290510
201404,1.730739,4.658387,0.303106
201405,5.092273,1.435680,0.163491
201406,0.130009,5.716985,0.282342
201407,1.302794,5.506044,0.376494
201408,0.303353,5.619876,0.336881
201409,0.395443,5.342547,0.348024
201410,0.292519,5.691659,0.598475
201411,0.235641,5.087332,0.322499
201412,0.117279,5.757361,0.323627
201501,0.224806,6.075664,0.349514
201502,0.075838,5.538854,0.285102
201503,0.301999,6.024200,0.311952
201504,0.191492,5.365052,0.269394
201505,0.368358,5.287618,0.155009
201506,0,5.883916,0.155583
201507,0.162511,5.602617,0.235023
201508,1.291960,5.501471,0.203030
201509,0.135426,6.336580,0.227322
201510,0.148968,6.091082,0.226969
201511,0.612124,4.924335,0.241342
201512,0,6.988830,0.200890
201601,0.455030,6.762956,0.195993
201602,0.249725,6.130368,0.269724
201603,3.353679,4.827845,0.250062
201604,1.083405,6.439925,0.172166
201605,0.947979,5.764239,0.211288
201606,1.895958,5.559445,0.219452
201607,1.083405,6.272705,0.219771
201608,1.469097,5.544426,0.257142
201609,2.031384,4.067432,0.287308
201610,2.031384,6.717089,0.222073
201611,0.812554,6.480569,0.233906
201612,0.861307,5.999285,0.239284
201701,0.947979,6.867558,0.228906
201702,0.947979,6.331617,0.178034
201703,1.895958,5.629330,0.251023
201704,0.947979,5.552073,0.226222
201705,0.947979,5.984270,0.191617
201706,0.866724,5.441049,0.215662
201707,1.083405,5.701836,0.232543
201708,1.625107,6.121439,0.219086
201709,0.947979,4.959330,0.359657
201710,2.275150,5.809074,0.230623
201711,0.541702,5.788997,0.212529
201712,1.218830,5.957113,0.242484
201801,1.083405,6.604628,0.235896
201802,1.083405,6.112728,0.220462
201803,1.709071,6.662759,0.253300
201804,5.254513,6.746447,0.295007
201805,5.008038,0.971742,0.092953
201806,0.677128,5.466025,0.257759
201807,0,6.237707,0.268122
201808,0.184179,6.770684,0.263639
201809,0,6.726700,0.265503
201810,0.788177,5.403381,0.400947
201811,0.362941,6.211210,0.359693
201812,1.248624,6.600513,0.283033
201901,0.181470,6.806900,0.244998
201902,0,6.297544,0.194034
201903,0,6.292997,0.330712
201904,0.658168,4.540458,0.311564
201905,0.901934,4.135896,0.184717
201906,0,5.524842,0.188435
201907,0.287102,5.528049,0.203019
201908,0.116466,5.735150,0.217843
201909,0.395443,4.750259,0.235990
201910,0.400860,4.956944,0.254974
201911,1.291960,3.620730,0.216198
201912,0.043336,5.805140,0.221617
202001,0.522743,5.546977,0.255560
202002,0,5.648085,0.192252
202003,0,6.034614,0.194290
202004,0,5.794457,0.207617
202005,0.040628,5.921851,0.229368
202006,0.165219,4.690232,0.246367
202007,0.476698,5.593919,0.279993
202008,0.186887,5.851475,0.238611
202009,0,5.768435,0.240914
202010,0.834222,3.826166,0.310969
202011,0.268143,4.666416,0.225417
202012,0.579622,4.496361,0.190278
202101,0.545765,4.874320,0.276290
202102,0,5.182650,0.193181
202103,0.390026,5.152689,0.222057
202104,0.176595,5.915931,0.207294
202105,0.314458,5.022373,0.207350
202106,0.394359,5.152386,0.241401
202107,0.208555,5.670112,0.220329
202108,0.857786,4.045932,0.193576
202109,0.451238,5.985798,0.186366
202110,0.335314,5.284966,0.264222
202111,0,6.215409,0.181266
202112,0.075838,5.842158,0.192858
202201,0.124592,5.310036,0.182695
202202,0.357253,5.021145,0.278357
202203,0,6.574494,0.160139
202204,0.238349,5.483726,0.172047
202205,0.961522,3.779527,0.158449
202206,0.517326,5.641346,0.183979
202207,0.538994,4.922443,0.191667
202208,0.525451,5.784341,0.227385
202209,1.538435,1.089520,0.092471
202210,1.153826,5.294808,0.196245
202211,0.588560,5.148358,0.171262
202212,0.696088,5.697428,0.186822
202301,0.575559,5.576912,0.196200
202302,0.466406,4.771958,0.192010
202303,0,6.015257,0.205059
202304,0.151677,5.552271,0.210822
202305,1.435511,3.757674,0.188357
202306,2.481538,0.109759,0.043951
202307,0.801719,4.576562,0.195369
202308,0,5.793254,0.186723
202309,0,5.791277,0.159351
202310,0.555516,4.889043,0.180676
202311,0,5.833040,0.161761
202312,0.075838,5.929397,0.181284
202401,0.092089,6.041014,0.163448
202402,0,5.522230,0.161335
202403,0.136509,6.055970,0.161011
202404,0.687962,4.532386,0.182834
202405,0.950688,4.582890,0.157767
202406,0.589643,4.658371,0.161669
202407,0.085318,5.758492,0.167930
202408,0,5.716211,0.162477
202409,0.097506,5.638925,0.151742
202410,0.724527,4.307089,0.173612
202411,0.065004,5.602694,0.174173
202412,0,5.933937,0.160527
202501,0,5.918736,0.150561
202502,0.150052,5.147893,0.147251
202503,0,5.957692,0.148705
202504,0,5.749094,0.140979
