"YYYYMM","Diesel","Natural gas","Flaring"
201001,8.475615,95.265320,5.841160
201002,12.713423,83.273040,3.335440
201003,9.507429,96.344840,6.120640
201004,24.137078,42.934480,2.922520
201005,4.532611,107.997960,3.817720
201006,8.696718,86.533480,6.696040
201007,11.814270,88.677560,5.970240
201008,14.629649,96.519680,5.493800
201009,1.731974,102.952240,2.914320
201010,3.080702,97.951560,8.002320
201011,5.896080,102.310640,3.374920
201012,2.505834,105.021760,3.552840
201101,14.113741,75.904840,7.104320
201102,4.200957,85.457179,5.741371
201103,1.621422,115.981480,7.141480
201104,6.522539,99.602520,5.145400
201105,12.381768,55.785680,5.117320
201106,18.922732,76.659220,7.326135
201107,1.252917,126.667480,9.547800
201108,3.390246,103.978240,7.261040
201109,3.021741,102.521960,6.669600
201110,2.579535,124.195920,8.068520
201111,0,119.669240,6.506640
201112,4.643163,104.565320,7.686120
201201,5.417023,80.675320,5.776840
201202,13.229330,75.918600,10.103560
201203,15.808865,70.450840,9.996400
201204,0,108.832360,7.811800
201205,1.547721,118.987960,8.433800
201206,12.197516,94.009680,7.536040
201207,20.787367,67.845800,4.934960
201208,0,100.192800,6.536880
201209,15.993117,57.248560,7.493600
201210,0,94.106400,5.322120
201211,4.580517,85.319840,7.281080
201212,0.994964,95.086240,8.104480
201301,2.137329,94.290800,7.963080
201302,4.716864,83.417400,6.573240
201303,13.229330,59.842360,6.274760
201304,0.700160,89.348640,11.150120
201305,1.658273,97.552520,3.915000
201306,13.818938,72.811520,5.115800
201307,1.842525,93.287120,4.271000
201308,5.011668,88.111200,4.948320
201309,12.566021,81.741000,5.318160
201310,0,94.867840,6.259200
201311,8.751994,61.369800,7.986720
201312,0,103.459720,9.603280
201401,2.505834,105.715040,6.502840
201402,1.768824,94.070960,4.835320
201403,0,105.117720,5.178440
201404,23.547469,83.037200,5.402960
201405,69.282625,25.591440,2.914280
201406,1.768824,101.907040,5.032840
201407,17.725091,98.146960,6.711120
201408,4.127256,100.176040,6.005000
201409,5.380173,95.232560,6.203640
201410,3.979854,101.455600,10.668000
201411,3.205993,90.683280,5.748640
201412,1.595627,102.626760,5.768760
201501,3.058591,108.300600,6.230200
201502,1.031814,98.731800,5.082040
201503,4.108831,107.383240,5.560640
201504,2.605330,95.633720,4.802040
201505,5.011668,94.253440,2.763080
201506,0,104.882640,2.773320
201507,2.211030,99.868400,4.189360
201508,17.577689,98.065440,3.619080
201509,1.842525,112.951520,4.052080
201510,2.026778,108.575440,4.045800
201511,8.328213,87.777800,4.302000
201512,0,124.578080,3.580920
201601,6.190884,120.551800,3.493640
201602,3.397616,109.275720,4.807920
201603,45.628289,86.057840,4.457440
201604,14.740200,114.793680,3.068920
201605,12.897675,102.749360,3.766280
201606,25.795350,99.098840,3.911800
201607,14.740200,111.812920,3.917480
201608,19.987711,98.831120,4.583640
201609,27.637875,72.503240,5.121360
201610,27.637875,119.734200,3.958520
201611,11.055150,115.518160,4.169440
201612,11.718459,106.939120,4.265320
201701,12.897675,122.416360,4.080320
201702,12.897675,112.863040,3.173520
201703,25.795350,100.344560,4.474560
201704,12.897675,98.967440,4.032480
201705,12.897675,106.671480,3.415640
201706,11.792160,96.988400,3.844240
201707,14.740200,101.637000,4.145160
201708,22.110300,109.116560,3.905280
201709,12.897675,88.401600,6.411000
201710,30.954420,103.548560,4.110920
201711,7.370100,103.190680,3.788400
201712,16.582725,106.187400,4.322360
201801,14.740200,117.729560,4.204920
201802,14.740200,108.961280,3.929800
201803,23.252665,118.765760,4.515160
201804,71.489970,120.257520,5.258600
201805,68.136575,17.321600,1.656920
201806,9.212625,97.433600,4.594640
201807,0,111.189080,4.779360
201808,2.505834,120.689560,4.699440
201809,0,119.905520,4.732680
201810,10.723496,96.316960,7.147000
201811,4.937967,110.716760,6.411640
201812,16.988080,117.656200,5.045160
201901,2.468984,121.335120,4.367160
201902,0,112.255680,3.458720
201903,0,112.174640,5.895040
201904,8.954671,80.935080,5.553720
201905,12.271217,73.723640,3.292640
201906,0,98.482040,3.358920
201907,3.906153,98.539200,3.618880
201908,1.584572,102.230840,3.883120
201909,5.380173,84.674840,4.206600
201910,5.453874,88.359080,4.545000
201911,17.577689,64.540640,3.853800
201912,0.589608,103.478440,3.950400
202001,7.112146,98.876600,4.555440
202002,0,100.678880,3.426960
202003,0,107.568880,3.463280
202004,0,103.288000,3.700840
202005,0.552758,105.558840,4.088560
202006,2.247881,83.604840,4.391560
202007,6.485688,99.713360,4.990960
202008,2.542685,104.304360,4.253320
202009,0,102.824160,4.294360
202010,11.349954,68.202600,5.543120
202011,3.648200,83.180320,4.018120
202012,7.886007,80.149040,3.391760
202101,7.425376,86.886280,4.924960
202102,0,92.382360,3.443520
202103,5.306472,91.848280,3.958240
202104,2.402653,105.453320,3.695080
202105,4.278343,89.525360,3.696080
202106,5.365433,91.842880,4.303040
202107,2.837489,101.071520,3.927440
202108,11.670553,72.120000,3.450560
202109,6.139293,106.698720,3.322040
202110,4.562092,94.206160,4.709840
202111,0,110.791600,3.231120
202112,1.031814,104.138280,3.437760
202201,1.695123,94.653040,3.256600
202202,4.860581,89.503480,4.961800
202203,0,117.192400,2.854520
202204,3.242844,97.749120,3.066800
202205,13.081928,67.371240,2.824400
202206,7.038445,100.558760,3.279480
202207,7.333249,87.744080,3.416520
202208,7.148997,103.107680,4.053200
202209,20.931084,19.421040,1.648320
202210,15.698313,94.381600,3.498120
202211,8.007614,91.771080,3.052800
202212,9.470579,101.558440,3.330160
202301,7.830731,99.410200,3.497320
202302,6.345656,85.061640,3.422640
202303,0,107.223840,3.655240
202304,2.063628,98.970960,3.757960
202305,19.530765,66.981720,3.357520
202306,33.762428,1.956480,0.783440
202307,10.907748,81.578640,3.482520
202308,0,103.266560,3.328400
202309,0,103.231320,2.840480
202310,7.558038,87.148720,3.220600
202311,0,103.975760,2.883440
202312,1.031814,105.693360,3.231440
202401,1.252917,107.682960,2.913520
202402,0,98.435480,2.875840
202403,1.857265,107.949560,2.870080
202404,9.360027,80.791200,3.259080
202405,12.934525,81.691440,2.812240
202406,8.022354,83.036920,2.881800
202407,1.160791,102.646920,2.993400
202408,0,101.893240,2.896200
202409,1.326618,100.515600,2.704840
202410,9.857509,76.775200,3.094680
202411,0.884412,99.869760,3.104680
202412,0,105.774280,2.861440
202501,0,105.503320,2.683800
202502,2.041518,91.762800,2.624800
202503,0,106.197720,2.650720
202504,0,102.479400,2.513000
202505,17.577689,66.414520,2.443640
