"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1960,0.024822,0.022557,0,,,
1961,0.025200,0.022900,0.000100,0.025200,0.022900,0.000100
1962,0.023200,0.048700,0.000500,0.023200,0.048700,0.000500
1963,0.022400,0.033300,0,0.022400,0.033300,0.000500
1964,0.016100,0.029400,0.000300,0.016100,0.029400,0.000300
1965,0.022800,0.035700,0.000100,0.022800,0.035700,0.000100
1966,0.014400,0.031300,0.000100,0.014400,0.031300,0.000100
1967,0.014700,0.034100,0,0.014700,0.034100,0.000100
1968,0.016000,0.042600,0,0.016000,0.042600,0.000100
1969,0.013700,0.046000,0,0.013700,0.046000,0.000100
1970,0.016000,0.051700,0,0.016000,0.051700,0.000100
1971,0.016900,0.062300,0.000500,0.016900,0.062300,0.000500
1972,0.020500,0.070000,0.000400,0.020500,0.070000,0.000400
1973,0.018000,0.065100,0.000200,0.018500,0.065100,0.000200
1974,0.021000,0.037500,0.003000,0.021500,0.037500,0.003000
1975,0.038100,0.000600,0.003000,0.038100,0.000600,0.003000
1976,0.070400,0.015000,0.002000,0.070400,0.015000,0.002000
1977,0.074800,0.047000,0.001600,0.074800,0.047000,0.001600
1978,0.071600,0.064800,0.002800,0.071600,0.064800,0.002800
1979,0.083100,0.066100,0.000500,0.083100,0.066100,0.000500
1980,0.076000,0.053900,0.000300,0.076000,0.053900,0.000300
1981,0.063500,0.058900,0.000100,0.063500,0.058900,0.000100
1982,0.072500,0.048300,0.001000,0.072500,0.048300,0.001000
1983,0.055300,0.058600,0.001600,0.055300,0.058600,0.001600
1984,0.058600,0.068000,0.001300,0.058600,0.068000,0.001300
1985,0.062700,0.062000,0.001300,0.062700,0.062000,0.001300
1986,0.059000,0.049400,0.001300,0.059000,0.049400,0.001300
1987,0.057300,0.052500,0,0.057300,0.052500,0.001300
1988,0.055400,0.052500,0,0.055400,0.052500,0.001300
1989,0.060000,0.072400,0,0.060000,0.072400,0.001300
1990,0.022000,0.072400,0,0.022000,0.072400,0.001300
1991,0.016430,0.064000,0,0.016430,0.064000,0.001300
1992,0.014160,0.108932,0.001518,0.014160,0.108932,0.001359
1993,0.017160,0.090218,0.001197,0.017160,0.090218,0.001197
1994,0.014900,0.098000,0.000200,0.014900,0.098000,0.000200
1995,0.014900,0.121900,0.000150,0.014900,0.121900,0.000150
1996,0.015600,0.076900,0.003900,0.015600,0.076900,0.003900
1997,0.013600,0.090900,0.005500,0.013600,0.090900,0.005500
1998,0.011290,0.095000,0.005500,0.011290,0.095000,0.005500
1999,0.011750,0.095050,0.008175,0.011750,0.095050,0.008175
2000,0.008740,0.066800,0.001350,0.008740,0.066800,0.001350
2001,0.008600,0.077280,0.000160,0.008600,0.077280,0.000160
2002,0.007460,0.084480,0.000240,0.007460,0.084480,0.000240
2003,0.005645,0.183085,0.000397,0.005645,0.183085,0.000397
2004,0.004953,0.120907,0.000188,0.004953,0.120907,0.000188
2005,0.004255,0.134780,0.000210,0.004255,0.134780,0.000210
2006,0.003850,0.120312,0.000159,0.003850,0.120312,0.000159
2007,0.008717,0.157497,0,0.008717,0.157497,0
2008,0.009657,0.115605,0.000572,0.009657,0.115605,0.000572
2009,0.004571,0.063263,0,0.004571,0.063263,0
2010,0.003971,0.073642,0,0.003971,0.073642,0
2011,0.002909,0.056045,0,0.002909,0.056045,0
2012,0.002628,0.035129,0,0.002628,0.035129,0
2013,0.002241,0.028982,0.000005,0.002241,0.028982,0.000005
2014,0.002390,0.033160,0,0.002390,0.033160,0
2015,0.001865,0.033380,0,0.001865,0.033380,0
2016,0.001718,0.039762,0,0.001718,0.039762,0
2017,0.001146,0.041142,0,0.001146,0.041142,0
2018,0.001267,0.042337,0,0.001267,0.042337,0
2019,0.001187,0.048475,0.000033,0.001187,0.048475,0.000033
2020,0.001356,0.035448,0.000046,0.001356,0.035448,0.000046
2021,0.001713,0.037156,0.000014,0.001713,0.037156,0.000014
2022,0.001562,0.043128,0,0.001562,0.043128,0
2023,0.001122,0.034819,0,0.001122,0.034819,0
