"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1960,0.015064,0.004827,0,,,
1961,0.015293,0.004900,0,,0.004900,
1962,0.015526,0.005800,0,,0.005800,
1963,0.015762,0.005700,0,,0.005700,
1964,0.016002,0.004900,0,,0.004900,
1965,0.016246,0.005300,0,,0.005300,
1966,0.016493,0.008143,0,,0.008143,
1967,0.016744,0.009564,0,,0.009564,
1968,0.016998,0.017974,0,,0.017974,
1969,0.017257,0.015764,0,,0.015764,
1970,0.017520,0.012585,0,,0.012585,
1971,0.017786,0.024348,0,,0.024348,
1972,0.018057,0.021858,0,,0.021858,
1973,0.018332,0.038464,0,,0.038464,
1974,0.018610,0.019327,0,,0.019327,
1975,0.018894,0.016400,0,,0.016400,
1976,0.019181,0.020000,0.001400,,0.020000,0.001400
1977,0.019473,0.011400,0.001200,,0.019300,0.001200
1978,0.019769,0.011200,0.001200,,0.011200,0.001200
1979,0.020070,0.023500,0.000100,,0.023500,0.000100
1980,0.020375,0.022800,0.000200,,0.022800,0.000200
1981,0.020685,0.014200,0.000200,,0.014200,0.000200
1982,0.021000,0.020000,0.000100,0.021000,0.020000,0.000100
1983,0.022000,0.015700,0,0.022000,0.015700,0.000100
1984,0.023000,0.026600,0,0.023000,0.026600,0.000100
1985,0.024000,0.027500,0,0.024000,0.027500,0.000100
1986,0.023000,0.032500,0.000200,0.023000,0.032500,0.000200
1987,0.024000,0.045500,0.000100,0.024000,0.045500,0.000100
1988,0.024000,0.045500,0.003000,0.024000,0.045500,0.003000
1989,0.022000,0.078100,0.000900,0.022000,0.078100,0.000900
1990,0.013800,0.078100,0.000900,0.013800,0.078100,0.000900
1991,0.011400,0.063700,0.000200,0.011400,0.063700,0.000200
1992,0.012100,0.060025,0.002009,0.012100,0.060025,0.002009
1993,0.022000,0.061481,0.000267,0.022000,0.061481,0.000277
1994,0.022000,0.061400,0,0.022000,0.061400,0
1995,0.021000,0.059700,0,0.021000,0.059700,0
1996,0.021000,0.051200,0.001500,0.021000,0.051200,0.001500
1997,0.020100,0.069900,0.002800,0.020100,0.069900,0.002800
1998,0.019300,0.051600,0.002800,0.019300,0.051600,0.002800
1999,0.020500,0.048250,0.004200,0.020500,0.048250,0.004200
2000,0.012200,0.079280,0.000152,0.012200,0.079280,0.000152
2001,0.004200,0.107240,0.000080,0.004200,0.107240,0.000080
2002,0.002600,0.132020,0.000080,0.002600,0.132020,0.000080
2003,0.002340,0.112761,0.000094,0.002340,0.112761,0.000094
2004,0.001900,0.118613,0.000190,0.001900,0.118613,0.000190
2005,0.001718,0.165368,0.000166,0.001718,0.165368,0.000166
2006,0.002500,0.125590,0.000124,0.002500,0.125590,0.000124
2007,0.002534,0.139268,0.000349,0.002534,0.139268,0.000349
2008,0.002312,0.141249,0.000268,0.002312,0.141249,0.000268
2009,0.001396,0.094224,0.000154,0.001396,0.094224,0.000154
2010,0.001067,0.102958,0.000167,0.001067,0.102958,0.000167
2011,0.000480,0.090017,0.000016,0.000480,0.090017,0.000016
2012,0.000012,0.060351,0.000014,0.000012,0.060351,0.000014
2013,0.000008,0.050388,0.000027,0.000008,0.050388,0.000027
2014,0.000005,0.053860,0.000001,0.000005,0.053860,0.000001
2015,0.000010,0.046996,0,0.000010,0.046996,0
2016,0.000006,0.066089,0.000007,0.000006,0.066089,0.000007
2017,0.000007,0.135877,0,0.000007,0.081872,0
2018,0.000007,0.155769,0.000080,0.000007,0.095770,0.000040
2019,0.000006,0.151447,0.000165,0.000006,0.094530,0.000157
2020,0.000006,0.159565,0.000138,0.000006,0.095913,0.000089
2021,0.000006,0.152255,0.000057,0.000006,0.090183,0.000057
2022,0.000005,0.094585,0.000038,0.000005,0.094585,0.000038
2023,0.000004,0.104142,0,0.000004,0.104142,0
