"YYYYMM","Natural gas","Oil","Others"
197806,0,0.080280,
197807,0,5.953140,
197808,0,6.721092,
197809,0,6.119532,
197810,0,7.545672,
197811,0,7.707528,
197812,0,9.337392,
197901,0,13.076604,
197902,0,13.462308,
197903,0,13.175280,
197904,0,14.760720,
197905,0,13.976064,
197906,0,14.128596,
197907,0,15.118056,
197908,0,12.226212,
197909,0,13.127148,
197910,0,8.767476,
197911,0,15.949728,
197912,0,15.178464,
198001,0,14.817780,
198002,0,12.854232,
198003,0,13.796100,
198004,0,10.176768,
198005,0,11.990484,
198006,0,11.417796,
198007,0,5.330844,
198008,0,11.020464,
198009,0,10.303596,
198010,0,10.032120,
198011,0,8.471880,
198012,0,9.012528,
198101,5.645186,8.273844,
198102,4.348977,6.475716,
198103,3.000553,4.588884,
198104,4.442685,6.702408,
198105,4.376730,6.559380,
198106,4.795370,6.398352,
198107,5.266617,6.426000,
198108,1.590026,2.089044,
198109,3.919923,5.047524,
198110,4.040319,4.858812,
198111,3.741463,5.134608,
198112,4.637950,5.261832,
198201,4.488526,4.774320,
198202,4.507388,4.794624,
198203,5.600306,6.187716,
198204,0,5.862600,
198205,0,4.587552,
198206,0,4.840200,
198207,0,4.780548,
198208,4.915036,4.528404,
198209,4.672047,4.146516,
198210,3.692960,3.217644,
198211,4.316929,3.784464,
198212,4.235483,3.601692,
198301,4.031839,3.272328,
198302,3.646967,3.024612,
198303,4.418456,3.442068,
198304,3.921203,2.945664,
198305,3.696928,2.644056,
198306,3.756324,2.673252,
198307,3.701918,2.654496,
198308,3.671838,2.722608,
198309,3.828061,3.012408,
198310,3.751766,2.968236,
198311,3.585890,2.736756,
198312,3.478383,2.749104,
198401,3.416594,2.717460,
198402,3.213304,2.652840,
198403,3.953790,3.133116,
198404,3.386658,2.774088,
198405,3.427189,2.702736,
198406,3.407610,2.602188,
198407,3.347131,2.392488,
198408,2.037652,1.547496,
198409,3.115949,2.281068,
198410,3.134369,2.328120,
198411,3.286496,3.066876,
198412,3.320162,3.021084,
198501,3.119811,2.435616,
198502,2.906214,2.110248,
198503,3.033593,2.812428,
198504,2.792724,2.679516,
198505,2.946007,2.684124,
198506,2.249933,2.099088,
