"YYYYMM","Diesel","Natural gas","Flaring"
201706,2.011196,0.000057,0.003476
201707,3.530708,3.490974,3.124639
201708,2.304114,3.321464,0.403543
201709,2.327652,3.853731,0.644913
201710,3.268651,3.712627,0.564749
201711,3.188883,3.814474,0.878818
201712,3.929285,4.249040,1.468525
201801,2.477772,6.481738,0.347239
201802,3.370126,7.008911,0.918272
201803,4.103467,6.012061,0.949456
201804,2.427819,6.233154,0.493394
201805,3.223928,7.808187,0.383154
201806,1.857937,8.694349,0.172994
201807,2.491372,8.920561,0.277516
201808,2.310443,8.742808,0.626549
201809,4.157343,2.543843,0.116023
201810,2.390681,9.412668,0.265426
201811,2.557540,9.186041,0.305327
201812,3.008425,9.653712,0.252817
201901,2.370177,8.578480,0.239000
201902,2.264256,7.588051,0.172657
201903,2.677846,7.523336,0.223449
201904,2.301001,8.824447,0.158542
201905,2.135843,9.528354,0.406521
201906,1.564757,7.493279,0.787516
201907,0.531437,9.264090,0.377142
201908,0.617220,8.160690,0.309107
201909,1.157288,6.516381,0.471164
201910,0.653312,9.319195,0.205949
201911,0.612774,8.931280,0.133531
201912,0.592427,9.265665,0.309668
202001,1.206194,9.417903,0.132338
202002,0.976568,8.670891,0.140847
202003,0.862277,8.989558,0.265966
202004,0.562821,9.206956,0.183057
202005,0.785386,9.375364,0.245201
202006,0.454807,8.852366,0.142586
202007,0.451931,9.177073,0.117904
202008,0.690711,9.203647,0.105580
202009,1.137934,6.360642,0.266658
202010,0.995660,7.214308,0.215238
202011,0.797417,8.718225,0.161022
202012,1.152292,9.057528,0.088891
202101,0.827755,9.064398,0.086583
202102,0.768387,8.032678,0.164494
202103,0.955383,8.848436,0.252565
202104,0.536668,8.818464,0.119594
202105,0.671881,7.783816,0.347674
202106,0.746941,8.454439,0.222636
202107,0.458207,8.576704,0.095810
202108,0.819386,7.589911,0.144606
202109,2.184593,3.051031,0.077229
202110,0.931845,6.236150,0.069853
202111,0.792971,4.026915,0.087749
202112,0.433623,4.249883,0.047115
202201,0.768387,4.284035,0.053829
202202,0.586621,3.737759,0.077666
202203,0.754787,4.379082,0.012164
202204,0.565959,4.053519,0.022568
202205,0.329794,4.235647,0.015588
202206,0.496914,4.003863,0.015344
202207,0.765510,3.777352,0.031470
202208,0.863846,3.340744,0.048789
202209,0.925568,3.354096,0.091503
202210,0.446961,4.301441,0.031488
202211,0.865677,3.540271,0.062790
202212,0.242363,4.598414,0.024530
202301,0.625851,5.999685,0.070210
202302,0.385239,5.548737,0.048608
202303,0.871954,5.505536,0.127102
202304,0.520452,5.911251,0.054260
202305,0.442790,5.874615,0.054543
202306,2.097240,4.740062,0.122341
202307,2.810705,5.325412,0.081284
202308,2.150332,5.363734,0.063049
202309,2.282406,1.287070,0.096484
202310,2.343082,0.444800,0.251523
202311,1.795430,0.375095,0.060227
202312,0.581651,0.409339,0.192265
202401,0.608328,0.414750,0.174374
202402,0.471284,0.384346,0.084258
202403,0.559159,0.305372,0.120393
202404,0.423450,0.393640,0.087187
202405,0.537714,0.301630,0.067435
202406,0.972906,0.313591,0.068195
202407,0.549744,0.365081,0.074068
202408,0.552621,0.213673,0.069612
202409,1.273675,0.001144,0.029537
202410,0.002681,0,0.081836
202411,0,0,0.083635
202412,0,0,0.090849
202501,0,0,0.088868
202502,0,0,0.166221
