"YYYYMM","Natural gas","Oil","Others"
201706,0.000738,0.000936,
201707,2.704641,3.043512,
201708,3.398740,5.096880,
201709,3.970186,5.334156,
201710,4.826028,5.056164,
201711,4.544032,3.652524,
201712,4.221718,4.726836,
201801,2.523092,5.936256,
201802,1.086103,5.032296,
201803,1.404560,4.882716,
201804,3.636763,5.826096,
201805,0.920538,6.151284,
201806,2.557406,6.587100,
201807,2.508144,6.602724,
201808,0.670906,5.313348,
201809,0.652223,2.027304,
201810,2.577314,7.501536,
201811,3.808503,7.132248,
201812,4.201360,8.424072,
201901,6.700222,7.456536,
201902,5.232123,6.407676,
201903,6.258524,6.336468,
201904,3.591166,5.825844,
201905,1.795030,5.584968,
201906,2.175214,4.474980,
201907,2.358592,5.116500,
201908,4.028676,6.066720,
201909,2.313699,4.402836,
201910,0.720381,5.567004,
201911,0.457111,4.825980,
201912,0.694595,4.929012,
202001,0.639647,4.920804,
202002,0.697417,4.377924,
202003,1.548926,4.238640,
202004,0.674955,4.064832,
202005,1.014658,4.003596,
202006,1.009124,3.697560,
202007,0.712150,3.801744,
202008,1.002424,3.641436,
202009,1.678700,2.718468,
202010,1.833366,3.032748,
202011,1.048940,3.378852,
202012,0.736228,3.620556,
202101,0.809921,3.507912,
202102,0.543051,2.856240,
202103,1.022328,3.341304,
202104,0.614211,2.968344,
202105,0.418673,2.454624,
202106,1.363570,2.817756,
202107,1.496111,2.851380,
202108,0.945134,2.294388,
202109,0,0.978372,
202110,5.229878,2.480112,
202111,8.896241,2.267712,
202112,10.715182,2.521584,
202201,9.965511,2.365884,
202202,8.983043,2.094768,
202203,10.899758,2.444976,
202204,9.688196,2.175696,
202205,10.804960,2.288988,
202206,10.533950,2.042388,
202207,9.524248,1.884708,
202208,8.560491,1.746648,
202209,7.737574,1.452168,
202210,10.255784,1.963404,
202211,9.414960,1.683288,
202212,9.607967,1.719756,
202301,9.224730,1.912320,
202302,7.990794,1.606932,
202303,7.918683,1.481220,
202304,8.269287,1.357452,
202305,9.168472,1.346004,
202306,8.022129,1.108152,
202307,8.861753,1.193940,
202308,8.234602,1.118664,
202309,3.273471,0.511056,
202310,7.715494,1.354608,
202311,8.197811,2.867544,
202312,9.323184,3.057876,
202401,10.334254,3.051036,
202402,10.054767,2.369052,
202403,10.722800,2.244132,
202404,10.181877,2.158200,
202405,10.604935,1.904148,
202406,10.383155,2.096496,
202407,10.538396,1.807236,
202408,9.924394,1.779084,
202409,2.246514,0.327060,
202410,10.380534,1.659600,
202411,10.078304,1.611756,
202412,10.653898,1.627632,
202501,10.453121,1.659168,
202502,9.235645,1.424592,
