"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,166.748195,21.890119,0.002750,97.315987,26.907438,20.631901
1991,164.433901,22.760567,0.001867,93.290090,28.077479,20.303897
1992,147.363672,20.632255,0.001229,77.068241,26.488300,23.173646
1993,115.225778,20.969427,0.001502,50.575512,23.536598,20.142739
1994,108.120825,20.691265,0.001660,44.446504,23.081123,19.900273
1995,107.899683,20.943434,0.001397,43.358406,23.487338,20.109108
1996,106.404702,20.981894,0.001466,41.414619,23.822127,20.184596
1997,105.162551,19.812695,0.002323,40.513095,24.528092,20.306347
1998,101.627267,18.685295,0.002354,37.714542,24.888076,20.337000
1999,97.451006,18.137524,0.002419,32.583715,25.258415,21.468933
2000,96.492044,16.934126,0.002501,32.771719,25.981064,20.802632
2001,99.172509,17.897077,0.002511,34.647275,26.758739,19.866906
2002,99.493121,17.875507,0.002536,34.377064,25.932226,21.305788
2003,96.790370,16.940132,0.002737,34.388188,24.522973,20.936340
2004,94.219234,17.188890,0.002785,33.242419,22.632779,21.152361
2005,95.539468,17.686529,0.002772,34.270783,22.983372,20.596014
2006,95.439041,15.804697,0.002773,34.560836,22.509715,22.561020
2007,96.165202,15.814840,0.002791,36.158460,22.839752,21.349359
2008,94.450011,14.910165,0.002652,35.119385,22.706976,21.710832
2009,96.231815,15.565209,0.002202,35.012176,23.229642,22.422586
2010,93.289548,13.171158,0.002677,34.757024,22.678654,22.680036
2011,92.958281,11.984050,0.000838,35.128822,22.749680,23.094891
2012,95.069533,13.062764,0.004182,35.865810,22.551509,23.585268
2013,96.442567,13.081551,0.000966,37.212530,21.980632,24.166889
2014,99.444398,13.998430,0.000000,38.587476,21.479862,25.378629
2015,96.478633,11.498220,0.000062,38.664621,20.048019,26.267711
2016,98.272748,12.048827,,38.799080,20.172436,27.252404
2017,100.243978,14.296721,,39.070542,18.690209,28.186506
2018,99.198661,11.889411,,37.828325,18.962893,30.518031
2019,98.093056,11.849386,,38.019143,18.709003,29.515524
2020,97.044298,11.086337,,38.008562,18.645778,29.303622
2021,97.214145,11.194029,,38.089741,18.145294,29.785081
2022,98.042612,10.691526,,37.900265,19.076624,30.374196
2023,95.174410,10.691779,,35.371763,18.877962,30.232906
2024,94.569893,10.450378,,34.842746,18.828101,30.448669
