"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,20.270321,0.737598,0.334962,17.714595,0.379004,1.104163
1991,20.539442,0.740862,0.326588,18.001244,0.387585,1.083163
1992,20.702061,0.796986,0.310258,18.090790,0.390402,1.113624
1993,21.463377,0.813326,0.294745,18.803221,0.395313,1.156771
1994,22.385723,0.869803,0.280008,19.610707,0.386852,1.238353
1995,23.224142,0.894741,0.266008,20.399455,0.391476,1.272463
1996,23.686654,0.893405,0.252707,20.816297,0.393467,1.330778
1997,23.843147,0.918011,0.240072,20.912519,0.402551,1.369994
1998,23.641923,0.915793,0.228068,20.704217,0.415890,1.377954
1999,23.610310,0.965295,0.216665,20.643063,0.427479,1.357809
2000,24.644031,1.012196,0.205832,21.625126,0.431979,1.368899
2001,25.832171,1.021442,0.195540,22.817829,0.437014,1.360345
2002,26.112055,1.059196,0.185763,23.102250,0.417747,1.347099
2003,27.042405,1.126728,0.175000,23.984000,0.418365,1.338312
2004,27.463328,1.171195,0.162500,24.380171,0.422181,1.327281
2005,27.646438,1.187596,0.149500,24.542846,0.421963,1.344533
2006,26.768509,1.168119,0.136500,23.705694,0.424342,1.333854
2007,26.043391,1.123037,0.147850,22.968422,0.425421,1.378660
2008,26.047540,1.103283,0.176700,23.137266,0.425464,1.204828
2009,25.951577,1.041504,0.178050,23.104014,0.429877,1.198132
2010,26.482739,0.997430,0.179250,23.689875,0.438418,1.177767
2011,26.982422,0.986041,0.178900,24.206789,0.445341,1.165351
2012,27.373716,0.991866,0.181400,24.587399,0.453172,1.159878
2013,27.331163,0.976476,0.195200,24.578898,0.463758,1.116830
2014,28.030330,0.940327,0.195200,25.381080,0.477911,1.035812
2015,27.846462,0.927775,0.201100,25.229807,0.492888,0.994892
2016,27.855619,0.913964,0.197400,25.298848,0.510661,0.934746
2017,27.987716,0.850408,0.206550,25.537827,0.523774,0.869157
2018,28.339752,0.847763,0.273350,25.840150,0.535747,0.842742
2019,28.503571,0.873440,0.276550,25.896989,0.550811,0.905781
2020,28.878071,0.813854,0.247900,26.309241,0.560534,0.946542
2021,28.351805,0.837805,0.300500,25.772530,0.565137,0.875833
2022,27.376516,0.806157,0.357500,24.704726,0.568437,0.939695
2023,27.200004,0.787631,0.424500,24.391740,0.584647,1.011486
