"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1961,,,,0.056200,0.002400,0.000300
1962,,,,0.054100,0.001200,0.000700
1963,,,,0.056000,0.001100,0.001200
1964,,,,0.062800,0.000700,0.000900
1965,,,,0.069200,0.000600,0.001200
1966,,,,0.100700,0.002800,0.002274
1967,,,,0.093200,0.001400,0.001974
1968,,,,0.111200,0.001700,0.006354
1969,,,,0.132400,0.001500,0.012340
1970,,,,0.180900,0.001700,0.015723
1971,,,,0.192500,0.001800,0.022477
1972,,,,0.196500,0.001400,0.019498
1973,,,,0.265600,0.003300,0.017667
1974,,,,0.251200,0.014500,0.006564
1975,,,,0.259200,0.005600,0.004106
1976,,,,0.316000,0.006500,0.011000
1977,,,,0.277000,0.004500,0.016900
1978,,,,0.303000,0.003200,0.036200
1979,,,,0.299000,0.003000,0.090600
1980,,,,0.316000,0.003100,0.115500
1981,,,,0.345000,0.003200,0.117300
1982,,,,0.346000,0.003500,0.083500
1983,,,,0.316000,0.002100,0.089700
1984,,,,0.348000,0.002300,0.078400
1985,,,,0.389000,0.002000,0.064100
1986,,,,0.403000,0.003100,0.080600
1987,,,,0.490000,0.006500,0.150600
1988,,,,0.628000,0.004900,0.246300
1989,,,,0.654000,0.004500,0.279800
1990,0.687000,0.006100,0.356200,0.683000,0.006100,0.354600
1991,0.743000,0.002300,0.423600,0.723000,0.002300,0.421100
1992,0.800000,0.006326,0.493505,0.768000,0.006326,0.491381
1993,0.961533,0.007378,0.525848,0.824000,0.007378,0.520994
1994,1.172998,0.009000,0.582000,0.963000,0.009000,0.572000
1995,1.256544,0.011700,0.633000,0.992000,0.011700,0.621000
1996,1.218313,0.011400,0.588000,0.932000,0.011400,0.578000
1997,1.332150,0.017000,0.610000,1.021000,0.017000,0.603000
1998,1.184498,0.019000,0.575000,0.923000,0.019000,0.560000
1999,1.478684,0.018000,0.726000,1.117000,0.018000,0.709000
2000,1.653887,0.017000,0.826000,1.255000,0.017000,0.806000
2001,1.716577,0.014000,0.871000,1.269000,0.014000,0.835000
2002,1.936747,0.018000,0.949000,1.386056,0.018000,0.872000
2003,2.071665,0.020000,1.005000,1.434714,0.020000,0.880000
2004,2.200040,0.021000,1.064000,1.517946,0.021000,0.929000
2005,2.175333,0.028000,1.041000,1.503764,0.028000,0.897000
2006,2.228474,0.041000,1.054000,1.564889,0.041000,0.902000
2007,2.009950,0.049753,0.906000,1.520859,0.049753,0.765000
2008,1.802488,0.047000,0.884000,1.380030,0.047000,0.746000
2009,1.467502,0.033664,0.776795,1.059803,0.033664,0.654377
2010,1.831207,0.058776,0.831326,1.167773,0.059532,0.656829
2011,1.924172,0.056632,0.927694,1.222606,0.059372,0.756988
2012,1.918694,0.067621,0.904265,1.239821,0.067823,0.744802
2013,1.805567,0.078627,0.832374,1.185052,0.079409,0.682613
2014,1.901543,0.140966,0.824383,1.239991,0.144103,0.674847
2015,1.883678,0.153641,0.856193,1.263740,0.156915,0.723110
2016,1.876620,0.120807,0.845937,1.356359,0.121750,0.720168
2017,1.843436,0.095777,0.894102,1.346170,0.097329,0.748976
2018,1.782451,0.101457,0.931519,1.298085,0.102915,0.772367
2019,1.717640,0.123844,0.750715,1.244026,0.126847,0.616656
2020,1.434914,0.139665,0.720265,1.078794,0.146885,0.617224
2021,1.611439,0.185451,0.742920,1.179325,0.208559,0.622360
2022,1.574829,0.185451,0.748332,1.140401,0.253270,0.610685
2023,1.274327,0.185451,0.748332,0.932602,0.155598,0.488854
