"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,1.635000,0.056200,0.383800,5.392000
1962,1.518000,0.054100,0.452200,5.234000
1963,1.590000,0.056000,0.601600,5.670000
1964,1.737000,0.062800,0.632200,6.208000
1965,1.787000,0.069200,0.708800,6.372000
1966,1.765000,0.100700,0.708000,6.531000
1967,1.614000,0.093200,0.743600,6.800000
1968,1.730000,0.111200,0.791600,7.400000
1969,1.806000,0.132400,0.892000,8.326000
1970,1.850000,0.180900,0.923800,8.706000
1971,1.746000,0.192500,0.937600,8.476000
1972,1.793000,0.196500,0.906800,8.782000
1973,2.063000,0.265600,1.067800,10.693000
1974,2.108000,0.251200,1.094000,8.664000
1975,2.075000,0.259200,1.110000,8.567000
1976,2.233000,0.316000,1.270000,10.019000
1977,1.981000,0.277000,1.282000,9.742000
1978,1.666000,0.303000,1.282000,9.003000
1979,1.829000,0.299000,1.262000,8.803000
1980,2.062000,0.316000,1.346000,9.995000
1981,2.203000,0.345000,1.448000,10.315000
1982,2.288000,0.346000,1.446000,10.007000
1983,2.150000,0.316000,1.342000,9.680000
1984,2.109000,0.348000,1.388000,8.835000
1985,2.320000,0.389000,1.540000,9.752000
1986,2.412000,0.403000,1.342000,10.321000
1987,1.876000,0.490000,1.288000,9.739000
1988,1.881000,0.628000,1.400000,9.814000
1989,2.135000,0.654000,1.470000,10.745000
1990,2.198000,0.683000,1.514000,13.177000
1991,2.263000,0.723000,1.630000,13.870000
1992,2.544000,0.768000,1.476000,14.303000
1993,2.805000,0.824000,1.672000,14.957000
1994,2.861000,0.963000,1.728000,15.998000
1995,2.950000,0.992000,1.806000,16.644000
1996,3.032000,0.932000,1.730000,16.372000
1997,3.136000,1.021000,1.780000,16.971000
1998,3.178000,0.923000,1.688000,15.352000
1999,3.653000,1.117000,1.634000,17.800000
2000,3.910000,1.255000,1.754000,19.329000
2001,3.821000,1.269000,1.678000,20.721000
2002,4.301000,1.386056,1.747170,22.151000
2003,4.289000,1.434714,1.620260,21.303000
2004,4.424000,1.517946,1.833826,19.896000
2005,4.271000,1.503764,1.902362,19.136000
2006,4.292000,1.564889,1.762798,19.471000
2007,4.457000,1.520859,1.728902,20.443000
2008,3.787000,1.380030,1.746094,19.526000
2009,3.597000,1.059803,1.769278,20.877000
2010,4.078911,1.167773,1.777644,24.540000
2011,3.831963,1.222606,1.617354,26.181000
2012,4.058599,1.239821,1.694378,27.465000
2013,3.953000,1.185052,1.461040,29.816000
2014,3.612705,1.239991,1.451190,29.246000
2015,4.049047,1.263740,1.472136,29.018000
2016,4.128386,1.356359,1.478386,29.065000
2017,4.657632,1.346170,1.450264,34.484000
2018,4.422966,1.298085,1.444786,35.999000
2019,4.531000,1.244026,1.447528,35.894000
2020,4.082321,1.078794,1.340052,32.758000
2021,4.518321,1.179325,1.158336,35.643000
2022,4.599321,1.140401,1.066308,34.319000
2023,3.724201,0.932602,0.976494,32.546000
