"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,0.111300,0.002400,0.128400,0.018100
1962,0.074200,0.001200,0.082800,0.012300
1963,0.078200,0.001100,0.081600,0.010100
1964,0.088100,0.000700,0.073000,0.014800
1965,0.088200,0.000600,0.073800,0.021900
1966,0.087400,0.002800,0.055800,0.019500
1967,0.060700,0.001400,0.040200,0.016100
1968,0.038600,0.001700,0.050400,0.014600
1969,0.045500,0.001500,0.039000,0.022300
1970,0.049500,0.001700,0.057400,0.014300
1971,0.034200,0.001800,0.040400,0.012500
1972,0.032000,0.001400,0.069600,0.010700
1973,0.040000,0.003300,0.086000,0.009100
1974,0.064000,0.014500,0.112000,0.010600
1975,0.022000,0.005600,0.062800,0.005700
1976,0.036000,0.006500,0.067200,0.007600
1977,0.032000,0.004500,0.064800,0.010100
1978,0.018000,0.003200,0.068200,0.006000
1979,0.024600,0.003000,0.078200,0.003600
1980,0.024700,0.003100,0.088000,0.004200
1981,0.026800,0.003200,0.065400,0.005200
1982,0.030500,0.003500,0.093800,0.008200
1983,0.025500,0.002100,0.075400,0.002200
1984,0.037700,0.002300,0.072800,0.002400
1985,0.034900,0.002000,0.179600,0.003400
1986,0.053200,0.003100,0.203800,0.003100
1987,0.052500,0.006500,0.262400,0.005300
1988,0.024100,0.004900,0.199000,0.010400
1989,0.033300,0.004500,0.185400,0.007200
1990,0.044700,0.006100,0.235200,0.006201
1991,0.034100,0.002300,0.218000,0.004021
1992,0.039475,0.006326,0.493680,0.011004
1993,0.039000,0.007378,0.370788,0.004695
1994,0.035000,0.009000,0.312800,0.002400
1995,0.034000,0.011700,0.381000,0.002300
1996,0.039000,0.011400,0.341200,0.002900
1997,0.034000,0.017000,0.474600,0.003300
1998,0.030000,0.019000,0.562000,0.004000
1999,0.030000,0.018000,0.584000,0.003400
2000,0.037000,0.017000,0.612000,0.005200
2001,0.032000,0.014000,0.644000,0.005050
2002,0.036000,0.018000,0.700000,0.006100
2003,0.039000,0.020000,0.846000,0.003100
2004,0.041000,0.021000,0.928000,0.002100
2005,0.049000,0.028000,0.964000,0.003000
2006,0.050000,0.041000,0.940000,0.003408
2007,0.052000,0.049753,0.956000,0.005806
2008,0.042000,0.047000,0.938234,0.004000
2009,0.033210,0.033664,0.880584,0.002325
2010,0.036206,0.059532,0.900900,0.002779
2011,0.042669,0.059372,0.900690,0.002266
2012,0.036376,0.067823,0.804412,0.003601
2013,0.031013,0.079409,0.864676,0.004398
2014,0.048109,0.144103,0.896768,0.007216
2015,0.069638,0.156915,0.861014,0.002223
2016,0.075445,0.121750,0.907808,0.001526
2017,0.069337,0.097329,0.897790,0.007600
2018,0.068527,0.102915,0.914360,0.007327
2019,0.071584,0.126847,0.883798,0.006873
2020,0.058597,0.146885,0.801098,0.006348
2021,0.118268,0.208559,0.875684,0.007883
2022,0.089959,0.253270,0.800466,0.015809
2023,0.048973,0.155598,0.662536,0.004783
