"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1961,,,,1.635000,0.111300,0.067300
1962,,,,1.518000,0.074200,0.077000
1963,,,,1.590000,0.078200,0.075700
1964,,,,1.737000,0.088100,0.091500
1965,,,,1.787000,0.088200,0.087500
1966,,,,1.765000,0.087400,0.075200
1967,,,,1.614000,0.060700,0.093500
1968,,,,1.730000,0.038600,0.214800
1969,,,,1.806000,0.045500,0.251300
1970,,,,1.850000,0.049500,0.266900
1971,,,,1.746000,0.034200,0.304400
1972,,,,1.793000,0.032000,0.267500
1973,,,,2.063000,0.040000,0.248600
1974,,,,2.108000,0.064000,0.246000
1975,,,,2.075000,0.022000,0.161000
1976,,,,2.233000,0.036000,0.237000
1977,,,,1.981000,0.032000,0.300000
1978,,,,1.666000,0.018000,0.367900
1979,,,,1.829000,0.024600,0.512900
1980,,,,2.062000,0.024700,0.620700
1981,,,,2.203000,0.026800,0.546400
1982,,,,2.288000,0.030500,0.516400
1983,,,,2.150000,0.025500,0.401700
1984,,,,2.109000,0.037700,0.382000
1985,,,,2.320000,0.034900,0.489600
1986,,,,2.412000,0.053200,0.401300
1987,,,,1.876000,0.052500,0.350600
1988,,,,1.881000,0.024100,0.442000
1989,,,,2.135000,0.033300,0.509000
1990,2.254000,0.044700,0.616000,2.198000,0.044700,0.616000
1991,2.263000,0.034100,0.774500,2.263000,0.034100,0.774500
1992,2.544085,0.039475,0.935335,2.544000,0.039475,0.935335
1993,2.803040,0.039000,0.985509,2.805000,0.039000,0.985509
1994,2.865392,0.035000,1.026000,2.861000,0.035000,1.026000
1995,2.950016,0.034000,1.073000,2.950000,0.034000,1.073000
1996,3.030985,0.039000,0.961000,3.032000,0.039000,0.961000
1997,3.136064,0.034000,1.155000,3.136000,0.034000,1.155000
1998,3.177056,0.030000,1.187000,3.178000,0.030000,1.187000
1999,3.654012,0.030000,1.371500,3.653000,0.030000,1.371500
2000,3.910755,0.037000,1.523000,3.910000,0.037000,1.523000
2001,3.821109,0.032000,1.614000,3.821000,0.032000,1.614000
2002,4.308698,0.036000,1.792000,4.301000,0.036000,1.792000
2003,4.300694,0.039000,1.632000,4.289000,0.039000,1.632000
2004,4.423907,0.041000,1.848000,4.424000,0.041000,1.848000
2005,4.270734,0.049000,1.805000,4.271000,0.049000,1.805000
2006,4.292247,0.050000,1.960000,4.292000,0.050000,1.960000
2007,4.457510,0.052000,1.781000,4.457000,0.052000,1.781000
2008,3.786808,0.042000,1.794000,3.787000,0.042000,1.794000
2009,3.596885,0.033210,1.859968,3.597000,0.033210,1.859968
2010,4.079375,0.036206,2.024720,4.078911,0.036206,2.024720
2011,3.832303,0.042669,1.911930,3.831963,0.042669,1.911930
2012,4.058929,0.036376,2.113921,4.058599,0.036376,2.113921
2013,3.941251,0.031013,2.030219,3.953000,0.031013,2.030219
2014,3.601775,0.048109,1.708008,3.612705,0.048109,1.708008
2015,4.038177,0.069638,1.786686,4.049047,0.069638,1.786686
2016,4.114736,0.075445,1.734031,4.128386,0.075445,1.734031
2017,4.650520,0.069337,1.826860,4.657632,0.069337,1.826860
2018,4.413920,0.068527,1.941328,4.422966,0.068527,1.941328
2019,4.524110,0.071584,1.825049,4.531000,0.071584,1.825049
2020,4.076080,0.058597,1.719919,4.082321,0.058597,1.719919
2021,4.512290,0.100246,1.534763,4.518321,0.118268,1.534763
2022,4.593170,0.095511,1.429942,4.599321,0.089959,1.399372
2023,3.717880,0.095511,1.429942,3.724201,0.048973,1.347264
