"Year","2003","2004","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
1990,,1.213411,1.217699,1.213938,1.213600,1.210882,1.232465,1.204929,1.229831,1.226019,1.277842,1.331655,1.286304,1.300888,1.291087,1.285999,1.291504,1.311811,1.318900,1.303228,1.339988,1.295396
1991,,1.209502,1.202253,1.202746,1.210464,1.207765,1.235299,1.213364,1.234076,1.235780,1.288209,1.341036,1.296299,1.309399,1.298938,1.290999,1.296490,1.316996,1.328325,1.312029,1.347696,1.306089
1992,,1.189568,1.198789,1.194669,1.185016,1.182979,1.209537,1.186091,1.211184,1.217180,1.275909,1.328393,1.283438,1.297339,1.286412,1.276191,1.281531,1.301787,1.311755,1.295061,1.334291,1.289770
1993,,1.206673,1.204188,1.199884,1.193270,1.191329,1.215207,1.192106,1.216747,1.222740,1.280621,1.332338,1.288510,1.298774,1.287201,1.284697,1.289931,1.309859,1.323672,1.306874,1.344670,1.296085
1994,,1.218771,1.220795,1.216589,1.224431,1.221853,1.246003,1.217562,1.242154,1.248652,1.308172,1.358857,1.317910,1.327302,1.316089,1.318515,1.323771,1.343681,1.359658,1.339858,1.382070,1.345483
1995,,1.236153,1.230300,1.226302,1.225861,1.224417,1.248122,1.230193,1.253359,1.261105,1.321957,1.372217,1.332466,1.343890,1.332624,1.334668,1.339873,1.361124,1.369487,1.348485,1.392131,1.354917
1996,,1.244292,1.245256,1.241822,1.238263,1.237682,1.260886,1.251142,1.278637,1.289122,1.350271,1.399427,1.360725,1.368383,1.357228,1.358766,1.363850,1.384754,1.395244,1.374149,1.428179,1.390346
1997,,1.238095,1.249444,1.246584,1.263934,1.264049,1.287972,1.275246,1.304185,1.314810,1.379224,1.427345,1.388055,1.393417,1.382903,1.385785,1.390802,1.412839,1.427044,1.404726,1.450292,1.412368
1998,,1.250183,1.254954,1.252709,1.239153,1.240278,1.257645,1.246750,1.272386,1.277588,1.347842,1.394976,1.358243,1.365206,1.355585,1.363834,1.368624,1.388311,1.400948,1.379125,1.426198,1.385282
1999,,1.257267,1.260630,1.259307,1.253772,1.250820,1.266901,1.263240,1.288808,1.296756,1.365397,1.411477,1.373176,1.377485,1.368530,1.373764,1.378439,1.395743,1.405118,1.383977,1.422949,1.380843
2000,,1.280250,1.279034,1.279003,1.293238,1.287369,1.303648,1.300354,1.326470,1.334076,1.403779,1.448979,1.410761,1.411883,,1.408936,1.413646,1.430864,1.438064,1.414731,1.456829,1.417231
2001,1.284677,1.305389,1.287324,1.288028,1.294811,1.293817,1.316224,1.312196,1.338428,1.337779,1.411361,1.456091,1.417494,1.419710,,1.424296,1.428937,1.446956,1.454826,1.429029,1.470901,1.427431
2002,,1.308415,1.288119,1.289093,1.284098,1.283177,1.304342,1.303560,1.329147,1.335012,1.409836,1.453867,1.416688,1.417463,,1.416548,1.421232,1.438469,1.443194,1.413961,1.457386,1.417187
2003,,,1.286419,1.286845,1.296289,1.294675,1.316208,1.307528,1.334080,1.341537,1.418580,1.462516,1.426341,1.426363,,1.421669,1.426537,1.443220,1.446427,1.417259,1.466017,1.428423
2004,,,1.289793,1.291930,1.291065,1.289605,1.308171,1.301404,1.330934,1.338456,1.417514,1.460703,1.426562,1.423727,,1.420397,1.425282,1.442216,1.448605,1.419617,1.474880,1.437691
2005,,,,1.294061,1.299836,1.296742,1.318240,1.312050,1.344176,1.353125,1.430565,1.473052,1.438639,1.434743,,1.429244,1.434284,1.449784,1.460917,1.433816,1.483099,1.444169
2006,,,,,1.309492,1.305028,1.326669,1.319599,1.351352,1.357368,1.435107,1.477600,1.442897,1.440699,,1.437823,1.442902,1.454172,1.474006,1.443282,1.493304,1.458153
2007,,,,,,1.264765,1.281813,1.275748,1.305320,1.302306,1.384238,1.425036,1.389458,1.390395,,1.400498,1.405299,1.415495,1.431775,1.401629,1.443801,1.413112
2008,,,,,,,1.251304,1.238345,1.262649,1.261798,1.340941,1.382361,1.347144,1.347958,,1.360295,1.364685,1.372600,1.374783,1.342110,1.399654,1.371267
