"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,14.432496,1.643901,2.015522,8.680449,1.045099,1.047525
1991,14.054970,1.679205,1.894151,8.632270,1.079590,0.769755
1992,13.703827,1.722346,1.848452,8.500310,1.076403,0.556316
1993,13.381513,1.810391,1.498003,8.453472,1.066974,0.552672
1994,13.439903,1.924211,1.278765,8.508737,1.098357,0.629833
1995,14.079033,2.109377,1.776636,8.371369,1.147132,0.674519
1996,14.757454,2.258237,1.826572,8.854072,1.208961,0.609613
1997,14.967426,2.376383,1.904117,8.829470,1.279865,0.577592
1998,15.216666,2.509614,2.103099,8.570373,1.369795,0.663785
1999,15.599834,2.804773,1.968963,8.746930,1.451445,0.627722
2000,16.616405,2.839338,2.102232,9.241736,1.562462,0.870636
2001,16.181320,2.824410,1.966773,8.916502,1.653535,0.820100
2002,15.956417,2.388256,1.970014,8.975070,1.727673,0.895404
2003,15.994666,2.319070,2.049374,8.418587,1.849103,1.358532
2004,16.640841,2.433788,2.233684,9.164315,1.921852,0.887203
2005,15.435237,2.429790,2.069491,7.633349,1.999260,1.303348
2006,14.681649,2.328851,2.022456,7.328223,2.100873,0.901246
2007,15.329793,2.270280,2.108423,7.851115,2.226973,0.873001
2008,15.031705,2.258528,1.935636,7.713050,2.286674,0.837818
2009,14.379262,2.106358,1.422823,7.577353,2.330758,0.941970
2010,14.504610,2.032506,1.494541,7.583676,2.374209,1.019679
2011,13.241589,1.946911,0.457135,7.578092,2.329914,0.929538
2012,13.301514,1.822978,0.358125,7.822684,2.312336,0.985390
2013,13.318129,1.714551,0.312129,7.961088,2.302352,1.028011
2014,13.673143,1.728286,0.327402,8.405470,2.365618,0.846367
2015,13.645349,1.873986,0.282278,8.158238,2.432428,0.898418
2016,13.646597,1.877366,0.213466,7.959092,2.581893,1.014780
2017,14.553841,2.050002,0.256494,8.017707,2.695930,1.533708
2018,13.878359,1.968315,0.261720,8.108069,2.758705,0.781550
2019,14.117784,1.937246,0.281169,8.343938,2.799736,0.755695
2020,13.857405,1.829352,0.212552,8.369643,2.690010,0.755848
2021,13.811056,1.877571,0.227376,8.237786,2.787974,0.680349
2022,13.376679,1.951561,0.205475,7.535304,2.922937,0.761402
2023,13.488143,1.859454,0.200777,7.782193,3.010735,0.634984
2024,13.747974,1.768331,0.252027,7.897366,3.111111,0.719139
