"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,1.210000,0.031200,0.236000,5.900000
1962,1.310000,0.035100,0.238800,5.750000
1963,1.310000,0.048000,0.234600,5.900000
1964,1.470000,0.060000,0.262600,5.900000
1965,1.520000,0.070000,0.304800,6.050000
1966,1.575000,0.080200,0.313600,6.100000
1967,1.640000,0.093600,0.307800,6.040000
1968,1.620000,0.115500,0.336400,5.900000
1969,1.685000,0.149900,0.430400,5.920000
1970,1.810000,0.163300,0.438800,6.370000
1971,1.870000,0.168900,0.476000,6.450000
1972,1.990000,0.248800,0.456200,7
1973,2.210000,0.238000,0.508000,7.300000
1974,1.840000,0.255000,0.620000,7.190000
1975,1.600000,0.217000,0.714000,7.587000
1976,1.820000,0.314000,0.666000,7.830000
1977,1.930000,0.379000,0.898600,8.020000
1978,1.970000,0.393000,0.876200,9.178000
1979,2.240000,0.411000,0.986600,9.150000
1980,2.270000,0.459000,0.926000,8.530000
1981,1.870000,0.472000,0.970000,7.580000
1982,2.229000,0.461000,1.054000,7.792000
1983,2.360000,0.513000,1.184000,8.556000
1984,2.606000,0.488000,1.342000,8.349000
1985,1.860000,0.648000,1.412000,9.292000
1986,2.070000,0.762000,1.180000,9.826000
1987,2.095000,0.819000,1.256000,9.322000
1988,2.088000,0.842000,1.362000,9.339000
1989,2.090000,1.026000,1.480000,10.205000
1990,2.090000,1.102000,1.560000,11.205000
1991,1.970000,1.136000,1.754000,10.809000
1992,1.550000,0.898000,1.918000,10.278000
1993,1.494000,0.890000,1.756000,10.207000
1994,1.670000,1.120000,1.898000,9.819000
1995,1.731000,1.060000,1.954000,9.350000
1996,1.731000,1.105000,2.052000,8.978000
1997,1.731000,1.105000,2.160000,8.978000
1998,1.490000,1.242900,2.272000,8.548000
1999,1.430000,1.245000,2.326000,8.978000
2000,1.427000,1.248000,2.580000,10.831000
2001,1.492000,1.202000,2.838000,8.946000
2002,1.298000,1.208000,3.074000,8.742000
2003,1.383000,1.187000,3.060000,9.673000
2004,1.060000,1.295000,3.328000,10.869000
2005,1.010000,1.276000,3.140000,10.746238
2006,1.010000,1.276000,3.288000,10.804638
2007,1.010816,1.308339,3.287520,10.822886
2008,1.009783,1.324623,3.323236,10.168749
2009,1.093073,1.355593,3.267610,9.564069
2010,1.044852,1.334375,2.912940,9.648360
2011,1.044425,1.350675,4.360200,10.961419
2012,0.941551,1.426937,4.240246,10.710813
2013,0.854025,1.143387,4.258070,10.609589
2014,1.034800,1.192285,4.374000,11.152372
2015,1.134255,1.277088,4.440400,11.399677
2016,1.085155,1.152326,4.194800,13.103429
2017,0.979155,1.097210,4.190400,13.564816
2018,1.135907,1.059000,4.120200,13.332841
2019,1.033933,1.235042,4.049000,13.499916
2020,0.992141,1.242042,4.230000,12.747924
2021,1.005657,1.407810,4.338000,14.497993
2022,0.988614,1.394610,4.486000,14.618736
2023,0.945000,1.252000,3.660000,13.694733
