"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,376.883681,28.382583,1.045044,178.904511,148.051269,20.500273
1991,371.722026,27.502056,0.772188,180.415693,152.938367,10.093722
1992,364.154479,26.842403,0.875789,177.540424,156.739941,2.155923
1993,364.625129,26.119210,0.852502,175.913728,159.735610,2.004080
1994,372.671810,24.837692,0.907744,176.353981,165.727311,4.845082
1995,382.261128,22.157336,0.882973,179.883740,172.810105,6.526972
1996,388.121760,21.928335,0.749842,181.610703,180.728329,3.104551
1997,394.920019,21.389097,1.043152,182.854594,188.710304,0.922872
1998,406.557337,21.023073,0.997873,184.287995,197.108239,3.140157
1999,416.119511,20.835825,0.987516,187.086968,206.405304,0.803898
2000,433.595480,20.805424,1.028225,186.211886,216.691822,8.858124
2001,430.014480,20.167758,0.732527,180.779687,222.348881,5.985627
2002,430.691785,19.842081,0.808601,176.283097,225.985080,7.772926
2003,445.857181,19.152854,0.930797,171.671104,230.108040,23.994385
2004,427.185642,18.645765,1.123127,171.991101,229.986367,5.439283
2005,435.746299,17.912786,1.071693,174.507778,222.244792,20.009249
2006,416.040570,17.279953,0.915367,175.301882,218.593983,3.949385
2007,407.799787,16.761225,1.152827,174.382962,213.616797,1.885976
2008,399.502319,16.301328,0.834418,173.667714,208.091616,0.607243
2009,398.901420,15.845483,0.643413,172.753390,205.166233,4.492901
2010,393.428629,15.464520,0.978811,170.694148,198.842089,7.449060
2011,387.532877,15.615179,0.913740,168.997156,197.996767,4.010036
2012,380.049560,15.359685,0.564265,167.805960,190.259945,6.059705
2013,374.118720,15.384559,0.810972,165.272342,185.065627,7.585219
2014,363.264060,15.094783,1.000618,165.629778,180.782052,0.756829
2015,359.567622,15.100931,1.064059,168.329928,172.420976,2.651728
2016,366.458608,14.922687,1.076580,171.620460,170.755916,8.082964
2017,389.754156,14.975861,1.091598,175.489376,169.582622,28.614698
2018,365.261049,14.882964,0.649197,177.791310,170.350677,1.586901
2019,368.140621,14.726366,1.083288,179.409848,171.211405,1.709714
2020,365.546005,14.510158,1.055376,179.918658,167.243248,2.818565
2021,366.962042,14.805950,1.078902,181.314255,168.653564,1.109371
2022,371.124200,14.954637,0.802511,178.610568,171.468890,5.287594
2023,360.897029,14.596204,0.217452,175.059765,169.353817,1.669791
