"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,63.235360,40.683228,6.365824,7.338261,4.434426,4.413622
1991,58.627819,42.543000,6.019278,7.367805,4.580019,-1.882283
1992,58.576276,46.767519,5.856026,7.252326,4.688825,-5.988420
1993,57.284785,45.299131,5.746171,7.194365,4.774785,-5.729667
1994,59.268806,45.996340,5.760393,7.221335,4.950695,-4.659956
1995,63.835179,49.562955,6.569121,7.276435,5.162838,-4.736170
1996,62.993146,46.797039,6.657698,7.465780,5.402470,-3.329842
1997,65.197789,49.367681,7.000673,7.493230,5.645063,-4.308858
1998,70.731283,53.921858,7.078823,7.453193,5.906071,-3.628662
1999,78.029625,61.261357,7.436679,7.583379,6.188937,-4.440728
2000,83.186697,59.716787,7.642458,7.697377,6.503243,1.626833
2001,78.314058,60.175006,6.813376,7.450032,6.686180,-2.810535
2002,82.588727,64.340258,6.934009,7.327395,6.809965,-2.822898
2003,87.978880,59.239346,6.920354,7.048028,6.967041,7.804112
2004,81.347184,61.525409,7.519691,7.250295,6.987679,-1.935890
2005,89.460561,63.913268,7.400422,6.927352,6.793138,4.426381
2006,77.862810,59.525455,6.933117,6.878146,6.717853,-2.191763
2007,75.029076,56.432448,7.539936,6.995415,6.616787,-2.555512
2008,68.851089,54.455890,7.079335,6.943378,6.470022,-6.097536
2009,67.066552,53.309108,5.158154,6.881485,6.411327,-4.693521
2010,64.146886,48.759073,5.462519,6.813672,6.246455,-3.134833
2011,62.665840,48.162707,4.653136,6.770470,6.211144,-3.131617
2012,61.313684,46.677887,4.212942,6.793832,5.994942,-2.365919
2013,60.556374,44.533267,4.535931,6.755624,5.856672,-1.125120
2014,57.634812,43.959574,4.896333,6.889425,5.757597,-3.868118
2015,63.017814,48.351144,4.816624,6.910639,5.543195,-2.603788
2016,63.406398,47.113436,4.109515,6.953496,5.540936,-0.310984
2017,83.805736,51.787228,4.356021,7.068147,5.542831,15.051510
2018,61.061096,48.393828,3.889854,7.150368,5.588593,-3.961547
2019,58.102336,44.420874,4.123737,7.218000,5.620649,-3.280924
2020,51.888936,38.553373,4.085092,7.271472,5.498374,-3.519375
2021,51.427213,37.313251,3.918891,7.266540,5.562549,-2.634018
2022,53.914592,37.826503,3.853548,6.994606,5.665100,-0.425166
2023,49.085617,35.307047,3.213823,6.973430,5.623988,-2.032672
