"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,54.493883,2.933735,2.409847,48.595978,0.501224,0.053100
1991,53.302935,3.028762,2.302847,47.447097,0.481128,0.043100
1992,48.014913,2.733062,2.065848,42.321170,0.471033,0.423800
1993,48.276743,2.875387,1.672361,43.204558,0.460937,0.063500
1994,39.155505,1.890226,1.475362,35.268675,0.450842,0.070400
1995,37.136586,1.713842,1.838363,33.054835,0.430746,0.098800
1996,38.595700,1.730636,1.829292,34.469929,0.450843,0.115000
1997,39.818475,1.735216,1.800221,35.761298,0.470941,0.050800
1998,40.945954,1.669681,1.803637,36.920698,0.501038,0.050900
1999,37.238873,1.597243,1.998954,33.039941,0.521135,0.081600
2000,37.262050,1.566013,2.129670,32.982020,0.521347,0.063000
2001,36.164157,1.528862,2.108600,31.956510,0.522586,0.047600
2002,34.723704,1.491490,2.115229,30.395901,0.520884,0.200200
2003,36.451088,1.537866,2.176159,32.134989,0.502074,0.100000
2004,37.264322,1.597303,2.176689,32.929271,0.502859,0.058200
2005,38.750704,1.736865,2.204219,34.241259,0.511762,0.056600
2006,40.405337,1.897349,2.287409,35.633084,0.511695,0.075800
2007,39.886569,1.937309,2.431884,34.947558,0.511818,0.058000
2008,41.774546,2.142146,2.341096,36.739391,0.495113,0.056800
2009,42.686224,1.853527,2.301142,37.987311,0.472444,0.071800
2010,42.173331,1.787840,2.646977,37.207983,0.473831,0.056700
2011,43.936563,1.936027,2.534957,38.921119,0.490159,0.054300
2012,42.440696,1.413852,2.478437,37.998495,0.495012,0.054900
2013,42.688907,1.865232,2.543052,37.723896,0.502527,0.054200
2014,40.922378,1.801922,2.492576,36.035903,0.535678,0.056300
2015,40.679834,1.675099,2.563939,35.715579,0.531917,0.193300
2016,40.631561,1.654912,2.350366,36.049754,0.521729,0.054800
2017,41.408836,1.808015,2.385780,36.639287,0.522454,0.053300
2018,41.369089,1.887574,2.522870,36.362757,0.522187,0.073700
2019,41.747892,1.854736,2.878946,36.394353,0.511958,0.107900
2020,43.478034,1.783392,3.141701,37.922609,0.521332,0.109000
2021,43.371958,1.807599,2.991300,37.890208,0.631751,0.051100
2022,43.055381,1.734377,2.647269,38.036284,0.601052,0.036400
2023,42.386378,1.739156,2.574300,37.432370,0.605724,0.034828
