"Year","Coal","Oil","Gas","Cement"
1950,5.976438,12.455046,0.320470,0.118269
1951,6.492369,13.464981,0.347602,0.139725
1952,6.665044,14.728352,0.343167,0.159164
1953,6.794463,15.832185,0.358966,0.180398
1954,7.308036,17.385271,0.388037,0.214918
1955,8.067130,19.907590,0.456458,0.254778
1956,8.341774,22.249635,0.592352,0.282063
1957,8.702246,24.507208,0.900403,0.328297
1958,8.670483,26.427742,1.290892,0.378919
1959,8.606847,28.018849,1.594609,0.441818
1960,8.316473,29.474831,1.952873,0.519224
1961,7.863960,30.662849,2.434171,0.580875
1962,7.449716,32.642728,2.882442,0.655552
1963,7.587556,35.057477,3.463530,0.698681
1964,7.732366,37.149760,4.163433,0.744534
1965,7.932968,39.282233,4.778235,0.831111
1966,8.112270,41.526376,5.237765,0.919602
1967,7.932728,43.904815,5.561261,0.975650
1968,7.640269,45.530698,5.863938,1.008704
1969,7.592847,47.776724,6.147254,1.036410
1970,7.954861,51.162172,5.596483,1.100723
1971,8.034097,53.938015,6.265528,1.143936
1972,8.105701,57.342876,6.451066,1.172887
1973,8.007693,60.241156,6.666516,1.213997
1974,7.838796,63.038804,6.901060,1.258136
1975,8.026388,66.230412,7.484240,1.313840
1976,8.296906,68.283120,8.284201,1.300958
1977,8.404936,70.486797,8.856123,1.293644
1978,8.141473,73.643610,9.049627,1.256232
1979,8.172105,74.163804,9.653729,1.182467
1980,8.705112,76.749675,10.185777,1.166963
1981,7.682030,75.516749,10.631445,1.160319
1982,7.849660,76.465561,11.342879,1.102852
1983,7.842419,76.910921,12.253427,1.116137
1984,7.928546,76.434771,13.491033,1.106455
1985,9.439868,80.637468,15.478777,1.084318
1986,10.378156,94.886710,14.784711,1.090645
1987,10.015883,82.069008,18.337866,1.078577
1988,11.073956,80.456706,21.504782,1.064165
1989,10.831585,74.266717,22.287618,1.040354
1990,10.191824,66.944415,26.588988,0.984866
1991,9.871781,64.549006,25.384266,0.946792
1992,8.733977,47.716485,33.090242,0.908184
1993,7.662683,39.451062,30.049794,0.854038
1994,6.311524,32.582462,26.765411,0.629744
1995,5.889383,28.607342,24.340410,0.562611
1996,5.843294,27.511086,26.229902,0.637069
1997,5.030430,23.728985,30.212888,0.825391
1998,4.776861,23.020484,29.595009,0.913845
1999,4.112023,20.823458,30.692706,0.885249
2000,4.198119,17.209106,31.337159,0.861909
2001,3.734734,16.439224,31.648286,0.822165
2002,3.227302,16.129409,31.999052,0.981572
2003,3.141658,15.544519,33.599857,1.163838
2004,2.969914,15.873195,36.353857,1.300571
2005,2.962914,15.956747,36.976473,1.466325
2006,2.891994,17.939930,37.419335,1.571658
2007,2.792911,16.006746,37.867799,1.617004
2008,2.627722,17.910781,38.634672,1.808145
2009,2.677126,22.486248,31.819961,1.873716
2010,2.900571,16.326311,39.552607,1.970170
2011,2.975091,17.418204,37.378046,1.966121
2012,5.004253,17.088029,36.816537,2.189102
2013,4.837888,18.704225,36.899739,2.370207
2014,4.634267,18.383117,36.593702,2.653243
2015,4.094111,17.178005,33.956647,2.269358
2016,3.691615,17.313228,33.884938,2.206055
2017,3.882257,17.344512,34.768648,2.227168
2018,3.963576,18.138840,36.813244,2.163325
2019,4.100521,17.973445,36.684905,2.276054
2020,3.788818,17.906067,34.028594,2.302394
2021,3.883312,17.728324,35.937692,2.238874
2022,3.811820,16.215518,33.846208,2.278737
2023,3.461648,18.351362,30.622265,2.340340
2024,3.427354,18.468009,30.622265,2.340340
