"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,826.410238,138.456359,0.449958,517.286357,169.907105,0.310458
1991,785.133966,132.664687,0.420234,483.831871,168.075156,0.142018
1992,734.757447,131.244141,0.289170,437.627475,159.889080,5.707581
1993,695.378235,125.112889,0.202764,414.497886,155.236346,0.328349
1994,668.036001,119.339926,0.249288,394.681890,153.337752,0.427145
1995,634.970109,113.857113,0.345150,367.402565,152.523827,0.841454
1996,616.519581,114.505507,0.245268,347.529207,153.162960,1.076639
1997,616.299568,118.441396,0.322275,341.124977,156.247815,0.163106
1998,615.436974,116.781063,0.335748,338.671717,159.462910,0.185535
1999,601.203431,117.650726,0.386391,320.726406,161.809962,0.629946
2000,597.568734,124.803693,0.396540,306.402274,165.603556,0.362671
2001,593.046786,123.356256,0.502191,306.765508,162.280026,0.142804
2002,592.239853,124.095184,0.462990,301.383250,163.932240,2.366189
2003,588.949989,125.003911,0.522231,296.080462,166.564776,0.778608
2004,597.669493,128.058561,0.539914,298.104793,170.779120,0.187104
2005,616.816701,127.094053,0.542105,310.507436,178.515139,0.157969
2006,633.594045,131.891039,0.595004,317.771236,182.882475,0.454291
2007,636.840824,128.837302,0.585913,317.829102,189.378072,0.210435
2008,646.514060,129.843228,0.625818,322.597861,193.244846,0.202307
2009,648.648535,122.748203,0.539934,334.560854,190.388906,0.410638
2010,666.240983,129.531184,0.618124,338.556581,197.326521,0.208573
2011,666.172083,125.384169,0.633502,342.007693,197.955421,0.191298
2012,677.236879,125.166572,0.646008,350.786999,200.437999,0.199301
2013,690.329273,120.781373,0.595636,358.290130,210.456053,0.206080
2014,685.523480,121.949010,0.626281,350.520491,212.163853,0.263845
2015,682.203673,117.926956,0.622948,353.300855,208.113481,2.239434
2016,674.355900,116.301521,0.485611,353.274449,204.114502,0.179818
2017,681.485301,121.119945,0.427686,351.809839,207.945279,0.182551
2018,690.197943,121.967899,0.427270,350.405979,216.906330,0.490465
2019,693.166175,122.654385,0.536367,349.939997,218.991921,1.043504
2020,698.363723,125.082992,0.525373,353.278372,218.509714,0.967272
2021,709.574426,124.728508,0.587063,357.088193,226.490865,0.679797
2022,709.992724,126.355081,0.422067,350.620726,232.278586,0.316265
2023,722.917633,125.858120,0.523018,355.460212,240.766445,0.309838
2024,739.927355,124.838810,0.440724,362.706070,251.686933,0.254819
