"State","PUNJAB","PUNJAB","PUNJAB","PUNJAB","PUNJAB","DELHI","DELHI","DELHI","DELHI","DELHI","HARYANA","HARYANA","HARYANA","HARYANA","HARYANA","HIMACHAL PRADESH","HIMACHAL PRADESH","HIMACHAL PRADESH","HIMACHAL PRADESH","HIMACHAL PRADESH","JAMMU AND KASHMIR","JAMMU AND KASHMIR","JAMMU AND KASHMIR","JAMMU AND KASHMIR","JAMMU AND KASHMIR","CHANDIGARH","CHANDIGARH","CHANDIGARH","CHANDIGARH","CHANDIGARH","RAJASTHAN","RAJASTHAN","RAJASTHAN","RAJASTHAN","RAJASTHAN","UTTAR PRADESH","UTTAR PRADESH","UTTAR PRADESH","UTTAR PRADESH","UTTAR PRADESH","UTTARAKHAND","UTTARAKHAND","UTTARAKHAND","UTTARAKHAND","UTTARAKHAND","GUJARAT","GUJARAT","GUJARAT","GUJARAT","GUJARAT","MADHYA PRADESH","MADHYA PRADESH","MADHYA PRADESH","MADHYA PRADESH","MADHYA PRADESH","CHHATTISGARH","CHHATTISGARH","CHHATTISGARH","CHHATTISGARH","CHHATTISGARH","MAHARASHTRA","MAHARASHTRA","MAHARASHTRA","MAHARASHTRA","MAHARASHTRA","GOA","GOA","GOA","GOA","GOA","TELANGANA","TELANGANA","TELANGANA","TELANGANA","TELANGANA","ANDHRA PRADESH","ANDHRA PRADESH","ANDHRA PRADESH","ANDHRA PRADESH","ANDHRA PRADESH","KERALA","KERALA","KERALA","KERALA","KERALA","KARNATAKA","KARNATAKA","KARNATAKA","KARNATAKA","KARNATAKA","TAMIL NADU","TAMIL NADU","TAMIL NADU","TAMIL NADU","TAMIL NADU","PUDUCHERRY","PUDUCHERRY","PUDUCHERRY","PUDUCHERRY","PUDUCHERRY","LAKSHADWEEP","LAKSHADWEEP","LAKSHADWEEP","LAKSHADWEEP","LAKSHADWEEP","BIHAR","BIHAR","BIHAR","BIHAR","BIHAR","JHARKHAND","JHARKHAND","JHARKHAND","JHARKHAND","JHARKHAND","ODISHA","ODISHA","ODISHA","ODISHA","ODISHA","WEST BENGAL","WEST BENGAL","WEST BENGAL","WEST BENGAL","WEST BENGAL","SIKKIM","SIKKIM","SIKKIM","SIKKIM","SIKKIM","ANDAMAN & NICOBAR ISLANDS","ANDAMAN & NICOBAR ISLANDS","ANDAMAN & NICOBAR ISLANDS","ANDAMAN & NICOBAR ISLANDS","ANDAMAN & NICOBAR ISLANDS","ASSAM","ASSAM","ASSAM","ASSAM","ASSAM","MEGHALAYA","MEGHALAYA","MEGHALAYA","MEGHALAYA","MEGHALAYA","MANIPUR","MANIPUR","MANIPUR","MANIPUR","MANIPUR","TRIPURA","TRIPURA","TRIPURA","TRIPURA","TRIPURA","NAGALAND","NAGALAND","NAGALAND","NAGALAND","NAGALAND","ARUNACHAL PRADESH","ARUNACHAL PRADESH","ARUNACHAL PRADESH","ARUNACHAL PRADESH","ARUNACHAL PRADESH","MIZORAM","MIZORAM","MIZORAM","MIZORAM","MIZORAM",,,,,,"LADAKH","LADAKH","LADAKH","LADAKH","LADAKH","INDIA","INDIA","INDIA","INDIA","INDIA"
"Type","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total","Thermal","Natural Gas","Nuclear","Hydro","Total"
"200501",1196.170000,0,0,238.740000,1434.910000,606.020000,397.690000,0,0,1003.710000,701.230000,300.500000,0,17.590000,1019.320000,0,0,0,822.870000,822.870000,0,7.630000,0,276.360000,283.990000,0,0,0,0,0,1675.330000,288.980000,396.540000,144.770000,2505.620000,5409.070000,894.700000,267.360000,33.640000,6604.770000,0,0,0,215.490000,215.490000,3348.760000,946.060000,142.630000,85.280000,4522.730000,3070.410000,0,0,254.070000,3324.480000,2236.010000,0,0,15.660000,2251.670000,4902.480000,323.570000,224.750000,450.490000,5901.290000,29.140000,0,0,0,29.140000,2538.600000,0,0,103.200000,2641.800000,2496.200000,128.300000,0,296.420000,2920.920000,33.070000,119.900000,0,512.710000,665.680000,1153.340000,0,278.370000,818.350000,2250.060000,3593.260000,0,122.890000,390.490000,4106.640000,0,24.520000,0,0,24.520000,2.070000,0,0,0,2.070000,531.390000,0,0,0.810000,532.200000,657.820000,0,0,8.760000,666.580000,2181.610000,0,0,459.580000,2641.190000,3553.330000,0,0,23.190000,3576.520000,0.030000,0,0,20.420000,20.450000,2.260000,0,0,0.480000,2.740000,11.950000,240.490000,0,48.560000,301,0,0,0,43.100000,43.100000,0,0,0,47.210000,47.210000,0,106.350000,0,5.740000,112.090000,0,0,0,4.690000,4.690000,0,0,0,46.300000,46.300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39929.550000,3778.690000,1432.540000,5384.970000,50525.750000
"200502",1032.990000,0,0,227.810000,1260.800000,536.820000,307.460000,0,0,844.280000,575.390000,185.500000,0,19.410000,780.300000,0,0,0,709.600000,709.600000,0,4.400000,0,326.160000,330.560000,0,0,0,0,0,1454.430000,229.630000,391.090000,121.870000,2197.020000,4961.510000,582.700000,253.880000,41.450000,5839.540000,0,0,0,187.470000,187.470000,3193.360000,711.460000,242.180000,129.940000,4276.940000,2632.160000,0,0,187.690000,2819.850000,1996.100000,0,0,13.430000,2009.530000,4347.130000,343.220000,192.490000,483.990000,5366.830000,26.780000,0,0,0,26.780000,2338.830000,0,0,80.300000,2419.130000,2296.040000,119.100000,0,274.190000,2689.330000,65.060000,164.600000,0,443.370000,673.030000,1212.370000,0,228.440000,689.980000,2130.790000,3612.890000,0,126.410000,220.980000,3960.280000,0,21.980000,0,0,21.980000,1.930000,0,0,0,1.930000,525.330000,0,0,3.680000,529.010000,636.680000,0,0,6.770000,643.450000,1972.790000,0,0,400.990000,2373.780000,3368.240000,0,0,28.280000,3396.520000,0.010000,0,0,17.300000,17.310000,7.880000,0,0,0.490000,8.370000,11.030000,212.400000,0,36.360000,259.790000,0,0,0,33.250000,33.250000,0,0,0,41.390000,41.390000,0,98.240000,0,5.670000,103.910000,0,0,0,4.090000,4.090000,0,0,0,58.920000,58.920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36805.750000,2980.690000,1434.490000,4794.830000,46015.760000
"200503",976.720000,0,0,255.210000,1231.930000,492.690000,289.310000,0,0,782,557.740000,269.100000,0,21.820000,848.660000,0,0,0,1402.030000,1402.030000,0,0,0,693.860000,693.860000,0,0,0,0,0,1499.260000,275.760000,397.690000,95.570000,2268.280000,5479.670000,739.600000,280.420000,55.260000,6554.950000,0,0,0,320.820000,320.820000,3612.350000,1052.710000,272.190000,119.150000,5056.400000,2900.940000,0,0,131.410000,3032.350000,2272.050000,0,0,15.640000,2287.690000,4852.670000,390.690000,236.320000,530.120000,6009.800000,30.120000,0,0,0,30.120000,2816.400000,0,0,124.800000,2941.200000,2538.990000,166.700000,0,319.700000,3025.390000,34.660000,198.700000,0,495.100000,728.460000,1360.830000,0,301.180000,974.220000,2636.230000,4160.060000,0,157.470000,296.070000,4613.600000,0,23.830000,0,0,23.830000,2.220000,0,0,0,2.220000,590.780000,0,0,2.830000,593.610000,787.770000,0,0,4.720000,792.490000,2208.180000,0,0,492.070000,2700.250000,3718.910000,0,0,34.990000,3753.900000,0.010000,0,0,22.170000,22.180000,8.220000,0,0,0.490000,8.710000,10.520000,248.680000,0,39.680000,298.880000,0,0,0,38.670000,38.670000,0,0,0,25.290000,25.290000,0,100.970000,0,6.270000,107.240000,0,0,0,3.510000,3.510000,0,0,0,88.970000,88.970000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40911.760000,3756.050000,1645.270000,6610.440000,52923.520000
"200504",973.180000,0,0,413.960000,1387.140000,545.410000,341.270000,0,0,886.680000,742.990000,227.500000,0,26.300000,996.790000,0,0,0,1747.040000,1747.040000,0,0,0,747.730000,747.730000,0,0,0,0,0,1518.330000,216.060000,269.070000,27.060000,2030.520000,4967.340000,680.800000,255.360000,79.400000,5982.900000,0,0,0,317.740000,317.740000,3537.200000,896.400000,253.150000,81.710000,4768.460000,2820.370000,0,0,51.490000,2871.860000,2170.560000,0,0,12.660000,2183.220000,4975.530000,321.810000,231.720000,541.290000,6070.350000,27.920000,0,0,0,27.920000,2704.400000,0,0,90.600000,2795,2414.500000,174.700000,0,167.700000,2756.900000,15.960000,44.900000,0,427.370000,488.230000,1113.420000,0,301.250000,692.580000,2107.250000,3595.710000,145.310000,152.780000,286.400000,4180.200000,0,21.510000,0,0,21.510000,2.100000,0,0,0,2.100000,570.420000,0,0,0.040000,570.460000,667.460000,0,0,3.570000,671.030000,1994.910000,0,0,425.680000,2420.590000,3708.640000,0,0,32.440000,3741.080000,0.020000,0,0,21.080000,21.100000,13.040000,0,0,0.490000,13.530000,9.560000,178.290000,0,78.490000,266.340000,0,0,0,50.420000,50.420000,0,0,0,24.180000,24.180000,0,92.530000,0,4.950000,97.480000,0,0,0,4.570000,4.570000,0,0,0,99.080000,99.080000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39088.970000,3341.080000,1463.330000,6456.020000,50349.400000
"200505",1020.200000,0,0,607.600000,1627.800000,599.610000,323.080000,0,0,922.690000,833.600000,249.600000,0,28.210000,1111.410000,0,0,0,2618.560000,2618.560000,0,0,0,900.400000,900.400000,0,0,0,0,0,1419.440000,258.820000,381.710000,32.290000,2092.260000,5252.330000,717.100000,155.250000,97.900000,6222.580000,0,0,0,398.510000,398.510000,3618.460000,1060.440000,261.280000,68.560000,5008.740000,2469.780000,0,0,49.920000,2519.700000,2295.130000,0,0,17.070000,2312.200000,5153.100000,357.870000,239.500000,558.800000,6309.270000,30.900000,0,0,0,30.900000,2564.700000,0,0,95.600000,2660.300000,2321.480000,159,0,193,2673.480000,76.880000,63.400000,0,549.860000,690.140000,931.930000,0,260.210000,897.090000,2089.230000,3827.700000,165.830000,158,353.150000,4504.680000,0,23.950000,0,0,23.950000,2.180000,0,0,0,2.180000,516.510000,0,0,4.350000,520.860000,689.450000,0,0,1.690000,691.140000,1931.120000,0,0,386.050000,2317.170000,3856.180000,0,0,29.480000,3885.660000,0,0,0,34.890000,34.890000,16.850000,0,0,0.040000,16.890000,10.440000,200.180000,0,93.170000,303.790000,0,0,0,65.440000,65.440000,0,0,0,36.050000,36.050000,0,72.240000,0,2.920000,75.160000,0,0,0,5.360000,5.360000,0,0,0,143.880000,143.880000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39437.970000,3651.510000,1455.950000,8269.840000,52815.270000
"200506",1225.130000,0,0,671.570000,1896.700000,598.250000,317.610000,0,0,915.860000,713.670000,255.700000,0,26.910000,996.280000,0,0,0,2972.200000,2972.200000,0,0,0,861.100000,861.100000,0,0,0,0,0,1473.330000,267.280000,378.600000,20.480000,2139.690000,5094,755.100000,206.480000,88.550000,6144.130000,0,0,0,405.290000,405.290000,3053.950000,982.160000,254.620000,139.600000,4430.330000,2418.500000,0,0,131.900000,2550.400000,2061.160000,0,0,20.920000,2082.080000,4954.140000,372.830000,298.300000,351.320000,5976.590000,29.750000,0,0,0,29.750000,1772.300000,0,0,108,1880.300000,2889.910000,153,0,93,3135.910000,33.420000,140.300000,0,438.430000,612.150000,1084.330000,0,255.850000,395.490000,1735.670000,3601.430000,179.930000,101.240000,351.150000,4233.750000,0,22.290000,0,0,22.290000,2.050000,0,0,0,2.050000,479.970000,0,0,5.220000,485.190000,691.610000,0,0,0.980000,692.590000,2053.090000,0,0,268.590000,2321.680000,3577.810000,0,0,30.220000,3608.030000,0,0,0,39.180000,39.180000,10.580000,0,0,0.600000,11.180000,11.260000,226.110000,0,74.850000,312.220000,0,0,0,61.690000,61.690000,0,0,0,23.430000,23.430000,0,94.740000,0,5.600000,100.340000,0,0,0,11.100000,11.100000,0,0,0,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37829.640000,3767.050000,1495.090000,7727.370000,50819.150000
"200507",1373.110000,0,0,770.760000,2143.870000,597.390000,353.990000,0,0,951.380000,747.750000,280.800000,0,21.740000,1050.290000,0,0,0,2628.080000,2628.080000,0,0,0,882.850000,882.850000,0,0,0,0,0,1226.060000,274.860000,406.310000,11.780000,1919.010000,4741.420000,803.300000,219.150000,118.890000,5882.760000,0,0,0,365.400000,365.400000,2671.160000,800.700000,263.080000,268.330000,4003.270000,2299.590000,0,0,736.070000,3035.660000,1894.740000,0,0,27.680000,1922.420000,3979.270000,327.160000,310.250000,537.480000,5154.160000,30.420000,0,0,0,30.420000,1534.200000,0,0,86.400000,1620.600000,2793.670000,160.300000,0,165.600000,3119.570000,2.110000,0,0,530.140000,532.250000,610.310000,0,170.540000,710.520000,1491.370000,3491.330000,0,137.930000,506.030000,4135.290000,0,23.580000,0,0,23.580000,2.080000,0,0,0,2.080000,500.430000,0,0,7.400000,507.830000,695.590000,0,0,15.910000,711.500000,2289.170000,0,0,585.470000,2874.640000,3515.400000,0,0,75.230000,3590.630000,0.020000,0,0,48.210000,48.230000,11.370000,0,0,0.060000,11.430000,10.860000,210.020000,0,143.820000,364.700000,0,0,0,89.290000,89.290000,0,0,0,61.040000,61.040000,0,82.900000,0,5.440000,88.340000,0,0,0,30.790000,30.790000,0,0,0,220.890000,220.890000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35017.450000,3317.610000,1507.260000,9651.300000,49493.620000
"200508",1410.170000,0,0,718.290000,2128.460000,586.370000,373.090000,0,0,959.460000,744.350000,240.900000,0,19.830000,1005.080000,0,0,0,3025.440000,3025.440000,0,0,0,853.070000,853.070000,0,0,0,0,0,1453.140000,284.880000,412.580000,28.490000,2179.090000,4815.010000,783.200000,237.360000,132.730000,5968.300000,0,0,0,449.690000,449.690000,2963.300000,694.630000,231.130000,297.780000,4186.840000,2271.970000,0,0,906.360000,3178.330000,1952.970000,0,0,66.010000,2018.980000,3579.100000,222.990000,269.690000,1294.810000,5366.590000,29.810000,0,0,0,29.810000,1424.300000,0,0,71.900000,1496.200000,2358.600000,162.300000,0,1629.800000,4150.700000,8.020000,0,0,606.310000,614.330000,210.870000,0,240.600000,1248.330000,1699.800000,3033.780000,129.690000,154.470000,753.110000,4071.050000,0,22.890000,0,0,22.890000,2.220000,0,0,0,2.220000,556.700000,0,0,9,565.700000,671.140000,0,0,33.440000,704.580000,2262.340000,0,0,503.510000,2765.850000,3387.120000,0,0,67.130000,3454.250000,0,0,0,46.910000,46.910000,10.360000,0,0,0.620000,10.980000,11.420000,204.390000,0,152.870000,368.680000,0,0,0,90.050000,90.050000,0,0,0,62.680000,62.680000,0,92.850000,0,5.980000,98.830000,0,0,0,35.960000,35.960000,0,0,0,239.320000,239.320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33743.060000,3211.810000,1545.830000,13349.420000,51850.120000
"200509",1248.690000,0,0,512.070000,1760.760000,419.960000,351.790000,0,0,771.750000,675.550000,240.400000,0,22.070000,938.020000,0,0,0,2153.910000,2153.910000,0,0,0,657.590000,657.590000,0,0,0,0,0,1298.910000,249.420000,408.300000,66.780000,2023.410000,4716.810000,750,234.140000,103.280000,5804.230000,0,0,0,508.900000,508.900000,2430.010000,718.960000,190.530000,400.050000,3739.550000,2335,0,0,712.010000,3047.010000,1952.260000,0,0,60.190000,2012.450000,3737.110000,294.410000,404.190000,926.540000,5362.250000,1.070000,0,0,0,1.070000,1243.100000,0,0,44.700000,1287.800000,2225.550000,153.200000,0,1450.220000,3828.970000,0.130000,0,0,868.890000,869.020000,486.880000,0,249.270000,1003.070000,1739.220000,2669.990000,175.660000,149.860000,809.500000,3805.010000,0,22.720000,0,0,22.720000,2.150000,0,0,0,2.150000,474.120000,0,0,9.340000,483.460000,595.970000,0,0,27.970000,623.940000,2123.110000,0,0,434.500000,2557.610000,3462.320000,0,0,76.070000,3538.390000,0.090000,0,0,46.400000,46.490000,12.460000,0,0,0.710000,13.170000,9.830000,204.110000,0,145.750000,359.690000,0,0,0,85.150000,85.150000,0,0,0,61.330000,61.330000,0,87.470000,0,5.380000,92.850000,0,0,0,33.670000,33.670000,0,0,0,176.440000,176.440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32121.070000,3248.140000,1636.290000,11402.480000,48407.980000
