"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,66.192589,6.582225,3.413802,39.414720,0.593800,16.188042
1991,64.557599,6.698561,2.834421,38.888469,0.618134,15.518014
1992,63.140741,6.904060,3.729567,37.648766,0.641670,14.216677
1993,63.360279,7.362896,4.716622,36.965504,0.664802,13.650455
1994,64.499612,7.652027,4.663377,37.763801,0.674860,13.745547
1995,62.673726,8.084749,4.657925,35.405788,0.686776,13.838488
1996,66.284997,8.410035,5.214762,37.518518,0.704023,14.437660
1997,68.142897,8.834211,5.379714,38.753188,0.728804,14.446980
1998,69.953959,9.406558,5.711954,38.913661,0.755651,15.166134
1999,72.665879,9.799212,5.551666,40.146450,0.776676,16.391874
2000,77.228641,10.184488,5.890795,42.481555,0.798163,17.873640
2001,78.076131,10.636438,7.067591,42.172812,0.819898,17.379392
2002,79.722988,11.384888,7.504115,42.359806,0.842301,17.631878
2003,78.471509,12.272143,8.444115,38.438268,0.868907,18.448075
2004,79.646126,12.643652,8.356634,41.991447,0.892073,15.762320
2005,81.019020,12.731868,8.999584,41.658405,0.914528,16.714635
2006,81.170884,12.602073,8.879762,40.948742,0.944873,17.795435
2007,78.160699,12.691428,9.273197,36.776579,0.972122,18.447372
2008,76.588633,12.732863,10.453995,35.597479,1.032890,16.771406
2009,78.150236,12.379653,10.119455,36.694517,1.261685,17.694926
2010,79.300946,12.123581,10.586347,36.480355,1.343792,18.766871
2011,81.316777,12.432287,8.640004,39.943077,1.447107,18.854302
2012,79.949303,12.299889,8.144205,40.636964,1.281287,17.586958
2013,76.992079,12.259991,4.985066,40.712125,1.180876,17.854021
2014,78.088605,11.752841,4.741579,42.659371,1.240404,17.694410
2015,75.169580,11.006437,5.236533,41.268563,1.287982,16.370065
2016,74.215463,10.889290,4.794500,41.887737,1.363386,15.280550
2017,77.965172,10.880580,5.145679,45.346917,1.333455,15.258541
2018,74.088706,10.255507,6.160632,42.404328,1.316071,13.952167
2019,71.466452,10.026258,7.531521,39.497359,1.339326,13.071988
2020,70.288754,9.650766,6.586742,40.083677,1.368282,12.599288
2021,74.279632,9.542443,5.559319,45.871068,1.329666,11.977137
2022,75.683554,9.254259,5.656196,46.800391,1.341269,12.631439
