"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,3.407000,0.233400,1.052000,14.138000
1962,3.287000,0.223200,1.056000,13.336000
1963,3.081000,0.964600,1.310200,13.728000
1964,3.635000,0.300400,1.586600,14.306000
1965,3.700000,0.348800,1.759400,14.213000
1966,3.726000,0.423400,1.552000,14.114000
1967,3.602000,0.444300,1.661800,14.002888
1968,3.718000,0.499600,1.637400,14.104000
1969,3.510000,0.509500,1.844800,13.946777
1970,3.559000,0.564100,2.104800,13.882000
1971,3.479000,0.576400,2.143200,14.501111
1972,3.497000,0.525200,2.184400,14.054000
1973,3.490000,0.633300,2.303800,14.005666
1974,3.499000,0.714900,2.370800,14.391000
1975,3.511000,0.610100,2.284000,15.992000
1976,3.490000,0.697400,2.252000,15.652000
1977,3.488000,0.732000,2.556000,16.669000
1978,3.191000,0.722000,2.510000,16.849000
1979,3.168000,0.735000,2.680000,16.476000
1980,3.389000,0.819000,2.918000,18.431000
1981,3.553000,0.836400,2.912000,18.748000
1982,3.364000,0.842200,2.930000,16.772000
1983,2.991000,0.704000,2.860000,16.087000
1984,3.003000,0.829000,3.040000,17.776000
1985,3.216000,0.870000,3.092000,19.222489
1986,3.220000,0.894000,3.192000,19.713081
1987,3.131000,0.975000,3.052000,19.560770
1988,3.342000,0.959000,3.584000,19.953433
1989,3.165000,1.052000,3.740000,19.882064
1990,3.151000,0.955500,5.256000,20.758312
1991,2.858000,0.836000,5.270000,20.390530
1992,3.041000,0.848000,3.980000,20.674352
1993,3.187000,0.932000,4.078000,21.910357
1994,3.431000,1.065000,4.394000,23.252496
1995,3.691000,1.108000,4.504000,24.302499
1996,3.530000,1.354000,4.640000,24.357892
1997,3.544000,1.375000,4.836000,26.748000
1998,3.789000,1.553000,5.082000,28.050000
1999,3.743000,1.571000,5.128000,27.667000
2000,4.093000,1.791000,5.672000,31.181000
2001,3.921000,1.773000,5.344000,31.087000
2002,4.215000,1.889000,5.290000,29.712000
2003,4.411000,2.030000,6.180000,31.604000
2004,4.668000,2.042000,6.194000,31.933000
2005,4.687000,1.949000,6.488000,31.933000
2006,4.784000,1.989000,6.442000,31.777000
2007,5.064000,1.786000,6.384000,32.264000
2008,5.372000,1.844000,6.562000,33.269000
2009,4.730000,1.706000,6.556000,30.316000
2010,5.079000,1.646000,6.406000,30.414000
2011,4.556000,1.745319,6.310000,31.394000
2012,4.388000,1.492000,6.382000,28.242000
2013,4.593000,1.454126,6.118000,27.324000
2014,4.888000,1.537126,6.154000,30.012000
2015,5.084653,1.689126,6.352000,31.386248
2016,5.104045,1.721126,6.448000,34.127611
2017,4.726223,1.731676,6.470076,37.274909
2018,4.636081,1.717108,6.450000,37.175389
2019,4.509183,1.732111,6.426000,36.703120
2020,4.376682,1.661000,6.122000,33.353689
2021,4.376682,1.736000,6.284000,30.969000
2022,4.350000,1.741000,6.236000,29.898000
2023,4.257000,1.741000,5.916000,28.905000
