"Year","Coal","Oil","Gas","Cement"
1900,10.046688,0.120912,0,0
1901,11.204512,0.234496,0,0
1902,11.285085,0.109955,0,0
1903,11.050624,0.173784,0,0
1904,11.376773,0.167217,0,0
1905,11.867751,0.184682,0,0
1906,14.179680,0.178382,0,0
1907,15.264224,0.222761,0,0
1908,16.564944,0.227128,0,0
1909,14.329904,0.250225,0,0
1910,17.436976,0.270044,0,0
1911,19.239664,0.287130,0,0
1912,20.785872,0.425291,0,0
1913,22.390704,0.410596,0,0
1914,24.479184,0.443272,0,0
1915,21.793472,0.475948,0,0
1916,19.272640,0.580986,0,0
1917,20.760224,0.574253,0,0
1918,22.940304,0.424323,0,0
1919,21.738512,0.446822,0,0
1920,25.732272,0.573836,0,0
1921,23.152816,0.632498,0,0
1922,24.343616,0.578029,0,0
1923,24.849248,0.835136,0,0
1924,27.069632,1.121017,0,0
1925,28.234784,1.397147,0,0
1926,27.853728,1.733494,0,0
1927,28.894304,2.374799,0,0
1928,25.908144,2.732470,0,0.377966
1929,23.295712,3.254190,0,0.356160
1930,21.679888,3.870714,0,0.348891
1931,19.349584,3.005537,0,0.196251
1932,20.217952,2.709384,0,0.123566
1933,21.419744,3.201878,0,0.159909
1934,22.489632,3.511937,0,0.207154
1935,24.951840,3.729883,0,0.276206
1936,26.725216,4.465020,0,0.323451
1937,28.491311,4.901093,0,0.363382
1938,27.857369,5.661265,0,0.178103
1939,31.803520,5.842157,0,0.337988
1940,28.689164,6.308476,0,0.348847
1941,34.203440,4.789656,0,0.341623
1942,36.222304,5.524968,0,0.279840
1943,34.793365,6.204110,0,0.196231
1944,33.990928,6.817986,0,0.218057
1945,32.345792,6.464922,0,0.348891
1946,35.057152,7.319582,0,0.363428
1947,37.570656,6.762656,0,0.443383
1948,37.911408,8.592487,0,0.508800
1949,37.116320,10.417364,0,0.530605
1950,43.968000,11.035213,0,0.632365
1951,46.026364,14.414470,0,0.610560
1952,46.987136,14.746847,0,0.672343
1953,48.199229,14.014975,0,0.788688
1954,51.112800,15.862892,0,0.944914
1955,51.226384,19.734964,0,0.984891
1956,51.233712,23.180123,0,1.057577
1957,51.620970,22.705092,0,1.148434
1958,52.648016,24.067118,0,1.213851
1959,56.685744,25.088582,0,1.293805
1960,58.924448,27.135130,0,1.381028
1961,56.480403,29.114144,0,1.413794
1962,57.570734,31.884128,0.003664,1.450079
1963,58.789496,35.656754,0.007328,1.540936
1964,61.802197,39.943584,0.007328,1.791642
1965,63.811840,47.908252,0.007328,1.878925
1966,66.917288,46.994464,0.007328,1.817142
1967,68.541498,51.841936,0.007328,1.889828
1968,70.856094,55.960272,0.010992,1.940708
1969,72.266985,61.529552,0.487312,2.129690
1970,74.674333,68.205360,2.755328,2.227761
1971,72.748422,71.955359,4.100114,2.313987
1972,73.999831,71.317757,5.844216,2.436446
1973,79.030238,82.035201,6.485141,2.591343
1974,79.195788,76.709504,7.709056,2.568398
1975,84.330369,77.929616,8.368576,2.472952
1976,84.598352,73.452208,9.258928,2.493573
1977,90.491282,77.896640,11.050624,2.474372
1978,93.310562,81.480032,13.802288,2.458712
1979,94.766730,79.688336,15.286208,2.580651
1980,101.824783,82.222458,17.671178,2.651786
1981,104.819393,85.675312,20.360848,2.954374
1982,107.584641,85.063424,22.529936,2.822904
1983,105.149343,76.889040,22.790080,2.377238
1984,109.101094,81.405490,24.050123,2.683101
1985,119.255859,71.910757,30.147850,2.891227
1986,118.774831,73.946848,28.091888,2.907944
1987,126.142367,76.350432,28.971248,2.877805
1988,130.359453,77.207808,29.685728,3.135975
1989,141.140837,81.437139,30.345649,3.379537
1990,141.877119,88.850902,34.454816,3.462872
1991,146.082840,88.251094,32.786243,3.183033
1992,150.048681,87.922956,33.970472,2.923411
1993,150.095875,90.392248,35.670002,3.004698
1994,151.376241,91.928454,37.032005,3.484276
1995,155.734562,96.147894,39.846603,3.357750
1996,160.388112,98.722840,39.780866,3.243616
1997,167.683115,98.409625,41.089934,3.184589
1998,177.614231,99.170149,43.506314,3.475413
1999,183.231000,100.838820,45.564336,3.519991
2000,185.796849,102.678328,46.609504,3.620856
2001,190.082209,103.202323,49.326198,3.540903
2002,191.146650,105.480768,50.589115,3.487738
2003,195.386038,110.950782,49.911895,3.584016
2004,202.225430,114.086492,51.455049,3.554645
2005,200.715376,116.654199,53.322331,3.664127
2006,204.400539,117.407237,54.848875,3.888062
2007,203.558727,118.853226,61.006299,3.971547
2008,204.687574,122.482042,61.744187,3.862908
2009,206.066484,122.362280,63.086694,3.829017
2010,200.634864,124.506123,64.246499,3.548615
2011,192.231925,129.835554,66.459925,3.495532
2012,189.243954,132.477541,67.700005,3.518237
2013,176.435882,135.763720,69.980336,3.294420
2014,168.218578,137.131864,70.906628,3.137567
2015,174.221581,136.869047,71.665099,3.076156
2016,179.593649,136.761396,74.092948,2.930855
2017,176.950741,139.220773,75.476868,3.019062
2018,169.336259,143.396736,78.345897,2.941785
2019,164.888435,142.693157,80.304814,3.039547
2020,156.621810,134.776538,83.378272,2.820162
2021,151.821202,134.178983,80.198386,2.900471
2022,145.999692,133.832497,80.249471,2.818200
2023,140.982403,141.609613,78.682471,2.732934
2024,142.549222,145.788840,75.352753,2.732934
