"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1961,,,,4.358700,1.226200,0.167100
1962,,,,4.476000,1.380600,0.186100
1963,,,,4.611800,1.492700,0.212800
1964,,,,4.320900,1.684800,0.219000
1965,,,,4.533900,2.004400,0.219300
1966,,,,4.636500,2.058400,0.255600
1967,,,,4.510300,1.854800,0.335300
1968,,,,5.025000,2.303100,0.402500
1969,,,,5.474400,2.898200,0.496100
1970,,,,5.891800,2.898800,0.616600
1971,,,,5.977500,3.021900,0.795700
1972,,,,6.226300,3.232100,0.914500
1973,,,,6.733500,3.377100,1.193000
1974,,,,6.873400,3.230600,1.359200
1975,,,,5.563600,2.758800,0.821700
1976,,,,6.703000,3.333200,1.232400
1977,,,,6.874000,3.456500,1.329000
1978,,,,7.129000,3.662900,1.488800
1979,,,,7.727000,4.032300,1.678300
1980,,,,7.868000,4.056800,1.715900
1981,,,,8.119000,4.051500,1.983900
1982,,,,8.075000,3.993400,2.134500
1983,,,,8.560000,4.262700,2.441000
1984,,,,9.443000,4.760800,2.853400
1985,,,,9.478000,4.643500,2.932100
1986,,,,9.713000,5.166600,3.059000
1987,,,,10.255000,5.384700,3.414000
1988,,,,10.902000,5.815200,3.845100
1989,,,,11.579000,6.088000,4.121200
1990,12.194000,,4.165900,12.194000,7.012400,4.165900
1991,12.904000,,4.199500,12.904000,7.374900,4.199500
1992,13.214000,,4.673130,13.214000,7.355939,4.673130
1993,13.034000,,4.652000,13.034000,7.191000,4.652000
1994,14.457000,,5.715000,14.457000,7.593000,5.715000
1995,14.827000,,6.156000,14.827000,7.163000,6.156000
1996,14.733000,,6.322000,14.733000,6.935000,6.322000
1997,15.930000,,7.661000,15.930000,7.856000,7.661000
1998,16.311000,,7.661000,16.311000,8.423000,7.661000
1999,16.742000,,8.005000,16.742000,9.029000,8.005000
2000,18.182000,,8.905000,18.182000,9.810000,8.905000
2001,17.879000,,8.774000,17.879000,9.439000,8.774000
2002,18.526000,,9.965000,18.526000,9.651000,9.965000
2003,19.310000,,10.575000,19.310000,10.090000,10.575000
2004,20.391000,,11.556000,20.391000,10.465000,11.556000
2005,21.679000,,12.579000,21.679000,10.618000,12.579000
2006,22.656000,,10.823926,22.656000,10.737052,10.823926
2007,23.317000,,14.275000,23.317000,11.832000,14.275000
2008,22.828000,,13.680000,22.828000,11.466000,13.680000
2009,20.870000,,12.276450,20.870000,9.900076,12.276450
2010,23.072000,,13.916386,23.072000,10.803879,13.916386
2011,22.706000,,13.483000,22.706000,11.032000,13.483000
2012,22.603000,,13.404000,22.603000,10.871000,13.404000
2013,22.401000,,13.023000,22.401000,10.552358,13.023000
2014,22.540000,,13.107883,22.540000,10.772433,13.107883
2015,22.601000,,13.823000,22.601000,11.787000,13.823000
2016,22.629000,,13.959000,22.629000,11.800000,13.959000
2017,22.925000,,14.269567,22.925000,11.835592,14.269567
2018,22.681549,,14.273199,22.681549,11.628236,14.273199
2019,22.080042,,14.244125,22.080042,10.914000,14.244125
2020,21.348480,,13.649309,21.348480,10.357639,13.649309
2021,23.127062,,14.165984,23.127062,10.114547,14.165984
2022,21.611516,,13.078001,21.611516,9.302000,13.078001
2023,21.611516,,13.078001,18.639999,8.343000,12.118001
