"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,198.727841,23.122805,78.683423,91.741353,2.126597,3.053664
1991,193.984710,21.918388,80.899922,85.635767,2.409974,3.120659
1992,199.196178,20.979565,89.174562,83.176216,2.706010,3.159823
1993,189.133482,20.674658,82.135014,80.454305,2.976849,2.892656
1994,197.797340,20.251027,91.186823,80.094596,3.266978,2.997917
1995,191.712673,20.251445,84.786177,80.084966,3.577866,3.012218
1996,197.312253,20.107400,88.925738,81.271957,3.882819,3.124339
1997,187.299420,19.683165,79.975784,80.374930,4.158658,3.106882
1998,142.558659,18.925502,36.756850,79.671226,4.433791,2.771290
1999,131.389677,18.525428,23.042159,82.124094,4.657778,3.040218
2000,130.143005,18.140344,21.850317,82.238663,4.893703,3.019978
2001,136.773838,18.300443,28.270528,81.757954,5.008917,3.435996
2002,134.487107,16.562622,29.632378,79.762655,5.149967,3.379485
2003,136.235176,16.457891,29.816236,80.932903,5.186188,3.841958
2004,139.469440,16.489792,34.280296,79.778397,5.258451,3.662505
2005,135.187595,15.965210,29.088030,80.711351,5.667170,3.755835
2006,132.889092,16.380288,28.222651,79.734768,4.940174,3.611211
2007,141.758977,16.512209,36.690399,80.184117,4.999170,3.373082
2008,138.069811,16.895437,32.226535,80.325641,5.001847,3.620352
2009,139.127840,16.138360,33.409048,81.067441,5.021137,3.491854
2010,112.457976,17.115969,6.197205,80.688222,5.027421,3.429158
2011,112.560917,17.302814,5.085312,81.672655,5.089281,3.410855
2012,113.187005,17.927547,3.932414,82.684790,5.107132,3.535122
2013,114.197124,17.934650,4.236717,83.336594,5.106228,3.582935
2014,115.449720,17.584814,3.791005,85.102084,5.139293,3.832525
2015,115.751607,17.962195,3.849940,85.007473,5.149519,3.782480
2016,115.409716,18.117047,3.662338,84.790716,5.152845,3.686770
2017,112.169885,18.109511,3.559890,81.861015,5.185392,3.454077
2018,111.002343,18.025570,3.517843,80.378384,5.167261,3.913285
2019,106.735479,16.765135,3.094877,77.816090,5.187711,3.871666
2020,103.553665,15.638276,3.097440,75.735033,5.194334,3.888582
2021,100.833788,16.258592,2.867372,72.812685,5.239012,3.656127
2022,99.508024,16.205138,2.787323,71.483611,5.191951,3.840001
2023,94.092122,14.475073,1.594690,69.012095,5.204413,3.805850
