"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,0.200100,0.126700,0.334200,0.371600
1962,0.213800,0.126300,0.372200,0.358900
1963,0.220900,0.155500,0.425600,0.421900
1964,0.388200,0.179800,0.438000,0.438000
1965,0.375800,0.187700,0.438600,0.345700
1966,0.364700,0.220056,0.511200,0.506600
1967,0.528000,0.281720,0.670600,1.026500
1968,0.678200,0.329053,0.805000,1.138400
1969,0.511500,0.339409,0.992200,0.874000
1970,0.440800,0.328157,1.233200,0.848900
1971,0.402900,0.308577,1.591400,0.818600
1972,0.408800,0.305709,1.829000,0.785000
1973,0.742700,0.455785,2.386000,2.008500
1974,1.208100,0.648687,2.718400,4.173900
1975,0.911200,0.558760,1.643400,4.167900
1976,1.286300,0.718600,2.464800,3.529900
1977,1.061300,0.712400,2.658000,2.706900
1978,0.863800,0.736000,2.977600,1.777800
1979,0.845700,0.836400,3.356600,1.985800
1980,0.878900,0.757700,3.431800,2.850500
1981,0.843400,0.758200,3.967800,2.692200
1982,0.825200,0.843600,4.269000,2.403900
1983,0.908900,0.861400,4.882000,2.025400
1984,1.145400,1.001600,5.706800,3.197300
1985,1.327600,1.181800,5.864200,4.507800
1986,1.339000,1.157200,6.118000,3.892900
1987,1.412400,1.166200,6.828000,3.615100
1988,1.846000,1.614300,7.690200,4.304200
1989,1.420900,1.464900,8.242400,4.832500
1990,1.261200,1.274700,8.331800,4.523706
1991,1.263900,1.288900,8.399000,8.266756
1992,1.233100,1.317961,9.346260,5.858630
1993,1.249000,1.348000,9.304000,4.423575
1994,1.864000,1.775000,11.430000,4.756000
1995,1.907000,1.664000,12.312000,5.012000
1996,1.938000,1.953000,12.644000,3.044000
1997,2.260000,2.467000,15.322000,4.077000
1998,2.669000,2.852000,15.322000,4.902000
1999,2.385000,2.905000,16.010000,4.598000
2000,3.911000,4.493000,17.810000,5.604000
2001,4.083000,4.767000,17.548000,4.954000
2002,4.848000,5.669000,19.930000,4.932000
2003,4.706000,5.892000,21.150000,4.607000
2004,6.212000,6.835000,23.112000,5.621000
2005,7.391000,7.527000,25.158000,6.889000
2006,7.858411,6.777602,21.647852,7.635124
2007,9.473139,8.931585,28.550000,7.757000
2008,12.928000,8.052617,27.360000,7.181000
2009,6.788420,5.971493,24.552900,4.009838
2010,7.268412,6.098310,27.832772,3.858698
2011,7.407579,5.600577,26.966000,3.774922
2012,6.753053,5.501909,26.808000,3.511647
2013,6.912205,5.709883,26.046000,3.433945
2014,7.393367,5.636401,26.215766,3.535805
2015,6.989939,5.995890,27.646000,3.915056
2016,7.772498,6.074638,27.918000,4.083760
2017,8.348455,6.360265,28.539134,4.393671
2018,9.043016,6.145173,28.546398,5.505334
2019,9.656877,6.019846,28.488250,9.056743
2020,10.379104,6.053528,27.298618,13.292385
2021,11.381746,6.786394,28.331968,12.130301
2022,11.521065,5.772913,26.156002,10.096015
2023,10.231674,5.318802,24.236002,8.724533
