"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,4.631100,0.291400,2.452400,5.594400
1962,5.022300,0.345800,2.761200,5.112300
1963,5.160700,0.378800,2.985400,5.133500
1964,5.456000,0.445700,3.369600,5.824400
1965,5.717400,0.657100,4.008800,5.092600
1966,5.228800,0.757077,4.116800,4.628200
1967,4.320300,0.669738,3.709600,3.981400
1968,4.666600,0.659228,4.606200,4.417700
1969,5.215300,0.808132,5.796400,5.507700
1970,5.957700,0.952953,5.797600,5.325700
1971,5.994200,1.110102,6.043800,4.579600
1972,6.375900,1.350923,6.464200,4.312600
1973,6.107100,1.374656,6.754200,4.358200
1974,4.796900,1.211337,6.461200,3.459000
1975,4.862000,1.238120,5.517600,3.407000
1976,4.870900,1.616900,6.666400,3.839800
1977,5.635500,1.707400,6.913000,3.852200
1978,6.292200,1.843500,7.325800,3.926800
1979,6.706000,1.994100,8.064600,3.861700
1980,6.878800,2.089900,8.113600,3.787400
1981,5.934000,1.928900,8.103000,3.628100
1982,5.590300,1.756800,7.986800,3.263600
1983,6.268600,1.998300,8.525400,3.226700
1984,5.855900,1.972700,9.521600,3.046000
1985,5.729600,1.901300,9.287000,3.041300
1986,5.865800,2.187700,10.333200,2.785100
1987,5.765700,2.280000,10.769400,2.734000
1988,6.042800,2.462100,11.630400,2.952700
1989,5.957200,2.516100,12.176000,2.819400
1990,6.058800,3.049800,14.024800,2.016000
1991,4.832900,2.913400,14.749800,1.601493
1992,5.277000,3.045906,14.711878,1.631845
1993,5.117000,2.927000,14.382000,1.029031
1994,5.999000,3.119000,15.186000,1.615000
1995,5.296000,3.373000,14.326000,1.776000
1996,5.043000,3.031000,13.870000,1.304000
1997,6.132000,3.286000,15.712000,1.815000
1998,6.076000,3.574000,16.846000,2.304000
1999,5.514000,3.173000,18.058000,2.756000
2000,6.344000,3.879000,19.620000,3.596000
2001,4.989000,3.800000,18.878000,3.566000
2002,5.211000,3.683000,19.302000,2.703000
2003,4.931000,3.776000,20.180000,2.608000
2004,5.162000,3.980000,20.930000,2.347000
2005,4.878000,3.967000,21.236000,3.421000
2006,5.307006,3.981240,21.474104,4.216283
2007,7.116000,5.979066,23.664000,5.218000
2008,6.303000,5.112746,22.932000,6.231000
2009,3.870369,3.642608,19.800152,4.904877
2010,4.384498,4.420038,21.607758,8.071435
2011,4.578387,5.001405,22.064000,7.482510
2012,4.381019,5.174932,21.742000,6.965568
2013,4.502718,5.037551,21.104716,9.245170
2014,4.622389,5.164918,21.544866,9.195354
2015,4.814227,5.404351,23.574000,9.371561
2016,5.112717,5.585192,23.600000,9.223638
2017,5.235816,5.744761,23.671184,9.212794
2018,5.553892,5.994723,23.256472,9.340788
2019,5.280868,5.781129,21.828000,7.642251
2020,5.450948,6.056180,20.715278,6.330698
2021,5.819319,6.467367,20.229094,6.535529
2022,4.182693,5.557796,18.604000,5.860231
2023,3.085670,4.641771,16.686000,4.646271
