"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1961,,,,2.076100,0.291400,0.126700
1962,,,,2.283400,0.345800,0.126300
1963,,,,2.454100,0.378800,0.155500
1964,,,,2.807100,0.445700,0.179800
1965,,,,3.151700,0.657100,0.187700
1966,,,,3.481900,0.757077,0.220056
1967,,,,3.733200,0.669738,0.281720
1968,,,,4.413800,0.659228,0.329053
1969,,,,5.089900,0.808132,0.339409
1970,,,,5.430600,0.952953,0.328157
1971,,,,5.913900,1.110102,0.308577
1972,,,,6.451600,1.350923,0.305709
1973,,,,7.320900,1.374656,0.455785
1974,,,,7.247800,1.211337,0.648687
1975,,,,7.005400,1.238120,0.558760
1976,,,,7.809000,1.616900,0.718600
1977,,,,7.880000,1.707400,0.712400
1978,,,,8.127000,1.843500,0.736000
1979,,,,8.209000,1.994100,0.836400
1980,,,,8.007000,2.089900,0.757700
1981,,,,7.356000,1.928900,0.758200
1982,,,,7.177000,1.756800,0.843600
1983,,,,7.546000,1.998300,0.861400
1984,,,,7.784000,1.972700,1.001600
1985,,,,7.555000,1.901300,1.181800
1986,,,,7.603000,2.187700,1.157200
1987,,,,7.716000,2.280000,1.166200
1988,,,,8.472000,2.462100,1.614300
1989,,,,9.244000,2.516100,1.464900
1990,9.635000,,1.368300,9.141000,3.049800,1.274700
1991,8.883000,,1.375800,8.441000,2.913400,1.288900
1992,8.887000,,1.401961,8.468000,3.045906,1.317961
1993,9.441000,,1.487000,9.061000,2.927000,1.348000
1994,10.282000,,1.921000,9.890000,3.119000,1.775000
1995,10.646000,,1.920000,10.254000,3.373000,1.664000
1996,10.388000,,2.183000,9.996000,3.031000,1.953000
1997,11.887000,,2.582000,11.495000,3.286000,2.467000
1998,12.180000,,2.972000,11.788000,3.574000,2.852000
1999,12.752500,,3.018000,12.360500,3.173000,2.905000
2000,14.063500,,4.620000,13.671500,3.879000,4.493000
2001,13.532000,,4.891000,13.140000,3.800000,4.767000
2002,13.693000,,5.789000,13.301000,3.683000,5.669000
2003,14.650000,,6.012000,14.258000,3.776000,5.892000
2004,16.350000,,6.962000,15.958000,3.980000,6.835000
2005,17.092000,,7.645000,16.700000,3.967000,7.527000
2006,17.400000,,6.893206,17.008000,3.981240,6.777602
2007,17.708000,,9.106585,17.313000,5.979066,8.931585
2008,14.673513,,8.221617,14.280688,5.112746,8.052617
2009,13.895583,,6.052032,13.729080,3.642608,5.971493
2010,12.624554,,6.185185,12.441176,4.420038,6.098310
2011,12.091887,,5.682645,11.905157,5.001405,5.600577
2012,12.148308,,5.568325,12.021593,5.174932,5.501909
2013,12.163424,,5.766765,12.059849,5.037551,5.709883
2014,12.266220,,5.692165,12.168530,5.164918,5.636401
2015,11.804505,,6.059674,11.714906,5.404351,5.995890
2016,12.255521,,6.124823,12.168615,5.585192,6.074638
2017,12.797938,,6.423786,12.709088,5.744761,6.360265
2018,12.470187,,6.207737,12.381940,5.994723,6.145173
2019,12.613298,,6.077981,12.515558,5.781129,6.019846
2020,12.790771,,6.111805,12.690846,6.056180,6.053528
2021,13.641332,,6.848430,13.525395,6.467367,6.786394
2022,12.078051,,5.824802,11.968002,5.557796,5.772913
2023,12.078051,,5.824802,10.888285,4.641771,5.318802
