"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,5.027954,1.649580,0.016439,1.635301,1.463809,0.262824
1991,4.784340,1.547699,0.016170,1.461539,1.516348,0.242584
1992,4.642042,1.414826,0.017231,1.435986,1.534766,0.239233
1993,4.720887,1.452079,0.018689,1.441642,1.522205,0.286272
1994,4.526261,1.310879,0.020189,1.450427,1.480931,0.263835
1995,4.419264,1.260194,0.020439,1.455556,1.432733,0.250342
1996,4.294807,1.213093,0.019820,1.460885,1.365735,0.235274
1997,4.113712,1.184929,0.021251,1.423334,1.245078,0.239119
1998,3.979899,1.072633,0.022164,1.421624,1.152085,0.311393
1999,3.874246,1.112226,0.023629,1.410696,1.079025,0.248670
2000,3.714006,1.036107,0.025435,1.391046,1.009844,0.251575
2001,3.606515,0.941076,0.024953,1.412184,0.937195,0.291106
2002,3.443739,0.887544,0.023517,1.362382,0.874404,0.295892
2003,3.231276,0.818492,0.025796,1.351211,0.810283,0.225493
2004,3.027366,0.705911,0.025677,1.313603,0.717705,0.264471
2005,2.874114,0.633870,0.026436,1.308526,0.654602,0.250680
2006,2.704512,0.569050,0.025797,1.284914,0.587470,0.237281
2007,2.666137,0.525615,0.025789,1.293346,0.532571,0.288816
2008,2.574942,0.519154,0.024314,1.301706,0.482635,0.247132
2009,2.468159,0.464760,0.022989,1.306185,0.432675,0.241551
2010,2.443491,0.471233,0.023729,1.295921,0.387846,0.264763
2011,2.380276,0.454070,0.023478,1.288405,0.355738,0.258585
2012,2.384628,0.490499,0.022962,1.295246,0.326074,0.249848
2013,2.353236,0.462450,0.022669,1.318322,0.297664,0.252132
2014,2.288538,0.414330,0.023446,1.333223,0.275015,0.242524
2015,2.285240,0.418100,0.023532,1.334061,0.252816,0.256731
2016,2.209044,0.384924,0.023792,1.324079,0.233531,0.242719
2017,2.227882,0.374790,0.024116,1.316689,0.219704,0.292584
2018,2.079602,0.328363,0.022893,1.298079,0.205784,0.224483
2019,1.994049,0.258408,0.022600,1.286351,0.186842,0.239847
2020,1.943822,0.247697,0.023690,1.269710,0.169462,0.233262
2021,1.930604,0.248549,0.023798,1.238090,0.161682,0.258485
2022,1.861797,0.238228,0.020322,1.221149,0.152634,0.229464
2023,1.881543,0.224230,0.018006,1.215716,0.146816,0.276775
