"Year","Coal","Natural gas","Hydro","Nuclear","Wind","Solar","Oil"
2016,0.150000,"NaN",-0.450000,"NaN",-0.060000,"NaN","NaN"
2017,-0.110000,"NaN",0.230000,"NaN",0.050000,"NaN","NaN"
2018,0.010000,"NaN",-0.020000,"NaN",-0.040000,"NaN","NaN"
2019,0.010000,"NaN",0.160000,"NaN",0.010000,0.060000,"NaN"
2020,0.070000,"NaN",-0.290000,"NaN",0,0,"NaN"
2021,-0.090000,"NaN",0.340000,"NaN",0.040000,0.010000,"NaN"
2022,0.190000,"NaN",-0.240000,"NaN",-0.010000,0.010000,"NaN"
2023,-0.320000,"NaN",0.370000,"NaN",0.040000,0.040000,"NaN"
