"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
2000,1.464199,0.028414,,0.058669,1.377117,
2001,1.504954,0.029502,,0.049738,1.425714,
2002,1.533833,0.030103,,0.049260,1.454470,
2003,1.575820,0.030514,,0.054861,1.490445,
2004,1.652877,0.030330,,0.053336,1.569211,
2005,1.632974,0.031017,,0.051768,1.550189,
2006,1.663351,0.033709,,0.051945,1.577698,
2007,1.720960,0.035939,,0.047393,1.637627,
2008,1.802846,0.034738,,0.040381,1.727727,
2009,1.820304,0.036088,,0.039320,1.744896,
2022,2.795361,0.060975,,0.065651,2.668735,
