"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
2000,23.257385,4.367283,,15.817223,3.072879,
2001,22.496772,4.606274,,14.814930,3.075568,
2002,22.517262,4.825538,,14.520672,3.171052,
2003,22.540098,5.083564,,14.321160,3.135373,
2004,22.006018,5.038549,,13.843686,3.123783,
2005,21.697906,5.243014,,13.316602,3.138290,
2006,22.111070,5.645498,,13.261302,3.204269,
2007,23.033295,6.061262,,13.751373,3.220661,
2008,21.132165,6.131591,,11.707070,3.293504,
2009,19.354032,6.296514,,9.751060,3.306458,
2022,28.643421,9.619913,,14.483064,4.540445,
