"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1994,0.943962,0.422948,,0.123151,0.414259,-0.016397
2003,-1.932319,0.004892,0.031692,0.130462,1.561244,-3.660610
2006,-4.723142,0.002891,0.036102,0.147098,0.592296,-5.501529
2009,-5.371216,0.002678,0.050766,0.183357,1.198130,-6.806146
2012,-1.349472,0.567298,0.040744,0.202162,1.321161,-3.480837
2015,-1.587938,0.820976,0.043543,0.222756,1.361932,-4.037145
2017,-0.571416,0.823135,0.054154,0.285765,1.554094,-3.288563
2018,-5.111366,0.829867,0.061128,0.277057,1.589808,-7.869226
2019,0.909052,0.849914,0.073920,0.329251,1.625130,-1.969162
2020,1.071860,0.684205,0.069274,0.309403,1.530283,-1.521305
2021,-4.255853,0.714798,0.198568,0.310455,1.682142,-7.161817
2022,-2.191490,0.722791,0.199077,0.335925,1.574195,-5.023477
