"Year","Cars","Light-duty trucks","Heavy-duty trucks/buses"
1994,0.145303,,
1997,0,0,0
2000,0,0,0
2003,0.000085,,
2006,0.000075,,
2009,0.000074,,
2012,0.481586,,
2015,0.665090,,
2017,0.649881,,
2018,0.585389,,
2019,0.519557,,
2020,0.427783,,
2021,0.438943,,
2022,0.472659,,
