"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1994,0.409584,0.414066,,0.011915,,-0.016397
2003,-3.768557,0.004885,0.003947,0.020486,,-3.797875
2006,-5.564034,0.002886,0.005478,0.006994,,-5.579392
2009,-6.897223,0.002673,0.003155,0.008542,,-6.911593
2012,-3.087654,0.545175,0.004037,0.005411,,-3.642277
2015,-3.299317,0.793542,0.003950,0.013933,,-4.110743
2017,-2.653530,0.794227,0.003477,0.012627,,-3.463861
2018,-7.130754,0.801017,0.002437,0.001381,,-7.935590
2019,-1.329070,0.821131,0.005921,0.002445,,-2.158567
2020,-1.274187,0.660719,0.001039,0.000228,,-1.936173
2021,-6.582713,0.686723,0.001271,0.000583,,-7.271290
2022,-4.360460,0.696426,0.001514,0.004947,,-5.063348
