"YYYYMM","Diesel","Natural gas","Flaring"
201909,0,1.336869,18.020325
201910,0,13.574129,34.310199
201911,0,11.016680,11.093178
201912,0,20.834449,0.151034
202001,0,16.558409,4.100726
202002,0,20.509287,3.167587
202003,3.685050,26.091213,0.734930
202004,0,20.719858,8.669684
202005,0,18.079122,1.288474
202006,0,7.042420,4.241479
202007,0,12.393406,0.682102
202008,3.869303,9.591341,0.099975
202009,9.212625,9.707538,4.977253
202010,4.606313,4.634404,0.882811
202011,0,6.155377,0.046675
202012,8.254512,4.682927,0.096896
202101,0,1.363798,4.856503
202102,4.864266,2.454113,0.223905
202103,6.596240,2.678582,4.797070
202104,0,3.036638,4.492098
202105,0,0.526195,0.675773
202106,3.769806,0,0.198784
202107,5.601276,0.001136,1.962926
202108,4.901117,0,0.370525
202109,0,0.000039,0.319283
202110,0,0.000079,0.519950
202111,14.172702,0.001025,2.551144
202112,5.859230,0,2.874719
202201,11.364399,0.088080,2.969883
202202,9.473527,0.000079,0.397136
202203,29.776641,0.000040,0.462185
202204,26.314684,0.000040,0.201360
202205,26.690449,0.000040,1.843362
202206,45.923277,1.596699,3.100165
202207,34.212373,0.090251,3.080940
202208,26.524990,0.001582,4.857054
202209,27.770537,0,0.520149
202210,28.011908,0,4.475548
202211,36.124914,0,4.094557
202212,88.797544,0.129000,14.069274
202301,1.831470,3.267909,12.218912
202302,1.919911,12.757359,3.977825
202303,0.889940,22.404323,1.510016
202304,1.067190,23.739255,8.510646
202305,0.652991,21.584281,3.813040
202306,1.334357,20.287128,0.152044
202307,0.915366,21.736700,10.201736
202308,1.021496,19.576822,6.605625
202309,2.356221,20.828159,11.913940
202310,1.961184,29.672539,1.936223
202311,2.068787,30.800462,6.524562
202312,6.634564,36.568531,4.006512
202401,0.784916,35.901761,3.757586
202402,0.964378,31.549836,0.359207
202403,1.111411,31.938783,0.458971
202404,1.023338,32.512622,0.826415
202405,0.924579,27.198415,0.288394
202406,0.959587,30.020865,0.098271
202407,1.550301,32.602164,5.343690
202408,0.842771,34.573836,0.880969
202409,1.310772,15.909028,2.160479
202410,0.617246,0.000197,3.398691
202411,1.880850,0.000748,11.670331
202412,0.190886,0.000118,0.152005
202501,1.110306,0.000237,1.609428
202502,2.204397,0.000987,2.847742
202503,2.609015,0.000198,0.377676
202504,1.151578,0.000436,5.731330
202505,4.533127,0.000079,1.521675
202506,0.770175,0.000158,0.169211
